Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9370	-14085.14	-14535.13	449.9895	83.91607	7.108808
9380	-14037.53	-14506.68	469.1512	89.72906	6.883814
9390	-14076.35	-14521.06	444.7138	81.75494	7.168997
9400	-14046.14	-14520.5	474.3574	90.65854	6.824123
9410	-14056.62	-14509.96	453.339	91.11252	7.053747
9420	-14041.48	-14495.12	453.6324	83.38271	7.064537
9430	-14046.44	-14507.53	461.0864	83.29581	6.974878
9440	-14041.48	-14484.62	443.1404	86.72918	7.18605
9450	-13998.34	-14489.85	491.5169	88.90481	6.633666
9460	-14052.87	-14527.93	475.0601	86.22659	6.817195
9470	-14075.13	-14515.04	439.9088	87.06204	7.222165
9480	-14046.2	-14500.87	454.6716	81.10448	7.044354
9490	-14056.21	-14533.3	477.0966	91.24412	6.792702
9500	-14070.58	-14559.88	489.2969	84.14357	6.641817
9510	-14078.2	-14526.97	448.7704	79.4963	7.10919
9520	-14015.54	-14494.82	479.2798	83.63435	6.758321
9530	-14077.97	-14521.69	443.7225	75.62875	7.141513
9540	-14070.81	-14524.18	453.3653	86.30233	7.068716
9550	-14054.97	-14508.66	453.6866	90.38901	7.053365
9560	-14017.49	-14497.52	480.0321	91.24358	6.760531
9570	-14032.21	-14499.48	467.2678	88.42099	6.907104
9580	-14088.21	-14513.82	425.6074	85.45924	7.394127
9590	-14066.54	-14507.76	441.2282	87.99638	7.203452
9600	-14011.96	-14492.96	481.0045	96.35641	6.731351
9610	-14059.13	-14511.76	452.6313	94.39474	7.041095
9620	-14065.07	-14494.04	428.9724	86.47634	7.350583
9630	-14059.64	-14492.62	432.9802	82.29236	7.312741
9640	-14069.22	-14517.32	448.0997	83.33711	7.130838
9650	-14071.77	-14532.15	460.3774	91.22195	6.976033
9660	-14074.74	-14514.74	439.997	82.19561	7.227358
9670	-14086.27	-14522.93	436.6548	84.76085	7.266437
9680	-14100.39	-14551.62	451.2293	82.24546	7.090849
9690	-14070.8	-14523.93	453.132	87.64455	7.069058
9700	-14059.73	-14520.33	460.5986	84.64648	6.983783
9710	-14039.07	-14497.3	458.2287	87.27915	7.011465
9720	-14053.53	-14527.64	474.1041	86.65944	6.828944
9730	-14072.37	-14524.26	451.8952	85.58327	7.086449
9740	-14065.85	-14507.92	442.0706	77.53782	7.181078
9750	-14057.65	-14500.79	443.1369	79.31416	7.179101
9760	-14074.82	-14532.88	458.0597	77.60081	6.975521
9770	-14069.53	-14500.65	431.1162	85.99935	7.327723
9780	-14073.31	-14527.15	453.8439	91.09064	7.048314
9790	-14094.45	-14537.7	443.2502	85.26483	7.18799
9800	-14078.67	-14537.44	458.7666	82.36012	6.999653
9810	-14058.27	-14512.28	454.0092	86.43152	7.061114
9820	-14069.51	-14516.76	447.2478	83.6527	7.141334
9830	-14054.38	-14503.51	449.125	82.93623	7.117921
9840	-14025.48	-14498.47	472.994	90.06514	6.840407
9850	-14089.34	-14541.08	451.7451	84.40626	7.088277
9860	-14077.13	-14523.84	446.7068	81.28192	7.143172
9870	-14087.72	-14515.6	427.875	78.00173	7.366508
9880	-14062.16	-14486.73	424.5644	84.12805	7.411175
9890	-14050.68	-14494.65	443.9647	85.93862	7.178447
9900	-14009.71	-14480.6	470.8887	91.16872	6.860965
9910	-14075.1	-14522.05	446.954	85.86214	7.143785
9920	-14078.52	-14519.37	440.8519	87.46752	7.209857
9930	-14052.93	-14502.31	449.3786	81.35192	7.110561
9940	-14053.28	-14511.61	458.3302	81.47394	7.001128
9950	-14087.74	-14535.74	447.995	88.15481	7.126018
9960	-14064.46	-14507.83	443.366	89.11219	7.174287
9970	-14075.28	-14517.31	442.0311	83.71558	7.20369
9980	-14079.38	-14531.61	452.2319	80.90611	7.073535
9990	-14035.05	-14502.2	467.1494	84.27286	6.905406
10000	-14056.6	-14510.78	454.1793	84.58459	7.059578
