Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
1332	0	-14058.83	-14492.91	434.088	87.67107	7.286216
1333	1	-14035.13	-14503.93	468.7926	85.99891	6.889621
1334	0	-14085.92	-14534.78	448.8607	93.12881	7.090272
1335	1	-14088.81	-14545.09	456.2847	85.54722	7.035161
1336	0	-14063.77	-14526.46	462.6849	88.03572	6.95956
1337	1	-14040.04	-14510.16	470.1197	83.70658	6.868132
1338	0	-14051.85	-14497.16	445.3112	85.74137	7.163127
1339	1	-14052.57	-14494.37	441.798	89.80696	7.188227
1340	0	-14072.05	-14517.17	445.1236	78.97652	7.152056
1341	1	-14043.14	-14517.11	473.9692	87.82698	6.831361
1342	0	-14075.57	-14509.6	434.0318	82.43728	7.29999
1343	1	-14049.19	-14522.24	473.0547	87.46551	6.841688
1344	0	-14119.91	-14542.66	422.7576	77.16688	7.428366
1345	1	-14076.76	-14525.18	448.4225	81.81871	7.123825
1346	0	-14137.55	-14541.63	404.0845	76.21233	7.667829
1347	1	-14045.63	-14503.65	458.0267	91.33182	7.001297
1348	0	-14087.64	-14523.87	436.2293	79.03779	7.264963
1349	1	-14054.94	-14505.5	450.5538	80.69153	7.0933
1350	0	-14109.68	-14545.51	435.8222	81.48673	7.277407
1351	1	-13996.14	-14478.8	482.6595	90.1925	6.732998
1352	0	-14060.35	-14491.57	431.2197	80.97282	7.33334
1353	1	-14021.3	-14503.7	482.3909	88.84861	6.736297
1354	0	-14061.7	-14501.93	440.2288	83.76771	7.225198
1355	1	-14074.43	-14540.38	465.9537	88.63733	6.921648
1356	0	-14021.86	-14491.81	469.9587	85.61363	6.875441
1357	1	-14030.79	-14504.44	473.6476	85.99327	6.833157
1358	0	-14053.02	-14514.53	461.5069	88.454	6.972191
1359	1	-14065.61	-14533.28	467.6677	89.72236	6.900362
1360	0	-14057.05	-14513.87	456.825	86.79234	7.028196
1361	1	-14040.04	-14509.62	469.5791	87.82734	6.881347
1362	0	-14073.73	-14534.44	460.7079	86.55436	6.983573
1363	1	-14036.75	-14527.51	490.7579	92.05031	6.642202
1364	0	-14096.68	-14562.04	465.3694	83.56697	6.924419
1365	1	-14045.12	-14533.42	488.2993	98.04442	6.647256
1366	0	-14114.15	-14550.01	435.8564	85.61733	7.273759
1367	1	-14106.27	-14558.63	452.3596	84.51545	7.081059
1368	0	-14068.74	-14515.84	447.0982	88.15735	7.136181
1369	1	-14085.5	-14545.28	459.7819	84.71356	6.993523
1370	0	-14053.51	-14515.36	461.8433	85.16764	6.96982
1371	1	-14057.86	-14529.44	471.5757	88.07319	6.858557
1372	0	-14065.77	-14516.36	450.5924	81.29982	7.095438
1373	1	-14029.52	-14515.61	486.0904	96.21934	6.679209
1374	0	-14078.91	-14507.4	428.4894	86.52938	7.355923
1375	1	-14043.77	-14524.23	480.4633	95.83464	6.739665
1376	0	-14043.99	-14504.2	460.2054	85.34719	6.989202
1377	1	-14027.38	-14506.71	479.3343	87.887	6.770326
1378	0	-14096.06	-14537.32	441.2533	89.07873	7.198165
1379	1	-14019.55	-14502.37	482.82	90.01718	6.731338
1380	0	-14074.7	-14532.88	458.1818	84.60381	7.012283
1381	1	-14038.61	-14481.45	442.8368	88.06423	7.1849
1382	0	-14096.93	-14533.22	436.2915	74.57706	7.228454
1383	1	-14054.97	-14514.83	459.8566	84.78928	6.99274
1384	0	-14093.4	-14552.73	459.3263	86.53566	6.999546
1385	1	-14074.37	-14516.45	442.0798	84.51928	7.202688
1386	0	-14041.32	-14509.83	468.5071	89.61679	6.891227
1387	1	-14077.46	-14528.1	450.6353	77.91631	7.073986
1388	0	-14060.42	-14542.5	482.082	88.60326	6.739672
1389	1	-14052.63	-14537.89	485.2539	86.13984	6.698689
1390	0	-14049.71	-14524.63	474.9203	87.01624	6.819971
1391	1	-14058.65	-14530.42	471.7737	89.67576	6.854678
1392	0	-14062.1	-14535.63	473.5314	84.8683	6.831708
1393	1	-14054.42	-14524.48	470.0653	92.19243	6.866463
1394	0	-14070.76	-14519.35	448.5903	95.33925	7.076386
1395	1	-14111.06	-14543.28	432.2138	85.6664	7.316139
1396	0	-14072.57	-14525.53	452.9647	85.30854	7.074048
1397	1	-14048.28	-14509.86	461.5806	83.28924	6.968925
1398	0	-14049.06	-14513.3	464.2368	86.30009	6.942745
1399	1	-14065.3	-14537.69	472.3904	89.29543	6.848356
1400	0	-14071.4	-14526.57	455.1686	90.15468	7.037957
1401	1	-14071.65	-14530.41	458.766	87.06688	7.005564
1402	0	-14091.48	-14534.56	443.0738	81.63901	7.18879
1403	1	-14069.91	-14535.01	465.1057	84.0562	6.929077
1404	0	-14129.34	-14565.64	436.2985	83.74219	7.272142
1405	1	-14063.57	-14533.46	469.8909	88.95872	6.876845
1406	0	-14089.42	-14523.53	434.1054	81.49298	7.298483
1407	1	-14102.95	-14546.58	443.6267	76.72769	7.153995
1408	0	-14065.1	-14514.52	449.4178	83.20123	7.114827
1409	1	-14085.63	-14550.27	464.6441	84.70111	6.936102
1410	0	-14077.26	-14518.39	441.1276	82.77748	7.214241
1411	1	-14073.95	-14525.9	451.9574	87.69913	7.082322
1412	0	-14044.37	-14495.71	451.3419	90.34203	7.079529
1413	1	-14008.17	-14495.79	487.6252	89.66198	6.677909
1414	0	-14058.49	-14514.83	456.3427	86.70886	7.033848
1415	1	-14040.15	-14504.35	464.1972	87.72763	6.942729
1416	0	-14035.93	-14496.64	460.7053	92.94878	6.964075
1417	1	-14045.46	-14524.08	478.6199	81.49343	6.752249
1418	0	-14041.86	-14518.53	476.6697	90.19256	6.799409
1419	1	-14025.31	-14512.73	487.4187	87.41068	6.677337
1420	0	-14045.07	-14517.88	472.8033	86.96955	6.844263
1421	1	-14014.99	-14485.27	470.2771	87.31212	6.873427
1422	0	-14061.43	-14523.74	462.3089	88.04179	6.963822
1423	1	-14072.11	-14555.47	483.3573	89.11994	6.725514
1424	0	-14013.41	-14489.04	475.6313	89.61072	6.811738
1425	1	-14054.41	-14498.93	444.5192	85.64221	7.172537
1426	0	-14055.31	-14498.46	443.1448	83.8686	7.190382
1427	1	-14065.11	-14529.23	464.1202	88.64025	6.942328
1428	0	-14042.07	-14521.41	479.3322	90.31946	6.769732
1429	1	-14080.58	-14522.54	441.9612	77.88986	7.185122
1430	0	-14031.24	-14499.88	468.6362	86.30698	6.891774
1431	1	-14068.96	-14532.6	463.6374	88.12191	6.948622
1432	0	-14097.28	-14535.73	438.4539	81.67349	7.245437
1433	1	-14048.19	-14510.5	462.3064	90.07166	6.959051
1434	0	-14095.64	-14527.85	432.2154	77.77807	7.309608
1435	1	-14071.8	-14544.43	472.6296	88.92906	6.846088
1436	0	-14059.15	-14501.89	442.7416	80.6951	7.190129
1437	1	-14080.85	-14534.57	453.7189	82.30874	7.060781
1438	0	-14035.51	-14520.56	485.0423	89.57673	6.706716
1439	1	-14041.58	-14517.13	475.5453	88.53237	6.813467
1440	0	-14090.98	-14523.62	432.6461	86.30757	7.308772
1441	1	-14086.98	-14546.74	459.7667	84.23727	6.992946
1442	0	-14062.37	-14526.25	463.8811	88.79564	6.944732
1443	1	-14078.14	-14513.49	435.3534	83.31336	7.283802
1444	0	-14086.99	-14532.29	445.2975	85.15634	7.164106
1445	1	-14077.64	-14525.57	447.9345	83.82536	7.133247
1446	0	-14112.63	-14556.18	443.5526	81.08212	7.181379
1447	1	-14085.96	-14540.21	454.2467	78.81023	7.035253
1448	0	-14078.3	-14518.59	440.2947	84.01821	7.224274
1449	1	-14060.71	-14522.71	461.9963	87.98421	6.96746
1450	0	-14035.8	-14518.72	482.9156	91.10375	6.729143
1451	1	-14076.78	-14522.76	445.9874	84.07004	7.156525
1452	0	-14029.78	-14478.33	448.5498	83.49209	7.125613
1453	1	-14098.2	-14528.05	429.8517	83.63936	7.349315
1454	0	-14099.56	-14544.01	444.4563	83.39719	7.174593
1455	1	-14073.64	-14520	446.3604	83.1568	7.151527
1456	0	-14098.78	-14537.77	438.9907	86.68625	7.234043
1457	1	-14068.94	-14501.23	432.2856	76.29184	7.298443
1458	0	-14091.63	-14563.68	472.0559	84.66186	6.848476
1459	1	-14131.18	-14540.12	408.9389	78.6084	7.610011
1460	0	-14035.5	-14508.26	472.7645	89.02412	6.844476
1461	1	-14098.95	-14536.87	437.9156	83.05401	7.253085
1462	0	-14071.56	-14517.97	446.4163	82.77474	7.150346
1463	1	-14050.77	-14518.48	467.7126	85.4997	6.901499
1464	0	-14049.52	-14532.59	483.0665	86.75143	6.725751
1465	1	-14059.51	-14523.46	463.9425	86.73572	6.946198
1466	0	-14034.22	-14498.21	463.9884	90.58864	6.938735
1467	1	-14059.67	-14522.9	463.2312	82.78116	6.947231
1468	0	-14096.65	-14533.38	436.7255	89.39499	7.247181
1469	1	-14052.4	-14509.98	457.5858	84.33759	7.018985
1470	0	-14070.41	-14517.68	447.2675	82.20191	7.13892
1471	1	-14035.14	-14510.47	475.3328	88.55068	6.815862
1472	0	-14034.37	-14488.73	454.3537	83.5825	7.056266
1473	1	-14036.1	-14513.16	477.0644	87.14452	6.795498
1474	0	-14062.06	-14531.58	469.52	84.97636	6.879241
1475	1	-13996.52	-14493.77	497.2504	94.52616	6.56811
1476	0	-14117.88	-14542.71	424.8352	80.46184	7.411829
1477	1	-14022.53	-14496.88	474.3513	83.64519	6.817299
1478	0	-14060.11	-14537.42	477.3142	90.25351	6.792174
1479	1	-14041.98	-14500.06	458.0758	87.36345	7.013097
1480	0	-14080.01	-14531.86	451.8499	84.04379	7.086766
1481	1	-14071.91	-14520.94	449.0263	91.07508	7.101289
1482	0	-14070.63	-14518.21	447.5845	84.7975	7.137473
1483	1	-14041.25	-14503.12	461.8784	86.00448	6.970021
1484	0	-14033.67	-14507.03	473.3603	89.67669	6.836983
1485	1	-14074.93	-14536.71	461.7849	86.36627	6.971156
1486	0	-14060.62	-14530.68	470.0634	87.66397	6.875873
1487	1	-14077.68	-14523.72	446.0438	82.09168	7.153563
1488	0	-14036.36	-14495.66	459.3008	85.92629	6.999992
1489	1	-14041.82	-14520.62	478.8017	87.28678	6.775761
1490	0	-14050.79	-14498.61	447.8147	88.20976	7.12787
1491	1	-14023.4	-14487.71	464.3049	85.69204	6.941558
1492	0	-14066.09	-14538.38	472.2962	86.88149	6.850021
1493	1	-14100.44	-14535.9	435.4576	84.68548	7.280716
1494	0	-14052.9	-14493.57	440.67	75.26356	7.177883
1495	1	-14034.28	-14513.55	479.2671	91.85628	6.767531
1496	0	-14061.12	-14505.01	443.8911	90.55869	7.160762
1497	1	-14032.66	-14493.9	461.2439	89.53127	6.972525
1498	0	-14080.42	-14512.57	432.1462	78.51354	7.314344
1499	1	-13994.25	-14488.41	494.1593	91.36531	6.605666
1500	0	-14067.52	-14525.12	457.6022	81.98938	7.012349
1501	1	-14070.84	-14529.97	459.1254	90.13651	6.994135
1502	0	-14037.32	-14518.57	481.252	90.76489	6.747928
1503	1	-14049.8	-14513.8	463.9998	90.44447	6.939088
1504	0	-14046.98	-14496.4	449.4237	86.38982	7.11424
1505	1	-14058.1	-14514.67	456.5719	84.15111	7.030747
1506	0	-14067.18	-14525.05	457.8771	89.28313	7.010926
1507	1	-14103.55	-14543.85	440.2987	85.89169	7.221223
1508	0	-14038.15	-14520.32	482.1665	92.58927	6.734194
1509	1	-14048.67	-14529.33	480.6537	88.50399	6.755754
1510	0	-14051.76	-14503.58	451.8182	88.27011	7.082301
1511	1	-14039.8	-14501.59	461.7924	81.27094	6.957514
1512	0	-14057.91	-14519.71	461.799	84.7904	6.969833
1513	1	-14061.17	-14520.71	459.5351	83.21753	6.993275
1514	0	-14065.75	-14513.31	447.5555	85.28144	7.137481
1515	1	-14042.6	-14506.29	463.6903	80.75699	6.930937
1516	0	-14069.07	-14522.9	453.8237	88.67862	7.058369
1517	1	-14044.72	-14526.86	482.1342	87.50684	6.737946
1518	0	-14084.34	-14517.21	432.8746	86.58803	7.305005
1519	1	-14075.47	-14544.67	469.1977	85.66648	6.884419
1520	0	-14059.79	-14522.8	463.0107	85.58313	6.95657
1521	1	-14044.18	-14524.7	480.519	82.66746	6.737645
1522	0	-14046.42	-14515.12	468.6963	88.13729	6.891202
1523	1	-14028.34	-14521.83	493.4881	94.71371	6.607385
1524	0	-14073.48	-14538.65	465.1627	87.47454	6.931912
1525	1	-14074.14	-14545.73	471.5883	94.20488	6.841229
1526	0	-14048.58	-14509.98	461.3972	85.33329	6.975224
1527	1	-14043.95	-14544.92	500.9686	91.50631	6.531199
1528	0	-14087.3	-14524.37	437.067	88.15579	7.249976
1529	1	-14043.62	-14519.66	476.0427	85.88388	6.805053
1530	0	-14123.02	-14559.44	436.4164	83.09008	7.271127
1531	1	-14064.18	-14529.25	465.0653	90.21624	6.928002
1532	0	-14083.26	-14527.17	443.9062	87.03039	7.176347
1533	1	-14059.52	-14541.74	482.2242	88.01225	6.737587
1534	0	-14057.82	-14502.94	445.1162	78.91748	7.151784
1535	1	-14043.53	-14513.96	470.4317	89.76174	6.869479
1536	0	-14042.54	-14501.99	459.4568	84.95685	6.997644
1537	1	-14062.8	-14519.54	456.7348	85.32208	7.029859
1538	0	-14037.01	-14502.51	465.5027	87.78022	6.927803
1539	1	-14037.28	-14510.23	472.9542	92.74786	6.833085
1540	0	-14046.41	-14512.46	466.0442	88.57912	6.920716
1541	1	-14063.37	-14508.89	445.5206	83.08168	7.161549
1542	0	-14058.67	-14514.34	455.6704	83.70108	7.040739
1543	1	-14054.05	-14515.56	461.5104	85.50672	6.974045
1544	0	-14090.24	-14526.2	435.9581	88.31195	7.261765
1545	1	-14044.59	-14509.54	464.9493	85.76047	6.934107
1546	0	-14074.75	-14518.89	444.1399	86.73052	7.174521
1547	1	-14092.11	-14555.28	463.1734	85.51605	6.954606
1548	0	-14053.17	-14511.88	458.7043	84.25355	7.005585
1549	1	-14053.52	-14515.42	461.8979	84.72406	6.968562
1550	0	-14058.66	-14513.55	454.8903	86.09652	7.051213
1551	1	-14000.67	-14482.4	481.7307	84.57729	6.733818
1552	0	-14035.75	-14489.78	454.0308	88.12916	7.057617
1553	1	-14031.46	-14504.73	473.2685	80.94471	6.813826
1554	0	-14069.24	-14530.61	461.3727	88.58573	6.97344
1555	1	-14070.39	-14527.71	457.315	82.87064	7.018974
1556	0	-14047.36	-14503.67	456.307	88.78702	7.030055
1557	1	-14072.07	-14544.01	471.9415	86.03083	6.853059
1558	0	-14040.14	-14495.15	455.0061	84.76755	7.049934
1559	1	-14042.77	-14519.11	476.335	86.05815	6.802052
1560	0	-14055.94	-14495.44	439.4921	81.84436	7.233014
1561	1	-14065.18	-14534.42	469.2362	81.72468	6.868861
1562	0	-14100.56	-14551.12	450.5625	82.77902	7.100265
1563	1	-14068.39	-14520.89	452.4942	85.76628	7.079334
1564	0	-14082.42	-14526.04	443.6108	76.53384	7.15237
1565	1	-14064.69	-14512.94	448.2504	87.79216	7.124305
1566	0	-14014.59	-14494.86	480.277	92.07285	6.756005
1567	1	-14080.51	-14530.6	450.0977	74.9424	7.048381
1568	0	-14077.24	-14515.26	438.0181	87.26961	7.243066
1569	1	-14022.37	-14495.66	473.289	84.57234	6.833612
1570	0	-14018.77	-14489.53	470.7646	87.79741	6.867856
1571	1	-14021.22	-14505.16	483.9348	98.41047	6.689576
1572	0	-14036.14	-14509.07	472.929	85.59297	6.840701
1573	1	-14020.12	-14511.56	491.4359	92.26809	6.634558
1574	0	-14064.63	-14535.49	470.8646	86.42589	6.866094
1575	1	-14032.35	-14493.59	461.2385	85.93268	6.977443
1576	0	-14102.34	-14536.61	434.2735	80.95495	7.295592
1577	1	-14071.48	-14530.08	458.5981	84.13089	7.006633
1578	0	-14083.04	-14536.81	453.7631	83.04282	7.062249
1579	1	-14062.82	-14521.83	459.0108	87.52183	7.002172
1580	0	-14063.54	-14507.6	444.0598	82.75522	7.178791
1581	1	-14062.32	-14533.65	471.3279	86.18279	6.860418
1582	0	-14050.23	-14499.71	449.4799	84.54808	7.115135
1583	1	-14070.88	-14521.18	450.2975	83.1103	7.104102
1584	0	-14050.32	-14511.99	461.676	82.88609	6.966407
1585	1	-14042.37	-14512.04	469.6681	85.39325	6.878421
1586	0	-14088.65	-14542.32	453.6678	84.70908	7.065695
1587	1	-14050.17	-14511.88	461.7132	89.62684	6.967009
1588	0	-14055.38	-14513.29	457.9112	85.45869	7.016124
1589	1	-14072.21	-14532.39	460.1711	92.29032	6.973293
1590	0	-14054.04	-14506.53	452.4879	90.08899	7.067983
1591	1	-14094.97	-14545.21	450.2379	93.05653	7.07597
1592	0	-14052.46	-14510.79	458.3225	86.39923	7.011228
1593	1	-14058.84	-14516.49	457.649	88.62639	7.01537
1594	0	-14064.82	-14517.11	452.299	82.33789	7.078117
1595	1	-14068.31	-14524.86	456.5485	85.22091	7.03201
1596	0	-14063.51	-14535.65	472.1466	85.55992	6.849772
1597	1	-14050.59	-14500.74	450.1554	78.38678	7.083988
1598	0	-14073.62	-14545.72	472.1085	90.72451	6.848767
1599	1	-14079.61	-14517.47	437.8551	83.90897	7.253416
1600	0	-14059.79	-14510.48	450.6888	93.42365	7.068639
1601	1	-14044.91	-14502.35	457.4352	90.51195	7.011393
1602	0	-14070.35	-14523.67	453.3196	84.58872	7.069745
1603	1	-14062.03	-14516.79	454.755	88.80233	7.047487
1604	0	-14068.28	-14511.35	443.0748	88.23977	7.181481
1605	1	-14092.45	-14537.53	445.0716	86.6146	7.164077
1606	0	-14049.67	-14515.1	465.43	92.33443	6.916114
1607	1	-14064.61	-14515.85	451.2481	92.24752	7.070238
1608	0	-14087.27	-14522.01	434.7392	82.66868	7.291428
1609	1	-14056.41	-14513.62	457.2059	85.98784	7.024356
1610	0	-14042.06	-14493.73	451.6687	98.21842	7.019251
1611	1	-14057.67	-14525.96	468.2905	84.13596	6.891443
1612	0	-14066.21	-14527.8	461.5842	84.55191	6.971977
1613	1	-14052.31	-14504.13	451.8195	83.87604	7.086958
1614	0	-14077.34	-14521.09	443.751	80.32775	7.1762
1615	1	-14056.47	-14510.06	453.593	82.08727	7.061587
1616	0	-14072.84	-14532.68	459.8415	79.25207	6.967988
1617	1	-14071.86	-14537.12	465.2601	87.43426	6.930823
1618	0	-14091.53	-14546.29	454.7609	88.03133	7.049579
1619	1	-14030.02	-14501.17	471.1474	93.46187	6.849479
1620	0	-14066.95	-14510.94	443.9827	82.6713	7.179617
1621	1	-14025.31	-14503.38	478.073	89.26679	6.784735
1622	0	-14070.72	-14514.2	443.4828	80.31952	7.179504
1623	1	-14025.47	-14513.7	488.2377	90.78255	6.670953
1624	0	-14063.57	-14505.7	442.129	84.37896	7.202226
1625	1	-14065.35	-14531.99	466.6399	82.42745	6.904392
1626	0	-14041.4	-14504.02	462.6211	84.72362	6.960025
1627	1	-14102.49	-14546.28	443.7884	83.17232	7.182467
1628	0	-14072.42	-14533.97	461.5424	89.0401	6.970494
1629	1	-14065.26	-14545.59	480.3268	88.53617	6.75946
1630	0	-14067.55	-14519.11	451.5606	84.38001	7.090449
1631	1	-14029.37	-14511.04	481.6729	95.91418	6.726653
1632	0	-14065.5	-14503.73	438.231	84.58573	7.248125
1633	1	-14058.69	-14524.71	466.028	86.58404	6.922117
1634	0	-14101.59	-14519.68	418.0832	81.86184	7.494567
1635	1	-14039.8	-14509.36	469.5536	87.32852	6.881715
1636	0	-14069.94	-14522.7	452.7576	86.48713	7.07552
1637	1	-14049.19	-14537.41	488.2191	95.40668	6.660464
1638	0	-14041.88	-14505.64	463.7633	90.56011	6.941317
1639	1	-14048.57	-14530.86	482.2959	94.01411	6.728276
1640	0	-14049.27	-14505.56	456.2976	83.83135	7.033489
1641	1	-14051.96	-14527.71	475.7572	84.75446	6.805088
1642	0	-14039.68	-14498.94	459.2551	86.37174	7.000444
1643	1	-14031.68	-14491.45	459.7735	86.10453	6.994495
1644	0	-14029.89	-14511.6	481.7176	92.28744	6.739835
1645	1	-14030.86	-14486.04	455.1845	82.20814	7.04263
1646	0	-14110.12	-14536.61	426.4894	77.8962	7.383788
1647	1	-14004.72	-14481.28	476.5573	85.90159	6.799104
1648	0	-14047	-14492.1	445.1001	85.34592	7.166189
1649	1	-14055.39	-14529.94	474.5544	90.37354	6.822528
1650	0	-14070.33	-14512.7	442.3681	83.26753	7.199588
1651	1	-14049.95	-14526.88	476.926	87.30271	6.797267
1652	0	-14079.19	-14523.39	444.2001	92.11633	7.14754
1653	1	-14095.27	-14539.92	444.6457	79.57207	7.161477
1654	0	-14030.76	-14492.19	461.4312	80.40008	6.956589
1655	1	-14080.48	-14545.04	464.5605	88.78807	6.937094
1656	0	-14090.75	-14534.03	443.2725	91.23826	7.163438
1657	1	-14051.21	-14508.36	457.1434	86.23759	7.024976
1658	0	-14051.82	-14500.65	448.832	82.98969	7.121544
1659	1	-14052.71	-14517.33	464.6264	83.36147	6.932612
1660	0	-14097.99	-14515.72	417.7329	80.41186	7.500101
1661	1	-14048.65	-14510.59	461.9401	82.25322	6.960654
1662	0	-14075.12	-14513.58	438.4562	90.71818	7.219737
1663	1	-14085.16	-14523.3	438.1435	81.04541	7.248005
1664	0	-14084.99	-14529.52	444.5336	83.28671	7.173595
1665	1	-14015.88	-14480.56	464.6784	83.17308	6.931305
1666	0	-14088.05	-14533.75	445.6984	87.81559	7.153293
1667	1	-14073.73	-14520	446.2743	84.06003	7.15311
1668	0	-14075.24	-14526.01	450.7775	80.55947	7.089894
1669	1	-14013.57	-14483.25	469.6799	87.96872	6.880139
1670	0	-14080.2	-14517.47	437.2697	78.87721	7.251009
1671	1	-14053.16	-14515.43	462.269	85.13678	6.964783
1672	0	-14050.18	-14502.88	452.7028	97.7023	7.013423
1673	1	-14013.37	-14502.3	488.9231	87.33904	6.659942
1674	0	-14078.03	-14541.22	463.1876	83.2462	6.949484
1675	1	-14029.31	-14508.56	479.2469	89.79075	6.771248
1676	0	-14048.99	-14500.22	451.2279	87.604	7.090888
1677	1	-14129.82	-14557.36	427.5345	80.38104	7.378161
1678	0	-14126.44	-14543.81	417.3772	88.4686	7.470981
1679	1	-14037.4	-14516.05	478.647	85.88897	6.774743
1680	0	-14064.29	-14512.74	448.445	88.03187	7.121323
1681	1	-14042.66	-14521.39	478.7267	89.4017	6.777339
1682	0	-14039.26	-14486.2	446.9325	88.87725	7.135266
1683	1	-14040.07	-14518.34	478.2739	92.57966	6.776265
1684	0	-14105.93	-14541.15	435.2209	82.20719	7.285472
1685	1	-14049.08	-14499.88	450.7973	81.13929	7.092268
1686	0	-14078.9	-14517.24	438.3338	84.40229	7.247173
1687	1	-14052.86	-14505.87	453.0136	89.44215	7.064797
1688	0	-14084.61	-14528.69	444.0732	78.94224	7.16515
1689	1	-13997.51	-14497.81	500.3044	95.50501	6.533536
1690	0	-14064.35	-14512.03	447.6719	82.71768	7.135077
1691	1	-14017.48	-14514.09	496.6112	93.71114	6.576594
1692	0	-14084.6	-14522.89	438.2932	91.20598	7.218237
1693	1	-14060.29	-14532.52	472.2328	86.28166	6.850066
1694	0	-14031.2	-14491.05	459.8448	85.28999	6.993385
1695	1	-14046.72	-14521.59	474.8711	89.29473	6.820577
1696	0	-14026.97	-14494.52	467.5413	86.95943	6.904765
1697	1	-14027.63	-14501.76	474.1299	86.22189	6.827975
1698	0	-14086.62	-14528.68	442.0534	82.12058	7.20222
1699	1	-13999.26	-14503.56	504.2961	91.98458	6.495105
1700	0	-14071.82	-14532.5	460.6791	87.45698	6.98319
1701	1	-14030.98	-14513.89	482.9043	92.17838	6.727232
1702	0	-14054.99	-14531.5	476.5144	86.33548	6.800549
1703	1	-14037.05	-14506.28	469.2382	84.34087	6.880831
1704	0	-14042.3	-14513.75	471.4495	88.16871	6.85995
1705	1	-14056.69	-14514.9	458.2068	91.89757	6.996599
1706	0	-14042.46	-14486.33	443.8704	86.53593	7.178152
1707	1	-14030.33	-14511.68	481.3505	87.89444	6.747393
1708	0	-14058.92	-14508.03	449.1089	82.44175	7.117108
1709	1	-14045.92	-14520.61	474.6922	89.52399	6.822326
1710	0	-14065.28	-14501.67	436.3932	80.34997	7.267862
1711	1	-14042.42	-14511.8	469.3724	84.41818	6.879474
1712	0	-14037.35	-14501.27	463.9207	90.8553	6.938554
1713	1	-14050.58	-14516.81	466.229	82.64815	6.910418
1714	0	-14080.38	-14504.2	423.8142	81.06727	7.424815
1715	1	-14107.43	-14553.68	446.2502	80.96857	7.1477
1716	0	-14068.83	-14524.26	455.4318	82.59009	7.040882
1717	1	-14070.81	-14513.75	442.9393	86.61528	7.188693
1718	0	-14083.11	-14518.58	435.4701	82.85616	7.28258
1719	1	-14061.8	-14515.38	453.5831	91.39178	7.049639
1720	0	-14101.41	-14526.36	424.9544	74.20593	7.37677
1721	1	-14043.84	-14513.88	470.0444	84.46504	6.871657
1722	0	-14070.49	-14496.4	425.9046	81.71268	7.399078
1723	1	-14042.18	-14507.18	464.9978	91.17151	6.92557
1724	0	-14054.75	-14491.05	436.299	85.86597	7.267868
1725	1	-14052.66	-14509.24	456.5813	81.38501	7.022179
1726	0	-14071.8	-14527.1	455.3044	82.20727	7.041168
1727	1	-14050.6	-14496.85	446.2472	84.19445	7.153441
1728	0	-14096.12	-14541.12	444.992	83.89799	7.16836
1729	1	-14035.05	-14492.35	457.2997	83.6286	7.02112
1730	0	-14051.03	-14535.64	484.6046	90.51649	6.711216
1731	1	-14051.31	-14513.62	462.3101	88.57319	6.962883
1732	0	-14089.12	-14524.31	435.1922	81.06856	7.284464
1733	1	-14062.16	-14554.18	492.0281	97.90638	6.609917
1734	0	-14099.48	-14542.49	443.0011	82.24322	7.19089
1735	1	-14063.09	-14529.46	466.3687	86.38398	6.918092
1736	0	-14045.85	-14507.9	462.0454	74.8674	6.887779
1737	1	-14043.8	-14507.52	463.7154	85.92779	6.948617
1738	0	-14102.98	-14522.43	419.4476	82.89152	7.475869
1739	1	-14071.46	-14535.78	464.3166	81.1638	6.925801
1740	0	-14081.7	-14532.5	450.8032	83.86957	7.099068
1741	1	-14028.67	-14493.68	465.016	84.21267	6.930566
1742	0	-14046.25	-14502.88	456.6336	88.29711	7.027682
1743	1	-14034.45	-14499.12	464.6726	87.59636	6.937423
1744	0	-14041.45	-14503.62	462.1664	92.2707	6.951768
1745	1	-14012.47	-14492.6	480.1349	86.50175	6.759006
1746	0	-14077.13	-14512.63	435.5018	85.29028	7.278799
1747	1	-14068.08	-14522.84	454.7543	91.46175	7.036466
1748	0	-14070.08	-14522.72	452.6454	86.28442	7.077079
1749	1	-14056.99	-14521.12	464.1268	86.98018	6.944024
1750	0	-14045.54	-14508.17	462.6291	81.31884	6.947494
1751	1	-14077.27	-14525.79	448.5202	81.04552	7.11997
1752	0	-13993.17	-14464.2	471.0296	95.21889	6.841712
1753	1	-14047.33	-14491.76	444.431	80.35158	7.167834
1754	0	-14009.77	-14475.99	466.2197	90.04644	6.915673
1755	1	-14038.84	-14495.14	456.3029	85.55974	7.034948
1756	0	-14047.25	-14495.58	448.3294	79.52821	7.114927
1757	1	-14051.73	-14506.33	454.5912	87.80972	7.05204
1758	0	-14086.07	-14535.24	449.1637	87.78032	7.113937
1759	1	-14021.69	-14514.49	492.7962	89.79753	6.620355
1760	0	-14089.54	-14518.31	428.7672	80.43764	7.362921
1761	1	-14010.62	-14487.88	477.2641	84.43215	6.786048
1762	0	-14078.7	-14534.57	455.8702	89.50615	7.032634
1763	1	-14064.41	-14516.14	451.7332	88.99284	7.080834
1764	0	-14054.78	-14500.11	445.3343	84.66452	7.164102
1765	1	-14024.64	-14507.48	482.8345	89.29117	6.731395
1766	0	-14053.11	-14498.93	445.8169	80.23159	7.150049
1767	1	-14081.58	-14554.33	472.7496	88.69976	6.844933
1768	0	-14070.16	-14530.19	460.0338	92.68171	6.972746
