Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
241	1	-6130.398	-6174.585	44.1871	1.539789	30.52594	0.231404	0.595048	1.05268	2.12087	6.781036
242	0	-6165.091	-6183	17.90874	1.176469	29.50555	0.170763	0.52405	1.02403	2.28115	7.660739
243	1	-6133.607	-6185.891	52.28399	1.092946	32.29573	0.155117	0.503011	1.01384	2.32803	6.529938
244	0	-6159.273	-6190.054	30.78154	1.280518	27.96759	0.189342	0.54742	1.03443	2.2288	7.213549
245	1	-6128.523	-6179.305	50.78237	1.181022	30.61596	0.171597	0.525135	1.02454	2.27873	6.566154
246	0	-6140.514	-6190.299	49.78485	1.32505	30.22062	0.196988	0.556585	1.03825	2.20817	6.59349
247	1	-6140.2	-6174.294	34.09486	1.452575	28.73286	0.217903	0.580467	1.04751	2.15412	7.106536
248	0	-6166.33	-6199.373	33.04232	1.251489	31.36321	0.18426	0.541187	1.03175	2.2428	7.13896
249	1	-6149.745	-6179.499	29.75412	1.270125	28.61974	0.187531	0.545212	1.03349	2.23376	7.2569
250	0	-6146.266	-6178.033	31.76638	1.306466	29.0332	0.193819	0.552817	1.0367	2.21666	7.189591
251	1	-6169.304	-6188.764	19.45944	1.40134	26.75367	0.209671	0.571266	1.04406	2.175	7.609887
252	0	-6179.188	-6193.248	14.05973	1.378869	28.90728	0.205989	0.567069	1.04244	2.1845	7.801383
253	1	-6167.407	-6184.614	17.20704	1.93526	26.69117	0.285422	0.647948	1.06828	1.99835	7.693372
254	0	-6163.563	-6199.913	36.3493	1.345108	30.68273	0.200373	0.560566	1.03986	2.1992	7.037377
255	1	-6165.232	-6192.971	27.73926	1.23886	27.97274	0.182025	0.538408	1.03054	2.24903	7.322384
256	0	-6166.455	-6194.993	28.53863	2.075566	27.71897	0.302131	0.662816	1.07177	1.96328	7.290411
257	1	-6163.256	-6183.593	20.33747	1.303703	31.02804	0.193345	0.55225	1.03646	2.21794	7.551866
258	0	-6153.713	-6191.995	38.28272	1.497481	30.3452	0.224933	0.588137	1.05027	2.13666	6.974333
259	1	-6138.778	-6161.337	22.55915	1.465244	31.69433	0.219903	0.582667	1.04831	2.14912	7.465614
260	0	-6166.199	-6198.987	32.78799	1.074798	32.99219	0.151632	0.498135	1.01137	2.33887	7.120424
261	1	-6150.212	-6164.982	14.77054	1.216008	26.05909	0.177942	0.533274	1.02825	2.26053	7.776918
262	0	-6177.243	-6185.487	8.243863	1.487783	21.26925	0.223429	0.58651	1.0497	2.14036	7.788908
263	1	-6151.952	-6161.839	9.886258	1.582809	28.28484	0.237836	0.601784	1.05494	2.10544	7.956476
264	0	-6199.717	-6196.323	-3.393796	2.050105	25.07855	0.299183	0.660238	1.07119	1.96938	8.478177
265	1	-6137.689	-6171.659	33.96953	1.522212	31.35254	0.228734	0.592212	1.0517	2.12735	7.109507
266	0	-6190.082	-6194.897	4.815584	1.642595	24.87327	0.246534	0.61069	1.0578	2.08497	8.147384
267	1	-6179.072	-6201.672	22.59954	1.00936	28.12077	0.138818	0.479547	1.00153	2.3801	7.506663
268	0	-6173.588	-6201.375	27.7873	1.441515	30.42076	0.216145	0.578523	1.04679	2.15854	7.319425
269	1	-6163.143	-6177.047	13.90413	1.542299	28.42759	0.231783	0.595449	1.05281	2.11996	7.812963
270	0	-6155.887	-6172.304	16.41678	1.203493	26.72861	0.175685	0.530402	1.02696	2.26696	7.723366
271	1	-6128.605	-6164.769	36.1639	1.224673	31.99821	0.179496	0.535237	1.02913	2.25613	7.032951
272	0	-6193.585	-6205.527	11.9423	1.070392	25.94252	0.150781	0.496933	1.01075	2.34154	7.883934
273	1	-6139.861	-6168.771	28.91062	1.576163	28.64809	0.236852	0.600762	1.0546	2.10779	7.286533
274	0	-6156.415	-6189.016	32.60122	1.330927	28.70067	0.197984	0.557761	1.03873	2.20552	7.15822
275	1	-6132.15	-6170.315	38.16449	0.9265421	26.12366	0.122074	0.453501	0.986676	2.43775	6.88244
276	0	-6152.153	-6179.374	27.22135	1.200606	30.08377	0.175163	0.529733	1.02665	2.26845	7.341376
277	1	-6171.03	-6193.962	22.93216	1.362475	28.13633	0.203275	0.563941	1.04121	2.19158	7.494885
278	0	-6150.657	-6172.659	22.00202	1.516889	28.36411	0.22792	0.591344	1.0514	2.12934	7.528138
279	1	-6162.429	-6193.433	31.00349	1.20174	26.84532	0.175368	0.529996	1.02677	2.26786	7.181101
280	0	-6143.336	-6183.031	39.69462	1.130842	29.16534	0.162297	0.512832	1.0187	2.30617	6.918371
281	1	-6133.089	-6170.515	37.42564	1.47932	33.4993	0.22211	0.585078	1.04918	2.14363	6.970888
282	0	-6141.644	-6188.171	46.52752	1.104142	31.65632	0.157252	0.505962	1.01532	2.32147	6.709374
283	1	-6163.09	-6183.483	20.39364	1.329593	26.74675	0.197758	0.557495	1.03862	2.20612	7.574862
284	0	-6129.424	-6180.98	51.55611	1.244921	32.72789	0.183099	0.539747	1.03113	2.24603	6.55226
285	1	-6149.196	-6174.335	25.1393	1.351308	26.06762	0.201412	0.561778	1.04035	2.19646	7.379294
286	0	-6143.457	-6166.587	23.12911	1.533354	29.05	0.230429	0.594016	1.05232	2.12323	7.487002
287	1	-6158.847	-6185.928	27.08092	1.831225	27.47273	0.27226	0.635776	1.06513	2.02683	7.339477
288	0	-6165.938	-6196.891	30.953	1.104883	30.68395	0.157393	0.506156	1.01542	2.32104	7.21324
289	1	-6148.264	-6176.904	28.64042	1.353885	28.73301	0.201843	0.562279	1.04055	2.19533	7.29637
290	0	-6152.162	-6174.178	22.01686	1.169177	29.35175	0.169423	0.522299	1.02322	2.28506	7.522972
291	1	-6182.802	-6202.262	19.45948	1.313143	27.53104	0.194961	0.55418	1.03726	2.21359	7.617205
292	0	-6175.537	-6177.558	2.021278	1.76826	24.19774	0.26395	0.627868	1.06294	2.04524	8.246697
293	1	-6160.075	-6182.554	22.47845	1.386041	28.06404	0.207169	0.568419	1.04296	2.18145	7.510798
294	0	-6202.152	-6197.764	-4.38725	1.433262	27.91946	0.214826	0.577057	1.04625	2.16187	8.47247
295	1	-6163.494	-6190.398	26.90378	1.85149	26.81966	0.274879	0.638231	1.06579	2.0211	7.333217
296	0	-6176.579	-6166.527	-10.05242	1.666298	25.68885	0.249907	0.614084	1.05886	2.07715	8.736188
297	1	-6135.997	-6175.83	39.83272	1.250264	31.6913	0.184044	0.540919	1.03164	2.2434	6.920629
298	0	-6134.97	-6162.644	27.67369	1.316451	28.92112	0.195526	0.554851	1.03754	2.21208	7.330451
299	1	-6134.662	-6180.489	45.82655	1.042774	29.59779	0.145409	0.489241	1.00674	2.35861	6.716096
300	0	-6151.481	-6186.667	35.186	1.164472	30.83748	0.168556	0.521162	1.02268	2.2876	7.074509
301	1	-6130.356	-6176.208	45.85213	1.074398	32.27033	0.151555	0.498026	1.01131	2.33911	6.729208
302	0	-6167.677	-6200.327	32.64921	1.233773	34.75173	0.18112	0.537278	1.03004	2.25156	7.081206
303	1	-6166.253	-6188.782	22.5286	1.78135	30.83459	0.2657	0.629548	1.06341	2.04134	7.485019
304	0	-6145.017	-6173.476	28.45867	1.401963	30.51688	0.209773	0.571381	1.0441	2.17474	7.29638
305	1	-6128.202	-6183.017	54.81484	1.011939	32.86003	0.13933	0.480311	1.00195	2.37841	6.452791
306	0	-6148.655	-6184.756	36.10105	1.339316	27.09746	0.199399	0.559425	1.0394	2.20177	6.999855
307	1	-6119.631	-6174.912	55.28056	1.253779	32.14612	0.184664	0.541686	1.03197	2.24168	6.43641
308	0	-6186.064	-6200.969	14.90515	1.226688	27.60951	0.179856	0.535691	1.02933	2.25512	7.782519
309	1	-6134.712	-6192.825	58.11274	0.9710083	33.46128	0.131134	0.467861	0.995025	2.40598	6.353363
310	0	-6171.379	-6196.904	25.52539	1.266045	26.94672	0.186818	0.544338	1.03312	2.23573	7.38726
311	1	-6138.05	-6186.931	48.88125	1.344675	34.56628	0.2003	0.560481	1.03983	2.19939	6.616778
312	0	-6151.067	-6181.095	30.0275	1.110447	29.5292	0.158449	0.507606	1.01614	2.31781	7.249986
313	1	-6134.195	-6178.673	44.47796	1.191341	33.01323	0.17348	0.527572	1.02566	2.27329	6.765888
314	0	-6174.373	-6193.116	18.74227	1.25013	28.64072	0.18402	0.54089	1.03162	2.24347	7.641523
315	1	-6177.453	-6197.474	20.02083	1.694069	29.05251	0.253806	0.617966	1.06004	2.06819	7.593978
316	0	-6145.395	-6189.689	44.294	1.193296	32.59307	0.173836	0.52803	1.02587	2.27226	6.775266
317	1	-6177.624	-6185.817	8.193106	1.632558	22.95608	0.245093	0.60923	1.05734	2.08833	7.932182
318	0	-6174.624	-6197.883	23.2589	1.137255	29.72393	0.163498	0.514448	1.01948	2.30257	7.477322
319	1	-6161.828	-6190.894	29.06635	1.229174	27.73103	0.1803	0.536249	1.02958	2.25387	7.271559
320	0	-6155.951	-6184.713	28.76226	1.099691	28.86984	0.156405	0.504794	1.01474	2.32407	7.292659
321	1	-6169.094	-6198.526	29.43223	1.540398	26.62104	0.231496	0.595145	1.05271	2.12065	7.233292
322	0	-6171.508	-6197.306	25.79861	1.152048	28.40718	0.166256	0.518125	1.02124	2.29438	7.394469
323	1	-6176.185	-6195.135	18.94982	1.160751	27.02252	0.167868	0.520257	1.02225	2.28962	7.632079
324	0	-6134.896	-6171.221	36.32517	1.199297	26.621	0.174926	0.529429	1.02651	2.26913	6.974362
325	1	-6152.794	-6174.704	21.90959	1.57486	26.58233	0.236658	0.60056	1.05453	2.10825	7.515122
326	0	-6160.158	-6180.854	20.696	1.885029	28.35157	0.279153	0.642203	1.06683	2.01182	7.574205
327	1	-6174.721	-6192.686	17.96498	1.441331	27.32841	0.216115	0.57849	1.04678	2.15861	7.670655
328	0	-6135.278	-6169.686	34.40807	1.676905	30.01871	0.251403	0.615578	1.05932	2.0737	7.102518
329	1	-6158.022	-6180.164	22.14174	1.440497	28.74868	0.215982	0.578343	1.04673	2.15895	7.522489
330	0	-6159.897	-6178.07	18.1732	1.58818	28.78204	0.238628	0.602605	1.05521	2.10356	7.660245
331	1	-6172.844	-6189.004	16.16038	1.456074	26.01035	0.218456	0.581078	1.04773	2.15273	7.722669
332	0	-6165.542	-6184.112	18.57041	1.258347	27.11606	0.185468	0.542678	1.0324	2.23945	7.646963
333	1	-6143.076	-6175.478	32.40214	1.324919	28.60099	0.196966	0.556559	1.03824	2.20823	7.164185
334	0	-6143.718	-6175.144	31.42566	1.629531	27.89685	0.244657	0.608787	1.0572	2.08935	7.189377
335	1	-6157.312	-6181.725	24.4129	1.803613	30.93042	0.268649	0.632361	1.0642	2.03479	7.422259
336	0	-6169.567	-6170.824	1.256413	1.780871	27.40923	0.265636	0.629487	1.0634	2.04148	8.280638
337	1	-6140.012	-6180.429	40.41725	1.396736	30.73714	0.208921	0.570414	1.04373	2.17693	6.904842
338	0	-6169.307	-6186.326	17.01877	1.247918	26.51839	0.183629	0.540405	1.03141	2.24455	7.698267
339	1	-6131.218	-6172.537	41.31896	0.9844357	31.45888	0.133838	0.472023	0.997372	2.39677	6.874751
340	0	-6181.106	-6198.989	17.88275	1.377281	25.6276	0.205727	0.566768	1.04232	2.18518	7.647104
341	1	-6156.747	-6168.613	11.86621	1.516993	29.96073	0.227936	0.591361	1.0514	2.1293	7.854899
342	0	-6190.872	-6191.178	0.3057783	1.677551	23.72806	0.251494	0.615669	1.05935	2.07349	8.305284
343	1	-6199.244	-6211.469	12.22495	1.043549	25.78331	0.14556	0.489461	1.00686	2.35812	7.870602
344	0	-6202.164	-6199.396	-2.767522	1.303373	24.26683	0.193289	0.552182	1.03644	2.21809	8.445719
345	1	-6181.07	-6182.318	1.247837	1.34954	25.96217	0.201116	0.561433	1.04021	2.19724	8.296128
346	0	-6146.761	-6175.006	28.24466	1.82662	30.76813	0.271662	0.635212	1.06498	2.02815	7.300482
347	1	-6173.076	-6182.869	9.792959	2.478349	29.81143	0.344394	0.697832	1.07838	1.8794	7.928085
348	0	-6147.943	-6183.487	35.54472	1.364165	33.24497	0.203556	0.564266	1.04134	2.19084	7.032121
349	1	-6164.584	-6168.377	3.793512	1.253823	25.68485	0.184671	0.541696	1.03198	2.24166	8.197182
350	0	-6127.492	-6171.076	43.5839	1.314146	34.34035	0.195133	0.554384	1.03735	2.21314	6.774067
351	1	-6171.636	-6181.506	9.869912	1.590427	26.74786	0.23896	0.602947	1.05532	2.10277	7.968321
352	0	-6169.499	-6177.48	7.98055	1.76058	28.29927	0.262918	0.626873	1.06266	2.04755	8.023605
353	1	-6148.78	-6173.637	24.85749	1.070586	30.55928	0.150819	0.496986	1.01078	2.34142	7.413771
354	0	-6159.95	-6183.449	23.49821	1.203218	30.26791	0.175636	0.530338	1.02693	2.2671	7.462655
355	1	-6163.329	-6189.831	26.5028	1.186554	30.43857	0.172608	0.526445	1.02514	2.2758	7.361436
356	0	-6181.428	-6206.441	25.01265	1.320319	26.1022	0.196184	0.555633	1.03786	2.21032	7.385228
357	1	-6144.193	-6178.63	34.4371	1.413031	30.15736	0.211569	0.57341	1.04488	2.17014	7.101446
358	0	-6166.122	-6184.827	18.70474	1.538548	28.61185	0.231216	0.59485	1.05261	2.12133	7.643028
359	1	-6145.089	-6180.336	35.24709	1.700228	34.61455	0.254663	0.618813	1.0603	2.06623	7.009986
360	0	-6158.918	-6184.605	25.68774	1.179965	26.81677	0.171404	0.524884	1.02442	2.27929	7.378495
361	1	-6139.141	-6177.734	38.59324	1.212068	28.98317	0.177233	0.532375	1.02785	2.26254	6.953769
362	0	-6172.315	-6205.994	33.6794	1.433641	27.71545	0.214887	0.577125	1.04627	2.16171	7.104875
363	1	-6132.006	-6172.81	40.80397	1.318901	31.19534	0.195943	0.555347	1.03774	2.21097	6.891968
364	0	-6146.006	-6184.291	38.28496	1.373152	30.32569	0.205045	0.565984	1.04201	2.18696	6.97423
365	1	-6171.773	-6193.096	21.32243	1.237849	26.89542	0.181845	0.538184	1.03044	2.24953	7.542486
366	0	-6150.35	-6174.468	24.11722	1.552167	27.39605	0.23327	0.597015	1.05334	2.11637	7.446416
367	1	-6164.165	-6172.347	8.182073	1.589288	26.98731	0.238792	0.602774	1.05526	2.10317	8.03071
368	0	-6179.829	-6187.199	7.369797	1.85757	25.3092	0.275659	0.63896	1.06598	2.0194	8.053025
369	1	-6161.32	-6189.41	28.08994	1.283632	30.62558	0.189883	0.548076	1.03471	2.22733	7.307239
370	0	-6173.523	-6185.476	11.95302	1.526873	26.29285	0.229444	0.592969	1.05196	2.12562	7.887541
371	1	-6172.99	-6193.25	20.25933	1.45834	27.85033	0.218815	0.581472	1.04788	2.15183	7.589537
372	0	-6136.732	-6176.35	39.61759	1.048966	29.34557	0.146619	0.490991	1.00766	2.35473	6.923253
373	1	-6150.291	-6172.283	21.99242	1.488121	31.75411	0.223482	0.586567	1.04972	2.14023	7.482027
374	0	-6130.518	-6188.622	58.10384	1.046512	34.79812	0.14614	0.490299	1.0073	2.35626	6.3484
375	1	-6136.915	-6168.085	31.17081	1.336305	29.22263	0.198892	0.55883	1.03916	2.20311	7.210807
376	0	-6124.863	-6187.535	62.67228	0.7033116	33.25038	0.0748958	0.365089	0.926089	2.63393	6.216158
377	1	-6157.986	-6186.478	28.49178	1.683677	28.47173	0.252354	0.616525	1.05961	2.07152	7.300119
378	0	-6121.883	-6201.248	79.36495	0.9899915	35.10353	0.134953	0.473723	0.998322	2.393	5.740275
379	1	-6145.877	-6182.556	36.67842	1.741878	27.07389	0.260388	0.624422	1.06195	2.05324	6.977759
380	0	-6129.484	-6194.657	65.17276	1.112768	37.12755	0.158889	0.508207	1.01643	2.31647	6.129354
381	1	-6162.339	-6204.206	41.86711	1.300735	31.09598	0.192836	0.551638	1.03621	2.21932	6.857973
382	0	-6155.793	-6184.793	29.00025	1.409671	30.51548	0.211025	0.572796	1.04465	2.17153	7.278647
383	1	-6143.414	-6182.604	39.18928	1.275801	30.16413	0.188522	0.546421	1.03401	2.23105	6.943893
384	0	-6160.04	-6174.99	14.9499	1.262342	29.75513	0.186169	0.543542	1.03277	2.23751	7.756239
385	1	-6147.056	-6169.425	22.36847	1.735873	28.58251	0.25957	0.623627	1.06172	2.05508	7.515037
386	0	-6159.823	-6175.842	16.01943	1.25521	28.10723	0.184916	0.541998	1.03211	2.24098	7.74073
387	1	-6142.824	-6178.44	35.61646	0.9590985	30.86016	0.128722	0.464103	0.992878	2.4143	7.060432
388	0	-6185.999	-6198.431	12.43128	1.403128	26.46574	0.209962	0.571596	1.04419	2.17425	7.870871
389	1	-6123.504	-6182.66	59.15587	0.680293	33.68859	0.0699848	0.354082	0.917341	2.65859	6.322193
390	0	-6149.618	-6175.377	25.75893	1.196555	26.99439	0.174428	0.528791	1.02622	2.27056	7.37955
391	1	-6130.167	-6177.563	47.3955	1.390434	32.70038	0.20789	0.569241	1.04328	2.17959	6.679543
392	0	-6162.178	-6185.831	23.65307	1.615427	33.16734	0.242615	0.606706	1.05654	2.09414	7.392146
393	1	-6134.386	-6174.78	40.39407	1.381269	31.37964	0.206385	0.567522	1.04262	2.18348	6.904489
394	0	-6142.471	-6187.771	45.30006	1.446927	31.27678	0.217006	0.579477	1.04715	2.15637	6.748006
395	1	-6153.752	-6178.513	24.76028	1.252812	30.35733	0.184493	0.541475	1.03188	2.24215	7.419791
396	0	-6165.362	-6182.64	17.27829	1.449018	24.52861	0.217338	0.579844	1.04728	2.15554	7.632005
397	1	-6167.209	-6175.939	8.729995	1.513176	27.94882	0.227351	0.590735	1.05119	2.13073	8.002264
398	0	-6129.2	-6157.692	28.49206	1.447703	28.85546	0.21713	0.579614	1.0472	2.15606	7.301975
399	1	-6162.466	-6178.861	16.39509	1.261241	26.16112	0.185976	0.543304	1.03267	2.23805	7.716422
400	0	-6159.882	-6182.098	22.21614	1.294133	29.75721	0.191699	0.550272	1.03564	2.22239	7.512013
401	1	-6150.694	-6172.59	21.89592	1.022508	27.4035	0.141423	0.483414	1.00363	2.37153	7.52757
402	0	-6170.481	-6192.215	21.73383	1.836821	27.59909	0.272986	0.636458	1.06531	2.02524	7.535113
403	1	-6170.633	-6185.738	15.10426	1.718973	24.94621	0.257255	0.621364	1.06106	2.06033	7.736248
404	0	-6184.867	-6191.277	6.41012	1.329949	31.36419	0.197818	0.557566	1.03865	2.20596	7.988077
405	1	-6171.688	-6204.878	33.19058	1.25291	29.52584	0.184511	0.541497	1.03189	2.2421	7.14286
406	0	-6152.459	-6162.749	10.2896	1.26439	24.41588	0.186528	0.543983	1.03296	2.23652	7.913083
407	1	-6131.326	-6168.7	37.37406	1.358784	31.97452	0.20266	0.563229	1.04093	2.19318	6.99539
408	0	-6191.087	-6196.784	5.697028	2.020716	27.49531	0.295735	0.657199	1.0705	1.97657	8.117558
409	1	-6137.665	-6186.129	48.4638	1.047387	30.9663	0.146311	0.490546	1.00743	2.35571	6.644947
410	0	-6154.543	-6181.489	26.94661	1.375086	28.64282	0.205365	0.566352	1.04216	2.18612	7.355073
411	1	-6132.018	-6178.061	46.04317	1.016846	31.06008	0.140303	0.481757	1.00274	2.3752	6.723534
412	0	-6161.472	-6185.478	24.00645	1.109615	28.34567	0.158291	0.507389	1.01603	2.31829	7.457427
413	1	-6135.352	-6182.99	47.63787	1.391724	32.39064	0.208101	0.569482	1.04338	2.17904	6.673499
414	0	-6163.653	-6180.604	16.95092	1.074642	33.40854	0.151602	0.498092	1.01134	2.33896	7.585443
415	1	-6135.197	-6190.612	55.41546	1.01071	29.75165	0.139086	0.479948	1.00175	2.37921	6.396197
416	0	-6174.823	-6205.305	30.48214	1.187508	31.25149	0.172782	0.52667	1.02525	2.2753	7.222111
417	1	-6163.308	-6203.762	40.45393	1.064578	29.94084	0.149656	0.495337	1.00993	2.34508	6.900585
418	0	-6131.694	-6173.836	42.14167	1.189373	31.78363	0.173122	0.527109	1.02545	2.27432	6.847344
419	1	-6146.817	-6185.91	39.0929	1.207327	32.23599	0.176378	0.531287	1.02736	2.26498	6.939036
420	0	-6136.461	-6177.961	41.50005	1.571488	30.01556	0.236157	0.600039	1.05436	2.10945	6.866242
421	1	-6162.097	-6182.883	20.78636	1.43938	28.64143	0.215804	0.578145	1.04665	2.1594	7.57015
422	0	-6130.45	-6176.615	46.16536	1.326592	28.13133	0.19725	0.556895	1.03838	2.20748	6.668986
423	1	-6165.186	-6182.465	17.27841	1.53283	28.73459	0.23035	0.593931	1.05229	2.12343	7.691789
424	0	-6134.42	-6181.508	47.08792	1.152716	32.27134	0.16638	0.51829	1.02132	2.29401	6.69091
425	1	-6166.219	-6185.284	19.06439	0.9881004	27.36332	0.134573	0.473146	0.998	2.39428	7.630652
426	0	-6144.281	-6173.144	28.86249	1.251614	31.51041	0.184282	0.541214	1.03177	2.24274	7.269869
427	1	-6160.918	-6182.889	21.9709	1.592836	24.81553	0.239314	0.603313	1.05544	2.10193	7.454982
428	0	-6143.709	-6185.808	42.09869	1.218446	31.6488	0.17838	0.533828	1.0285	2.25929	6.849308
429	1	-6141.703	-6179.594	37.89124	1.213343	31.29855	0.177463	0.532666	1.02798	2.26189	6.984757
430	0	-6153	-6178.02	25.01972	1.244762	25.91279	0.183071	0.539712	1.03111	2.24611	7.378848
431	1	-6160.104	-6182.741	22.63761	1.336296	31.12296	0.19889	0.558828	1.03916	2.20312	7.475813
432	0	-6166.183	-6195.464	29.28148	1.962676	29.98185	0.288778	0.650985	1.06903	1.99121	7.273511
433	1	-6181.925	-6186.394	4.469038	1.621124	26.81833	0.243442	0.60755	1.05681	2.0922	8.16973
434	0	-6164.314	-6186.339	22.02509	1.533759	32.65923	0.230491	0.594081	1.05234	2.12308	7.45659
435	1	-6162.259	-6182.89	20.63106	1.541443	26.53444	0.231654	0.595312	1.05277	2.12027	7.562348
436	0	-6145.316	-6186.538	41.22117	1.012354	37.25688	0.139412	0.480434	1.00202	2.37814	6.7707
437	1	-6146.857	-6165.172	18.31512	1.462248	32.73436	0.219431	0.582149	1.04813	2.15029	7.567725
438	0	-6153.181	-6172.855	19.67383	1.450448	27.79013	0.217565	0.580095	1.04737	2.15497	7.610427
439	1	-6164.918	-6172.894	7.975698	1.492648	26.17181	0.224185	0.587328	1.04999	2.1385	8.038304
440	0	-6212.212	-6210.987	-1.224386	1.564353	23.56343	0.235095	0.598929	1.05399	2.11199	8.364936
441	1	-6166.214	-6184.18	17.96565	1.25955	29.75328	0.185679	0.542939	1.03251	2.23887	7.654917
442	0	-6190.818	-6202.9	12.08142	1.562921	28.5624	0.234881	0.598705	1.05391	2.1125	7.875233
443	1	-6162.824	-6189.857	27.03287	1.199704	28.07294	0.174999	0.529524	1.02656	2.26892	7.348592
444	0	-6186.093	-6190.291	4.197657	1.629114	26.23337	0.244596	0.608726	1.05718	2.08949	8.182602
445	1	-6158.344	-6176.265	17.92103	1.625577	26.37359	0.244086	0.608206	1.05702	2.09069	7.661955
446	0	-6201.723	-6199.939	-1.78395	1.847968	23.44399	0.274425	0.637808	1.06567	2.02209	8.384969
447	1	-6192.625	-6204.083	11.4578	1.749349	27.64066	0.261402	0.625406	1.06224	2.05096	7.907177
448	0	-6206.581	-6211.909	5.328006	1.49069	24.99624	0.223881	0.586999	1.04987	2.13925	8.129026
449	1	-6198.5	-6210.288	11.78773	1.32989	26.86345	0.197808	0.557554	1.03865	2.20599	7.896936
450	0	-6177.452	-6196.656	19.20423	1.431897	28.28086	0.214608	0.576814	1.04616	2.16242	7.627054
451	1	-6176.562	-6185.237	8.675437	1.759248	26.65874	0.262739	0.6267	1.06261	2.04795	8.013017
452	0	-6191.434	-6189.144	-2.290209	1.25514	23.43524	0.184903	0.541982	1.0321	2.24101	8.406289
453	1	-6176.429	-6192.248	15.81931	1.561826	27.90783	0.234717	0.598534	1.05386	2.11289	7.748768
454	0	-6175.289	-6188.08	12.7906	1.449603	24.87309	0.217431	0.579947	1.04732	2.1553	7.826752
455	1	-6161.145	-6183.679	22.53347	1.481285	28.25928	0.222417	0.585411	1.0493	2.14287	7.509305
456	0	-6189.981	-6193.11	3.128877	1.427102	30.34607	0.213838	0.575955	1.04584	2.16437	8.132765
457	1	-6169.867	-6191.824	21.95754	1.356705	25.04293	0.202314	0.562827	1.04077	2.19409	7.465776
458	0	-6184.747	-6197.639	12.89173	1.371493	28.19579	0.204771	0.565668	1.04189	2.18767	7.851151
459	1	-6154.585	-6165.243	10.658	1.375098	26.29984	0.205367	0.566354	1.04216	2.18612	7.936846
460	0	-6197.608	-6196.966	-0.6425236	1.745935	29.06218	0.260939	0.624957	1.06211	2.052	8.304897
461	1	-6148.678	-6167.65	18.9719	1.175187	30.2157	0.170528	0.523743	1.02389	2.28184	7.613183
462	0	-6193.582	-6185.775	-7.807243	1.863632	24.06116	0.276434	0.639682	1.06617	2.01771	8.651605
463	1	-6160.084	-6178.099	18.01499	1.41715	23.59379	0.212236	0.574159	1.04516	2.16844	7.550424
464	0	-6204.031	-6211.588	7.557135	1.916218	30.73771	0.283064	0.645798	1.06774	2.00339	7.973892
465	1	-6159.385	-6182.822	23.43747	1.596852	26.44578	0.239904	0.603922	1.05564	2.10054	7.454536
466	0	-6144.146	-6179.502	35.35582	0.9387023	28.62406	0.124567	0.457519	0.989051	2.42886	7.06123
467	1	-6153.832	-6181.108	27.27628	1.293913	29.32341	0.191661	0.550226	1.03562	2.22249	7.343863
468	0	-6148.337	-6189.267	40.9302	1.583649	26.72922	0.23796	0.601913	1.05498	2.10515	6.80627
