Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5060	-972.5125	-1023.75	51.23761	4552.864	28.39442	0.981225	0.995126	1.00475	1.0189	2.926892
5070	-965.9587	-1022.325	56.36642	3838.558	37.21081	0.979559	0.994686	1.00517	1.02059	2.753092
5080	-970.7239	-1028.119	57.39517	30966.01	32.13672	0.992786	0.998146	1.00184	1.00723	2.744855
5090	-991.1799	-1050.989	59.8094	7289.808	33.96946	0.985152	0.996158	1.00376	1.01493	2.673276
5100	-975.2332	-1035.299	60.06536	81868.01	31.18733	0.995561	0.998862	1.00113	1.00445	2.655615
5110	-977.1522	-1030.337	53.18471	57887.4	35.5543	0.994722	0.998646	1.00134	1.00529	2.85593
5120	-997.5209	-1036.914	39.39274	37219.19	23.84283	0.993419	0.998309	1.00168	1.0066	3.309834
5130	-986.411	-1030.787	44.37592	73107.24	25.99075	0.995303	0.998795	1.0012	1.00471	3.149967
5140	-988.5202	-1025.909	37.38912	20505.62	29.06898	0.991137	0.997719	1.00225	1.00889	3.409079
5150	-994.8959	-1033.061	38.16531	65316.35	26.70184	0.995031	0.998725	1.00127	1.00498	3.391399
5160	-996.502	-1030.254	33.75187	22775.38	21.37067	0.99159	0.997836	1.00214	1.00844	3.482956
5170	-993.4716	-1026.519	33.04756	52046.76	21.56796	0.994434	0.998571	1.00142	1.00558	3.52325
5180	-996.3814	-1027.817	31.43528	53709.58	26.43539	0.994521	0.998594	1.0014	1.00549	3.645383
5190	-983.9014	-1022.273	38.37128	30268.2	23.8162	0.992703	0.998124	1.00186	1.00732	3.352097
5200	-983.3379	-1023.31	39.97167	40547.28	27.69914	0.993695	0.998381	1.00161	1.00632	3.325289
5210	-990.1248	-1025.4	35.27545	1547.201	24.46479	0.967872	0.991562	1.00807	1.0325	3.491001
5220	-994.9109	-1028.445	33.53449	92490.61	31.74561	0.995824	0.998929	1.00106	1.00418	3.495343
5230	-987.3193	-1036.889	49.56971	56512.78	30.81606	0.994658	0.998629	1.00136	1.00535	2.992913
5240	-985.4993	-1035.05	49.55064	53243.3	32.44724	0.994497	0.998588	1.0014	1.00551	2.987182
5250	-985.002	-1031.503	46.50074	1769.965	23.33371	0.96995	0.992122	1.00755	1.03037	2.992064
5260	-985.3943	-1024.148	38.75387	94422.28	27.22877	0.995866	0.99894	1.00105	1.00414	3.369898
5270	-983.0449	-1025.919	42.8742	57814.75	31.05611	0.994719	0.998645	1.00135	1.00529	3.208063
5280	-1004.472	-1044.283	39.81079	83790.82	26.62141	0.995612	0.998875	1.00112	1.00439	3.329447
5290	-997.5582	-1030.376	32.81795	91480.77	28.85614	0.995801	0.998923	1.00107	1.00421	3.569409
5300	-997.077	-1031.542	34.46502	94106.09	27.69552	0.995859	0.998939	1.00106	1.00415	3.52412
5310	-1009.053	-1042.308	33.25507	50199.52	27.74011	0.994332	0.998545	1.00144	1.00568	3.567377
5320	-996.9366	-1030.08	33.14324	28416.16	21.11794	0.99247	0.998064	1.00192	1.00755	3.501208
5330	-1010.988	-1035.53	24.54223	47857.02	22.26824	0.994196	0.99851	1.00148	1.00582	3.927297
5340	-1021.493	-1043.108	21.61504	78334.9	23.32325	0.995462	0.998836	1.00116	1.00455	4.058622
5350	-998.232	-1034.127	35.8952	60459.83	28.36698	0.994835	0.998675	1.00132	1.00517	3.467465
5360	-1019.007	-1042.293	23.28628	56127.17	23.67284	0.99464	0.998625	1.00137	1.00537	3.986097
5370	-994.1241	-1027.416	33.29173	22271.4	22.53462	0.991495	0.997812	1.00216	1.00853	3.541426
5380	-985.2317	-1019.939	34.70778	81466.81	28.72769	0.99555	0.998859	1.00113	1.00446	3.505414
5390	-987.9681	-1026.654	38.68636	54485.41	23.96685	0.99456	0.998604	1.00139	1.00545	3.342143
5400	-973.2088	-1022.407	49.19789	38804.79	27.46375	0.993555	0.998345	1.00164	1.00646	2.98942
5410	-999.8811	-1032.913	33.03158	43075.89	24.6579	0.993882	0.998429	1.00156	1.00613	3.584024
5420	-989.0437	-1035.882	46.83853	56498.1	26.12856	0.994657	0.998629	1.00136	1.00535	3.05768
5430	-980.3741	-1023.175	42.8005	12049.2	25.95331	0.988444	0.997019	1.00293	1.0116	3.210114
5440	-970.5134	-1028.373	57.8598	78104.42	32.78791	0.995455	0.998835	1.00116	1.00455	2.731545
5450	-1009.299	-1041.526	32.22714	91286.22	29.7389	0.995796	0.998922	1.00107	1.00421	3.575671
5460	-1007.612	-1042.635	35.02265	94844.75	25.15676	0.995876	0.998943	1.00105	1.00413	3.507069
5470	-990.5405	-1027.947	37.40636	20699.72	25.56583	0.991179	0.99773	1.00224	1.00885	3.415715
5480	-970.9096	-1022.393	51.48319	29391.59	26.04032	0.992595	0.998097	1.00188	1.00742	2.877754
5490	-985.9687	-1031.949	45.9808	60467.84	26.64399	0.994836	0.998675	1.00132	1.00517	3.09797
5500	-1000.291	-1044.464	44.17321	15176.91	23.26461	0.989701	0.997346	1.00262	1.01034	3.089225
5510	-986.6722	-1033.738	47.06591	25073.53	31.17742	0.991984	0.997938	1.00204	1.00804	3.072485
5520	-989.6131	-1038.471	48.85768	69540.41	29.26619	0.995184	0.998765	1.00123	1.00482	3.015298
5530	-984.1948	-1031.69	47.49477	46754.83	28.62319	0.994128	0.998492	1.0015	1.00588	3.059857
5540	-990.677	-1034.228	43.55138	97794.58	25.60874	0.995938	0.998959	1.00104	1.00407	3.176051
5550	-987.5131	-1032.53	45.01691	54603.14	28.30053	0.994566	0.998605	1.00138	1.00544	3.145722
5560	-997.2588	-1028.99	31.73076	14345.02	22.51797	0.989407	0.997269	1.00269	1.01063	3.610329
5570	-1006.063	-1039.991	33.92851	68741.23	24.77191	0.995156	0.998758	1.00123	1.00485	3.548464
5580	-1001.589	-1036.832	35.24294	9849.612	30.06529	0.987221	0.9967	1.00324	1.01284	3.46959
5590	-1002.537	-1039.163	36.62568	38758.43	33.8634	0.993551	0.998344	1.00164	1.00646	3.357942
5600	-973.5832	-1031.942	58.35828	81470.47	38.5307	0.99555	0.998859	1.00113	1.00446	2.687986
5610	-995.2773	-1034.679	39.40177	60134.34	30.18247	0.994821	0.998671	1.00132	1.00519	3.330055
5620	-999.6883	-1037.901	38.21269	92332.97	27.49957	0.99582	0.998928	1.00107	1.00419	3.389331
5630	-978.776	-1031.505	52.72932	17867.1	32.2248	0.990507	0.997555	1.00241	1.00953	2.889835
5640	-981.8394	-1037.916	56.0764	30064.04	32.09114	0.992679	0.998118	1.00186	1.00734	2.785842
5650	-993.1332	-1036.186	43.05237	4656.245	34.01962	0.981434	0.995181	1.0047	1.01869	3.165816
5660	-989.3858	-1028.65	39.26388	45326.71	28.59174	0.994036	0.998469	1.00152	1.00598	3.34759
5670	-989.8261	-1027.311	37.485	62316.2	24.85445	0.994913	0.998695	1.0013	1.0051	3.405905
5680	-984.1461	-1028.846	44.70011	46713.59	26.21317	0.994125	0.998492	1.0015	1.00589	3.140707
5690	-988.8335	-1035.556	46.72207	8272.469	27.03603	0.986059	0.996396	1.00353	1.01401	3.075136
5700	-995.3437	-1042.529	47.18511	80961.63	36.88747	0.995536	0.998855	1.00114	1.00447	3.004928
5710	-979.5218	-1038.969	59.44674	99328.54	35.2702	0.99597	0.998967	1.00103	1.00404	2.680936
5720	-971.9796	-1028.941	56.96165	2171.816	36.16388	0.972858	0.992902	1.00683	1.02741	2.745576
5730	-989.2402	-1037.114	47.87338	89045.98	31.68556	0.995744	0.998909	1.00108	1.00426	3.044013
5740	-989.3226	-1031.694	42.37183	16769.86	26.30993	0.990202	0.997476	1.00249	1.00983	3.230499
5750	-982.959	-1024.461	41.50222	61813.41	27.35182	0.994892	0.99869	1.0013	1.00512	3.269347
5760	-978.8889	-1024.965	46.07628	71125.94	28.01043	0.995238	0.998779	1.00121	1.00477	3.106872
5770	-996.8996	-1041.243	44.34304	10105.86	29.73356	0.987384	0.996742	1.0032	1.01267	3.168281
5780	-976.0495	-1028.074	52.02459	3640.342	31.42449	0.979012	0.994541	1.0053	1.02115	2.913324
5790	-997.5257	-1039.526	41.99993	88026.05	30.221	0.995719	0.998902	1.00109	1.00429	3.243678
5800	-992.1507	-1034.106	41.9553	12389.72	26.93618	0.988604	0.99706	1.00289	1.01144	3.250918
5810	-985.7055	-1027.781	42.07538	78560.58	25.74691	0.995469	0.998838	1.00115	1.00454	3.235533
5820	-997.7131	-1043.271	45.55746	14474.33	29.95883	0.989455	0.997282	1.00268	1.01058	3.126855
5830	-1000.653	-1040.564	39.91029	34737.77	27.92917	0.993188	0.99825	1.00173	1.00683	3.327175
5840	-977.9901	-1024.275	46.28474	63378.65	30.49911	0.994955	0.998706	1.00129	1.00505	3.100921
5850	-983.6558	-1025.466	41.81023	55009.43	28.90757	0.994586	0.998611	1.00138	1.00542	3.257607
5860	-1004.531	-1045.475	40.94394	50756.64	31.19273	0.994364	0.998553	1.00144	1.00565	3.268668
5870	-990.3789	-1028.921	38.54231	27645.17	28.76049	0.992365	0.998037	1.00194	1.00766	3.371711
5880	-986.2426	-1021.746	35.50374	591.1572	24.23382	0.948215	0.986168	1.01287	1.05275	3.47879
5890	-990.7768	-1028.582	37.8049	12994.77	23.97556	0.988872	0.99713	1.00283	1.01117	3.379091
5900	-1006.242	-1046.674	40.43204	70166.76	29.52473	0.995205	0.99877	1.00122	1.0048	3.301414
5910	-980.8802	-1036.28	55.39987	22302.96	38.9758	0.991501	0.997813	1.00216	1.00852	2.759493
5920	-981.0923	-1030.446	49.35361	44037.18	30.85865	0.993949	0.998446	1.00154	1.00606	2.999851
5930	-979.2809	-1039.081	59.80041	65050.29	32.13624	0.995021	0.998723	1.00127	1.00499	2.670009
5940	-967.512	-1032.805	65.2927	65636.04	35.43481	0.995043	0.998728	1.00126	1.00497	2.515322
5950	-972.277	-1033.827	61.55024	94319.78	33.74044	0.995864	0.99894	1.00105	1.00414	2.621735
5960	-998.3321	-1031.594	33.26212	30600.46	24.31505	0.992743	0.998135	1.00185	1.00728	3.572041
5970	-989.4285	-1032.111	42.68269	94550.48	26.57922	0.995869	0.998941	1.00105	1.00414	3.22121
5980	-999.478	-1041.072	41.59351	64417.9	30.67715	0.994996	0.998716	1.00127	1.00501	3.25309
5990	-996.5673	-1034.545	37.97795	94117.62	26.15797	0.99586	0.998939	1.00106	1.00415	3.396923
6000	-969.6588	-1026.003	56.34388	15652.24	33.28055	0.989858	0.997387	1.00258	1.01018	2.777166
6010	-984.1846	-1032.163	47.97828	70956.34	27.72522	0.995232	0.998777	1.00121	1.00478	3.036481
6020	-972.8159	-1030.039	57.22259	63680.3	38.93303	0.994967	0.998709	1.00128	1.00504	2.713192
6030	-972.4362	-1023.443	51.00671	118.4697	32.38855	0.885753	0.967808	1.02737	1.11907	2.942579
6040	-994.947	-1036.085	41.13759	89121.48	26.80947	0.995745	0.998909	1.00108	1.00426	3.280669
6050	-987.5169	-1039.98	52.46355	42581.12	33.01031	0.993847	0.99842	1.00157	1.00617	2.89513
6060	-1000.284	-1036.381	36.09685	83385.18	28.00897	0.995602	0.998872	1.00112	1.00441	3.463158
6070	-1007.222	-1044.206	36.98322	38627.6	26.03299	0.99354	0.998341	1.00164	1.00647	3.434556
6080	-971.7374	-1024.593	52.85593	52688.77	34.85371	0.994468	0.99858	1.00141	1.00554	2.871402
6090	-998.796	-1039.859	41.06275	702.5841	29.2679	0.95246	0.987348	1.01184	1.04835	3.281635
6100	-1003.234	-1041.879	38.64568	23587.2	24.55258	0.991736	0.997874	1.0021	1.00829	3.354689
6110	-999.0365	-1044.009	44.97212	11389.44	29.11021	0.988115	0.996933	1.00302	1.01194	3.148197
6120	-981.5587	-1026.845	45.2864	85066.38	31.01709	0.995645	0.998883	1.00111	1.00436	3.130649
6130	-989.3001	-1029.378	40.07798	62760.8	24.62126	0.994931	0.9987	1.00129	1.00508	3.297605
6140	-992.9149	-1039.405	46.49023	63668.23	26.64362	0.994967	0.998709	1.00128	1.00504	3.078845
6150	-996.5609	-1037.008	40.44729	8864.214	33.15139	0.986532	0.996519	1.00342	1.01353	3.256903
6160	-965.4944	-1017.638	52.14377	46778.1	31.74228	0.994129	0.998493	1.00149	1.00588	2.909148
6170	-980.7046	-1022.362	41.65756	6843.868	29.26368	0.984677	0.996034	1.00388	1.01541	3.261333
6180	-982.3258	-1027.525	45.19939	6682.332	33.08312	0.984494	0.995986	1.00393	1.01559	3.114351
6190	-1002.718	-1034.167	31.44862	50448.08	29.65045	0.994346	0.998549	1.00144	1.00566	3.603446
6200	-988.3789	-1029.468	41.08944	75892.47	24.30083	0.99539	0.998818	1.00117	1.00462	3.249812
6210	-992.5587	-1039.76	47.20152	91776.2	29.69633	0.995807	0.998925	1.00107	1.0042	3.072154
6220	-990.2842	-1027.984	37.69999	85529.03	28.61925	0.995657	0.998887	1.00111	1.00435	3.402084
6230	-998.6258	-1030.588	31.96264	17250.59	23.80682	0.990339	0.997512	1.00246	1.00969	3.621084
6240	-982.5293	-1041.221	58.69153	21619.49	44.91195	0.991368	0.997779	1.00219	1.00866	2.601214
6250	-988.5342	-1038.77	50.23591	59140.96	27.46305	0.994778	0.99866	1.00133	1.00523	2.951614
6260	-995.6473	-1030.801	35.15336	76186.9	35.78124	0.995399	0.99882	1.00117	1.00461	3.357729
6270	-993.0228	-1034.426	41.40356	46213.52	26.04717	0.994093	0.998484	1.0015	1.00592	3.2649
6280	-979.5303	-1029.778	50.24799	46221.22	28.43436	0.994094	0.998484	1.0015	1.00592	2.962099
6290	-991.862	-1025.815	33.9526	41884.89	23.97988	0.993796	0.998407	1.00158	1.00622	3.539822
6300	-1018.271	-1037.276	19.00509	26768.56	20.94907	0.992242	0.998005	1.00197	1.00778	4.168751
6310	-1005.891	-1025.611	19.71965	21710.11	25.08257	0.991386	0.997783	1.00219	1.00864	4.116717
6320	-1002.233	-1037.545	35.31109	52062.72	23.92785	0.994435	0.998572	1.00142	1.00558	3.482374
6330	-1003.837	-1041.175	37.33829	81155.2	31.44343	0.995542	0.998857	1.00114	1.00447	3.380378
6340	-1008.835	-1037.381	28.54604	85421.89	26.69335	0.995654	0.998886	1.00111	1.00435	3.751748
6350	-1002.858	-1034.108	31.25012	95806.49	21.77671	0.995896	0.998948	1.00105	1.00411	3.613004
6360	-992.062	-1034.057	41.99448	58398.97	25.87341	0.994745	0.998652	1.00134	1.00526	3.240237
6370	-994.5463	-1031.63	37.08412	54345.26	24.40406	0.994553	0.998602	1.00139	1.00546	3.416193
6380	-1010.33	-1037.424	27.09315	55635.78	31.55235	0.994616	0.998618	1.00137	1.00539	3.703352
6390	-1006.864	-1036.499	29.63451	45517.26	23.34271	0.994048	0.998472	1.00152	1.00596	3.714984
6400	-1016.57	-1036.075	19.50421	94401.97	19.04042	0.995866	0.99894	1.00105	1.00414	4.093798
6410	-1015.199	-1033.433	18.23414	53791.73	20.75999	0.994525	0.998595	1.00139	1.00549	4.203314
6420	-1012.547	-1040.414	27.86763	58964.84	24.63538	0.99477	0.998658	1.00133	1.00524	3.7935
6430	-1012.315	-1038.512	26.1975	40639.07	21.79167	0.993702	0.998382	1.0016	1.00631	3.845303
6440	-992.2361	-1035.762	43.52555	99267.02	30.4543	0.995968	0.998967	1.00103	1.00404	3.191695
6450	-983.676	-1036.175	52.4986	89010.57	34.69445	0.995743	0.998909	1.00108	1.00426	2.882996
6460	-984.9568	-1027.662	42.70482	70800.67	32.77066	0.995227	0.998776	1.00122	1.00478	3.193986
6470	-969.8465	-1021.393	51.54688	25649.64	31.78977	0.992074	0.997962	1.00202	1.00795	2.927841
6480	-983.8254	-1024.13	40.30435	5415.553	28.74423	0.98278	0.995536	1.00436	1.01733	3.310522
6490	-988.727	-1030.024	41.29711	34544.35	25.59034	0.993169	0.998245	1.00174	1.00685	3.263844
6500	-984.2199	-1027.464	43.24432	13863.75	31.02591	0.989225	0.997222	1.00274	1.01082	3.19641
6510	-978.6568	-1029.868	51.21139	21312.72	29.17722	0.991307	0.997763	1.00221	1.00872	2.934311
6520	-982.3181	-1031.668	49.34944	30912.79	30.33842	0.99278	0.998144	1.00184	1.00724	3.000497
6530	-980.3461	-1036.91	56.56386	67609.06	27.37823	0.995116	0.998747	1.00124	1.00489	2.719288
6540	-983.8016	-1026.599	42.79728	53854.47	29.95952	0.994528	0.998596	1.00139	1.00548	3.218984
6550	-979.7847	-1034.832	55.04689	15395.72	33.53909	0.989774	0.997365	1.0026	1.01026	2.815268
6560	-981.9769	-1026.035	44.0584	24331.79	26.24483	0.991863	0.997907	1.00207	1.00816	3.165589
6570	-992.9438	-1033.417	40.47342	89142.24	26.13172	0.995746	0.998909	1.00108	1.00426	3.301313
6580	-992.6473	-1028.344	35.69686	65342.03	21.0436	0.995032	0.998726	1.00127	1.00498	3.376679
6590	-1003.59	-1037.315	33.72423	62905.6	25.65809	0.994937	0.998701	1.00129	1.00507	3.559839
6600	-991.4745	-1029.415	37.9404	18055.34	29.1629	0.990556	0.997568	1.0024	1.00948	3.389281
6610	-994.206	-1031.561	37.35545	99929.03	27.41286	0.995982	0.99897	1.00102	1.00402	3.420781
6620	-1004.562	-1035.829	31.26723	7740.411	24.45975	0.985589	0.996273	1.00365	1.01448	3.654814
6630	-998.2641	-1030.781	32.51702	26176.22	24.27478	0.992154	0.997982	1.002	1.00787	3.602369
6640	-994.8759	-1033.544	38.66816	67249.93	31.25277	0.995103	0.998744	1.00125	1.00491	3.340791
6650	-1001.375	-1042.569	41.19398	67845.8	32.67201	0.995124	0.998749	1.00124	1.00488	3.241526
6660	-1013.49	-1048.093	34.603	66149.71	28.55908	0.995062	0.998733	1.00126	1.00495	3.510966
6670	-999.0485	-1037.59	38.5419	96066.71	23.21988	0.995902	0.99895	1.00104	1.0041	3.330043
6680	-1019.097	-1044.763	25.66612	37613.75	24.813	0.993454	0.998318	1.00167	1.00656	3.881722
6690	-1010.668	-1031.995	21.32677	26612.41	28.27149	0.992219	0.997999	1.00198	1.0078	3.983588
6700	-1000.222	-1032.947	32.72501	95945.91	30.96681	0.995899	0.998949	1.00105	1.00411	3.536615
6710	-990.1109	-1037.396	47.28491	78809.99	33.75394	0.995476	0.99884	1.00115	1.00453	3.044384
6720	-992.7195	-1037.7	44.98045	88908.49	28.35182	0.99574	0.998908	1.00109	1.00427	3.147151
6730	-985.8598	-1030.195	44.33515	86277.73	34.41149	0.995676	0.998891	1.0011	1.00433	3.122494
6740	-1003.131	-1040.232	37.10102	37253.95	27.17182	0.993422	0.99831	1.00167	1.00659	3.430736
6750	-995.0553	-1028.028	32.97296	71288.86	24.3922	0.995243	0.99878	1.00121	1.00476	3.584563
6760	-989.0298	-1030.861	41.83139	87239.76	26.99026	0.9957	0.998898	1.0011	1.00431	3.255802
6770	-999.8731	-1037.432	37.55931	95523.07	24.67774	0.99589	0.998947	1.00105	1.00412	3.400669
6780	-975.6558	-1022.993	47.3369	12919.72	31.55866	0.988839	0.997122	1.00283	1.0112	3.061722
6790	-975.2151	-1024.456	49.24121	82976.39	34.92965	0.995591	0.998869	1.00112	1.00442	2.974255
6800	-982.062	-1040.456	58.39397	21142.2	35.78836	0.991272	0.997754	1.00222	1.00876	2.708171
6810	-969.487	-1033.681	64.19442	7254.416	30.98054	0.985116	0.996149	1.00377	1.01496	2.520567
6820	-974.3569	-1026.924	52.56677	3904.142	31.45617	0.979731	0.994731	1.00512	1.02042	2.896059
6830	-993.9383	-1028.903	34.96487	96255.8	27.02976	0.995906	0.998951	1.00104	1.0041	3.510036
6840	-977.7744	-1031.2	53.42526	4908.313	33.16094	0.981915	0.995308	1.00458	1.0182	2.865387
6850	-1000.547	-1033.139	32.59253	62991.99	22.60327	0.99494	0.998702	1.00129	1.00507	3.57405
6860	-1014.383	-1049.843	35.4597	67187.4	31.60411	0.9951	0.998743	1.00125	1.00491	3.43726
6870	-990.3437	-1039.399	49.05557	28611.42	33.73369	0.992495	0.998071	1.00191	1.00752	2.992116
6880	-1015.024	-1048.906	33.88232	2066.26	24.46693	0.972177	0.99272	1.007	1.0281	3.547964
6890	-996.0766	-1028.858	32.78107	795.0853	29.42802	0.955287	0.988129	1.01115	1.04543	3.562096
6900	-991.5766	-1028.054	36.47734	79929	28.57768	0.995508	0.998848	1.00114	1.0045	3.445173
6910	-988.2505	-1030.888	42.63777	39838.57	31.08545	0.993639	0.998366	1.00162	1.00638	3.215399
6920	-981.8338	-1048.565	66.73088	71844.64	41.05827	0.995262	0.998785	1.00121	1.00475	2.456385
6930	-991.696	-1045.081	53.38472	10328.4	36.86618	0.98752	0.996778	1.00317	1.01253	2.837095
6940	-993.1049	-1038.539	45.434	31112.78	26.10202	0.992803	0.99815	1.00183	1.00722	3.111026
6950	-989.6524	-1039.318	49.66595	51946.99	29.93556	0.994429	0.99857	1.00142	1.00558	2.989679
6960	-983.8813	-1031.407	47.52558	73853.21	29.89341	0.995327	0.998801	1.00119	1.00468	3.061205
6970	-1010.808	-1046.137	35.32815	92273.86	24.13226	0.995819	0.998928	1.00107	1.00419	3.484668
6980	-991.0093	-1031.685	40.67526	72665.06	27.97206	0.995289	0.998792	1.0012	1.00472	3.299741
6990	-965.3757	-1017.581	52.20506	16900.07	32.59753	0.990239	0.997486	1.00248	1.00979	2.904809
7000	-968.8367	-1024.127	55.29013	25594.12	32.59396	0.992066	0.997959	1.00202	1.00796	2.810171
7010	-984.3093	-1037.416	53.10695	91114.03	30.44482	0.995792	0.998921	1.00107	1.00421	2.877046
7020	-980.0127	-1040.173	60.16069	45754.31	35.70367	0.994064	0.998476	1.00151	1.00595	2.659149
7030	-977.4649	-1028.456	50.99137	92028.56	32.08368	0.995813	0.998927	1.00107	1.00419	2.944326
7040	-1002.526	-1039.741	37.21483	2571.932	27.03508	0.975048	0.993488	1.00629	1.02517	3.426788
7050	-1000.361	-1039.289	38.92854	23793.44	25.79491	0.991772	0.997883	1.00209	1.00825	3.358139
7060	-987.0468	-1023.999	36.95224	71963.23	27.53026	0.995266	0.998786	1.00121	1.00474	3.435043
7070	-990.2291	-1029.477	39.24792	27805.02	25.75553	0.992387	0.998043	1.00194	1.00763	3.345424
7080	-1005.433	-1039.914	34.48092	81061.95	24.58374	0.995539	0.998856	1.00114	1.00447	3.524599
7090	-1005.212	-1031.047	25.83459	95445.42	21.4169	0.995889	0.998946	1.00105	1.00412	3.854467
7100	-1009.336	-1033.902	24.56596	85409.44	22.01455	0.995654	0.998886	1.00111	1.00435	3.923296
7110	-1007.768	-1033.764	25.99677	71708.16	23.42218	0.995257	0.998784	1.00121	1.00475	3.871087
7120	-1006.587	-1032.529	25.94153	81099.52	28.18836	0.99554	0.998856	1.00114	1.00447	3.822081
7130	-990.0704	-1023.078	33.00807	70698.38	30.34527	0.995224	0.998775	1.00122	1.00478	3.539011
7140	-990.6086	-1023.523	32.91397	78895.3	24.76816	0.995478	0.998841	1.00115	1.00453	3.5894
7150	-1024.716	-1048.428	23.71242	66617.92	27.06407	0.99508	0.998738	1.00125	1.00493	3.92565
7160	-992.5432	-1032.78	40.23633	52587.58	24.84451	0.994463	0.998579	1.00141	1.00555	3.295044
7170	-997.7991	-1043.595	45.79585	19997.23	31.36036	0.991026	0.99769	1.00228	1.009	3.11199
7180	-983.4119	-1023.749	40.33757	50092.31	30.3733	0.994326	0.998544	1.00144	1.00569	3.297195
7190	-983.0141	-1029.935	46.92093	27048	27.17092	0.992282	0.998015	1.00196	1.00774	3.069325
7200	-1012.95	-1037.616	24.66604	77128.25	29.22814	0.995427	0.998827	1.00117	1.00458	3.84285
7210	-995.967	-1041.524	45.55714	56872.18	25.39941	0.994675	0.998634	1.00136	1.00534	3.09356
7220	-1012.054	-1038.47	26.41668	8983.347	26.13748	0.986621	0.996543	1.00339	1.01344	3.83916
7230	-987.5237	-1023.477	35.95297	69128.91	23.78273	0.99517	0.998761	1.00123	1.00484	3.453043
7240	-992.3374	-1032.009	39.67142	22846.59	29.43177	0.991603	0.99784	1.00214	1.00842	3.327924
7250	-989.6296	-1038.514	48.88428	61840.3	30.95472	0.994893	0.99869	1.0013	1.00512	3.014822
7260	-1027.179	-1059.399	32.22004	16013.72	31.02866	0.989973	0.997417	1.00255	1.01006	3.551679
7270	-984.1796	-1036.077	51.89717	1602.742	29.83151	0.96843	0.991713	1.00793	1.03193	2.914689
7280	-1003.655	-1048.307	44.6519	66253.26	31.82846	0.995066	0.998734	1.00126	1.00494	3.144375
7290	-971.7664	-1031.792	60.02571	4170.688	34.6018	0.980387	0.994904	1.00496	1.01975	2.66622
7300	-987.7732	-1037.013	49.23981	86595.16	26.00336	0.995684	0.998893	1.0011	1.00432	2.963103
7310	-972.1931	-1026.996	54.80308	47419.87	31.51415	0.994169	0.998503	1.00148	1.00584	2.825069
7320	-1010.173	-1042.697	32.52391	11001.89	36.53909	0.987908	0.996879	1.00307	1.01214	3.411541
7330	-980.6024	-1033.274	52.67189	2205.457	31.96795	0.973065	0.992958	1.00678	1.02719	2.892175
7340	-1006.273	-1047.993	41.7207	79109.6	32.65748	0.995484	0.998842	1.00115	1.00452	3.225607
7350	-979.1645	-1026.141	46.97678	50730.82	25.57323	0.994362	0.998553	1.00144	1.00565	3.041531
7360	-979.7451	-1021.998	42.2525	81138.48	22.56912	0.995541	0.998857	1.00114	1.00447	3.145245
7370	-987.6096	-1027.267	39.65715	78390.92	27.76419	0.995464	0.998837	1.00116	1.00454	3.336553
7380	-994.035	-1032.494	38.45925	50973.47	23.50191	0.994376	0.998556	1.00143	1.00564	3.341026
7390	-1000.821	-1035.426	34.60525	6882.877	25.52412	0.98472	0.996045	1.00387	1.01536	3.525162
7400	-1026.791	-1055.925	29.13424	87718.9	27.54931	0.995712	0.998901	1.00109	1.0043	3.718748
7410	-1006.673	-1044.432	37.7586	87919.44	25.8135	0.995716	0.998902	1.00109	1.00429	3.403606
7420	-997.1483	-1034.844	37.69582	65513.48	29.16148	0.995038	0.998727	1.00126	1.00497	3.397681
7430	-997.018	-1033.626	36.6076	10802.37	25.9689	0.987797	0.99685	1.0031	1.01226	3.448783
7440	-987.8807	-1039.925	52.04394	39594.09	28.20846	0.993619	0.998361	1.00162	1.0064	2.896327
7450	-988.4987	-1046.212	57.71299	67314.79	38.02838	0.995105	0.998744	1.00125	1.0049	2.70963
7460	-991.4644	-1037.18	45.7158	63372.76	29.00106	0.994955	0.998706	1.00129	1.00505	3.122591
7470	-987.4595	-1026.01	38.55069	3525.075	28.22348	0.978673	0.994451	1.00539	1.02149	3.374594
7480	-1002.553	-1036.69	34.1367	70863.73	24.01301	0.995229	0.998776	1.00122	1.00478	3.532573
7490	-991.4952	-1038.049	46.55404	42417.85	36.04815	0.993835	0.998417	1.00157	1.00618	3.035122
7500	-994.6184	-1026.133	31.51463	22180.63	24.53582	0.991478	0.997807	1.00217	1.00855	3.645056
7510	-992.5943	-1030.576	37.98159	88081.78	27.10297	0.99572	0.998903	1.00109	1.00429	3.398389
7520	-977.5116	-1029.424	51.91255	34019.5	31.79706	0.993117	0.998231	1.00175	1.0069	2.916324
7530	-1000.493	-1042.688	42.19453	8823.902	30.96919	0.986501	0.996511	1.00342	1.01356	3.230797
7540	-991.2832	-1036.927	45.6434	22030.77	31.69314	0.991449	0.9978	1.00217	1.00858	3.114331
7550	-984.264	-1041.522	57.25779	89649.9	30.99234	0.995758	0.998912	1.00108	1.00425	2.744541
7560	-1005.424	-1038.007	32.58315	14904.42	22.8948	0.989607	0.997322	1.00264	1.01043	3.580698
7570	-998.2038	-1043.804	45.59983	70005.06	31.80609	0.9952	0.998769	1.00122	1.00481	3.11478
7580	-1015.633	-1039.225	23.59179	92965.78	25.56707	0.995834	0.998932	1.00106	1.00417	3.95605
