Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
242	0	-989.8057	-1035.596	45.79061	7193.471	27.78286	0.985053	0.996132	1.00379	1.01503	3.115759
243	1	-982.4346	-1030.597	48.16254	28438.69	29.26387	0.992473	0.998065	1.00192	1.00755	3.039045
244	0	-998.7476	-1032.857	34.10932	99144.57	27.93862	0.995966	0.998966	1.00103	1.00404	3.534789
245	1	-993.3242	-1039.339	46.0147	43239.74	30.3642	0.993894	0.998432	1.00155	1.00612	3.110318
246	0	-1003.528	-1039.224	35.69559	9926.55	28.98293	0.987271	0.996713	1.00323	1.01279	3.468304
247	1	-997.1157	-1035.861	38.74539	9338.8	36.46513	0.986877	0.99661	1.00333	1.01318	3.242862
248	0	-996.3562	-1033.831	37.47476	80907.76	29.9169	0.995535	0.998855	1.00114	1.00447	3.397149
249	1	-986.7575	-1020.074	33.31658	36986.07	25.79489	0.993398	0.998304	1.00168	1.00662	3.575699
250	0	-981.6034	-1020.997	39.39404	17016.41	30.23733	0.990273	0.997494	1.00247	1.00976	3.329732
251	1	-993.4185	-1023.88	30.46197	46777.11	28.41709	0.994129	0.998493	1.00149	1.00588	3.658218
252	0	-1003.271	-1034.982	31.71086	87250.58	22.13977	0.9957	0.998898	1.0011	1.00431	3.602107
253	1	-971.1494	-1020.524	49.37446	91501.3	27.52614	0.995801	0.998924	1.00107	1.00421	2.983772
254	0	-976.253	-1019.399	43.14615	77570.04	28.67353	0.99544	0.998831	1.00116	1.00457	3.211738
255	1	-982.2376	-1032.027	49.78964	15177.78	32.2856	0.989701	0.997346	1.00262	1.01034	2.980732
256	0	-995.2709	-1022.586	27.31494	65784.79	30.52935	0.995048	0.99873	1.00126	1.00496	3.722162
257	1	-1001.82	-1040.776	38.9562	9874.053	29.63768	0.987237	0.996704	1.00324	1.01282	3.350363
258	0	-980.0259	-1027.893	47.86714	77750.28	27.9995	0.995445	0.998832	1.00116	1.00456	3.04285
259	1	-975.235	-1023.661	48.42641	55253.21	32.15622	0.994598	0.998614	1.00138	1.00541	3.023811
260	0	-1020.561	-1049.412	28.85021	74527.72	22.61449	0.995348	0.998807	1.00119	1.00466	3.739789
261	1	-1003.579	-1045.607	42.0282	2385.269	28.88527	0.974095	0.993233	1.00653	1.02614	3.250139
262	0	-979.6492	-1030.281	50.63204	50195.4	28.74552	0.994332	0.998545	1.00144	1.00568	2.951236
263	1	-984.4149	-1031.543	47.12779	24002.25	28.08869	0.991807	0.997893	1.00208	1.00822	3.069858
264	0	-996.4995	-1029.665	33.1655	39306.99	26.70381	0.993596	0.998355	1.00163	1.00642	3.578634
265	1	-971.4397	-1026.354	54.91401	90837.64	33.80683	0.995786	0.99892	1.00107	1.00422	2.818133
266	0	-1008.22	-1038.056	29.83532	33814.8	26.07387	0.993096	0.998226	1.00176	1.00692	3.708835
267	1	-997.5677	-1029.66	32.09274	85145.26	25.94653	0.995647	0.998884	1.00111	1.00436	3.622714
268	0	-997.8978	-1048.108	50.20974	41210.39	33.28303	0.993745	0.998394	1.00159	1.00627	2.961464
269	1	-983.7069	-1026.12	42.41264	94372.48	34.96991	0.995865	0.99894	1.00105	1.00414	3.169065
270	0	-980.8289	-1039.407	58.57772	24685.55	31.00552	0.991921	0.997922	1.00205	1.0081	2.702049
271	1	-986.2067	-1031.572	45.36526	99593.76	28.28557	0.995975	0.998968	1.00103	1.00403	3.133363
272	0	-985.6135	-1028.987	43.37394	6309.33	27.62584	0.984043	0.995867	1.00404	1.01605	3.202184
273	1	-988.8319	-1032.299	43.46753	3442.796	31.41889	0.97842	0.994384	1.00545	1.02175	3.185683
274	0	-999.1885	-1037.121	37.93249	1520.609	25.92663	0.967594	0.991487	1.00814	1.03278	3.397536
275	1	-992.444	-1037.124	44.67978	75910.7	27.13826	0.99539	0.998818	1.00117	1.00462	3.151543
276	0	-996.433	-1038.106	41.67348	64776.26	29.38243	0.99501	0.99872	1.00127	1.005	3.260171
277	1	-984.8879	-1035.831	50.94358	69495.57	32.73042	0.995182	0.998764	1.00123	1.00483	2.942801
278	0	-975.1421	-1016.223	41.08061	41849.23	25.21473	0.993793	0.998406	1.00158	1.00622	3.267146
279	1	-989.7506	-1034.031	44.28043	76241.74	25.383	0.9954	0.99882	1.00117	1.00461	3.143518
280	0	-977.8715	-1028.094	50.22289	95886.13	30.72121	0.995898	0.998949	1.00105	1.00411	2.971776
281	1	-989.191	-1033.779	44.58783	64420.71	27.08812	0.994996	0.998716	1.00127	1.00501	3.15452
282	0	-959.2012	-1014.328	55.12665	50325.26	34.96835	0.99434	0.998547	1.00144	1.00567	2.805506
283	1	-995.3473	-1026.645	31.29776	25069.31	24.82044	0.991983	0.997938	1.00204	1.00804	3.654775
284	0	-993.7852	-1032.83	39.04474	69595.56	27.4499	0.995186	0.998765	1.00123	1.00482	3.359125
285	1	-978.0624	-1029.242	51.17945	10892.36	27.70194	0.987847	0.996863	1.00308	1.01221	2.920702
286	0	-974.4531	-1020.204	45.75059	70270.92	29.67064	0.995209	0.998771	1.00122	1.0048	3.121059
287	1	-1001.112	-1041.039	39.92729	60846.25	29.34117	0.994852	0.998679	1.00131	1.00516	3.319905
288	0	-992.3024	-1028.906	36.60382	98602.13	25.33106	0.995955	0.998963	1.00103	1.00405	3.445581
289	1	-975.0819	-1024.36	49.27787	63061.35	31.87128	0.994943	0.998703	1.00129	1.00507	2.998828
290	0	-985.7066	-1041.273	55.56667	48402.3	34.24789	0.994228	0.998518	1.00147	1.00578	2.796919
291	1	-978.3709	-1026.992	48.6208	23973.16	29.92373	0.991802	0.997891	1.00208	1.00822	3.024586
292	0	-982.047	-1036.816	54.76901	13382.7	36.28289	0.989034	0.997172	1.00279	1.01101	2.80513
293	1	-986.4068	-1032.371	45.96442	55934.78	31.23288	0.994631	0.998622	1.00137	1.00538	3.107461
294	0	-995.8994	-1045.644	49.7451	6056.098	33.21694	0.983714	0.995781	1.00412	1.01638	2.975938
295	1	-985.7014	-1040.844	55.14283	88261.49	29.90993	0.995725	0.998904	1.00109	1.00428	2.806522
296	0	-997.2626	-1033.715	36.45216	38533.01	25.43352	0.993532	0.998339	1.00165	1.00648	3.452253
297	1	-989.2579	-1031.865	42.60719	73995.94	32.62385	0.995331	0.998803	1.00119	1.00468	3.198902
298	0	-1001.568	-1034.486	32.91794	81973.92	24.89331	0.995564	0.998863	1.00113	1.00444	3.589829
299	1	-985.086	-1034.659	49.57338	92284.89	28.05978	0.995819	0.998928	1.00107	1.00419	2.982511
300	0	-999.6058	-1036.845	37.23872	79682.73	26.40637	0.995501	0.998846	1.00115	1.00451	3.4258
301	1	-995.2988	-1029.145	33.84589	14350.21	26.39119	0.989409	0.99727	1.00269	1.01063	3.554331
302	0	-1003.446	-1035.354	31.9076	81505.62	26.71536	0.995551	0.998859	1.00113	1.00446	3.625656
303	1	-994.373	-1028.311	33.93846	67335.46	28.14903	0.995106	0.998745	1.00125	1.0049	3.538797
304	0	-994.3714	-1023.614	29.24274	72027.63	26.61238	0.995268	0.998786	1.00121	1.00474	3.726518
305	1	-981.989	-1023.152	41.16339	50315.94	31.75062	0.994339	0.998547	1.00144	1.00567	3.254966
306	0	-1008.212	-1038.427	30.21575	12013.14	24.43108	0.988427	0.997014	1.00294	1.01162	3.69772
307	1	-998.8252	-1036.74	37.91472	99653.95	28.43751	0.995976	0.998969	1.00103	1.00403	3.395824
308	0	-993.5342	-1032.815	39.28088	92324.4	25.10811	0.99582	0.998928	1.00107	1.00419	3.337178
309	1	-982.6059	-1032.308	49.70209	27901.49	30.51184	0.992401	0.998046	1.00193	1.00762	2.988869
310	0	-980.8067	-1036.204	55.39722	45772.89	32.6466	0.994065	0.998476	1.00151	1.00595	2.806832
311	1	-980.3579	-1033.519	53.16106	21223.25	28.1466	0.991288	0.997758	1.00222	1.00874	2.855877
312	0	-988.6	-1030.756	42.15635	87657.37	22.82345	0.99571	0.9989	1.00109	1.0043	3.159805
313	1	-975.1878	-1029.295	54.10727	9069.665	36.01648	0.986685	0.996559	1.00338	1.01338	2.825884
314	0	-969.2437	-1026.132	56.8885	68789.42	29.26535	0.995158	0.998758	1.00123	1.00485	2.740881
315	1	-974.5676	-1022.533	47.96519	21479.46	32.36763	0.99134	0.997771	1.0022	1.00869	3.036642
316	0	-974.8387	-1030.985	56.14594	52509.07	32.15679	0.994458	0.998578	1.00141	1.00555	2.783748
317	1	-979.0974	-1027.63	48.53243	93008.23	30.57131	0.995835	0.998932	1.00106	1.00417	3.027104
318	0	-975.142	-1028.141	52.99874	22168.28	33.76274	0.991476	0.997807	1.00217	1.00855	2.875052
319	1	-988.7363	-1039.505	50.76911	33228.81	32.71475	0.993036	0.99821	1.00177	1.00698	2.94822
320	0	-980.9457	-1025.665	44.71965	85907.17	28.39458	0.995667	0.998889	1.0011	1.00434	3.156443
321	1	-1003.027	-1039.995	36.96771	55736.42	28.26152	0.994621	0.99862	1.00137	1.00539	3.430418
322	0	-979.326	-1036.189	56.86283	33339.28	30.86478	0.993047	0.998213	1.00177	1.00697	2.756545
323	1	-981.0592	-1021.669	40.6098	62152.29	28.04222	0.994906	0.998693	1.0013	1.0051	3.301984
324	0	-992.1467	-1040.94	48.79368	44795.36	26.98905	0.994001	0.99846	1.00153	1.00601	2.997829
325	1	-993.9363	-1024.378	30.44193	21212.8	25.0291	0.991286	0.997757	1.00222	1.00874	3.689276
326	0	-988.5618	-1031.367	42.8055	71747.94	26.21822	0.995259	0.998784	1.00121	1.00475	3.213039
327	1	-1017.179	-1050.086	32.90734	88642.77	25.99596	0.995734	0.998906	1.00109	1.00427	3.591211
328	0	-990.6256	-1039.005	48.37929	20432.69	31.5639	0.991122	0.997715	1.00226	1.00891	3.028666
329	1	-1006.665	-1039.884	33.21953	51347.4	23.58082	0.994396	0.998562	1.00143	1.00562	3.565168
330	0	-990.9606	-1026.598	35.63696	73946.78	26.04095	0.99533	0.998802	1.00119	1.00468	3.486282
331	1	-1004.723	-1031.44	26.71746	89853.28	29.15447	0.995763	0.998914	1.00108	1.00424	3.774305
332	0	-985.5855	-1027.354	41.76848	48068.74	26.97349	0.994208	0.998513	1.00147	1.0058	3.258048
333	1	-1006.897	-1042.765	35.86773	55015.65	26.28078	0.994586	0.998611	1.00138	1.00542	3.477697
334	0	-993.7063	-1031.669	37.96236	43065.28	24.13731	0.993881	0.998429	1.00156	1.00613	3.375604
335	1	-1004.318	-1037.359	33.04063	66120.54	23.20207	0.995061	0.998733	1.00126	1.00495	3.566647
336	0	-993.6391	-1035.021	41.38212	14943.78	28.03317	0.989621	0.997325	1.00264	1.01042	3.274447
337	1	-987.9332	-1029.257	41.32412	84298.98	27.0061	0.995625	0.998878	1.00111	1.00438	3.274666
338	0	-968.4909	-1023.904	55.4134	19974.33	36.72129	0.991021	0.997689	1.00228	1.00901	2.78343
339	1	-989.5757	-1025.534	35.95779	64991.69	24.19493	0.995018	0.998722	1.00127	1.00499	3.459498
340	0	-976.148	-1023.61	47.46155	46648.68	30.25553	0.994121	0.998491	1.0015	1.00589	3.062892
341	1	-1001.438	-1032.792	31.3539	37785.55	23.66636	0.993468	0.998322	1.00166	1.00655	3.645231
342	0	-982.4833	-1026.797	44.31326	12078.61	32.57397	0.988458	0.997022	1.00293	1.01159	3.147175
343	1	-994.9907	-1038.339	43.34865	33297.83	29.59475	0.993043	0.998212	1.00177	1.00697	3.202343
344	0	-993.8636	-1029.395	35.5317	55673.03	32.79419	0.994618	0.998619	1.00137	1.00539	3.412405
345	1	-991.6429	-1025.873	34.23013	23973.8	24.76546	0.991803	0.997891	1.00208	1.00822	3.536241
346	0	-999.0233	-1035.711	36.68727	91241.81	26.49548	0.995795	0.998922	1.00107	1.00421	3.446752
347	1	-995.2745	-1027.988	32.71302	33316.5	25.20957	0.993045	0.998213	1.00177	1.00697	3.59899
348	0	-1006.431	-1034.989	28.55855	89482.76	26.63219	0.995754	0.998911	1.00108	1.00425	3.751998
349	1	-981.9764	-1027.519	45.54247	64177.53	25.96225	0.994987	0.998714	1.00128	1.00502	3.104613
350	0	-985.2741	-1029.382	44.10763	95829.89	32.20633	0.995897	0.998948	1.00105	1.00411	3.157582
351	1	-989.1751	-1038.83	49.65459	2650.012	32.25344	0.975417	0.993586	1.0062	1.0248	2.985094
352	0	-985.9336	-1032.204	46.27054	38825.77	30.94621	0.993556	0.998345	1.00164	1.00646	3.099305
353	1	-1009.94	-1044.627	34.68663	40867.32	27.50937	0.993719	0.998387	1.0016	1.00629	3.517485
354	0	-981.2234	-1028.695	47.47156	94709.36	31.24096	0.995873	0.998942	1.00105	1.00413	3.059166
355	1	-999.7781	-1036.813	37.03484	52129.86	28.73672	0.994438	0.998573	1.00142	1.00557	3.424332
356	0	-986.2896	-1026.587	40.2971	46030.6	29.16739	0.994082	0.998481	1.00151	1.00593	3.308442
357	1	-980.2847	-1027.561	47.27639	9845.838	27.06935	0.987219	0.996699	1.00324	1.01284	3.05504
358	0	-1016.471	-1051.143	34.67187	40815.32	22.27724	0.993715	0.998386	1.0016	1.0063	3.472681
359	1	-984.591	-1033.5	48.90926	4097.762	36.11128	0.980214	0.994859	1.005	1.01993	2.968945
360	0	-1002.296	-1035.151	32.8556	85587.78	25.14318	0.995658	0.998887	1.00111	1.00435	3.593177
361	1	-1012.389	-1033.034	20.64546	25796.36	23.50007	0.992097	0.997968	1.00201	1.00793	4.099012
362	0	-977.7713	-1021.243	43.47191	47681.32	30.49269	0.994185	0.998507	1.00148	1.00583	3.193192
363	1	-1000.383	-1029.887	29.5038	82140.45	19.737	0.995568	0.998864	1.00113	1.00444	3.612202
364	0	-991.8071	-1025.692	33.88522	43767.68	38.70916	0.993931	0.998442	1.00155	1.00608	3.31848
365	1	-993.8198	-1025.597	31.77726	42265.92	25.75177	0.993824	0.998414	1.00157	1.00619	3.635495
366	0	-985.4527	-1027.073	41.62047	38152.42	32.65954	0.9935	0.99833	1.00165	1.00652	3.228647
367	1	-1002.095	-1030.876	28.78128	88669.04	22.14742	0.995735	0.998906	1.00109	1.00427	3.734584
368	0	-995.8882	-1032.698	36.80935	93555.01	25.79553	0.995847	0.998935	1.00106	1.00416	3.440297
369	1	-1005.868	-1045.482	39.61439	43761.02	28.08765	0.99393	0.998441	1.00155	1.00608	3.33735
370	0	-999.811	-1033.037	33.22596	33013.11	27.11066	0.993013	0.998204	1.00178	1.007	3.573799
371	1	-1009.38	-1048.637	39.25681	10972.8	27.28755	0.987892	0.996875	1.00307	1.01216	3.351443
372	0	-979.1775	-1029.852	50.67418	88580.24	37.82367	0.995732	0.998906	1.00109	1.00427	2.89763
373	1	-993.7221	-1041.857	48.13476	20336.25	29.53024	0.991101	0.997709	1.00226	1.00893	3.040532
374	0	-980.4702	-1033.312	52.84214	15695.81	33.96832	0.989872	0.99739	1.00257	1.01016	2.878387
375	1	-995.4906	-1035.708	40.21765	79144.94	36.60692	0.995485	0.998842	1.00115	1.00452	3.199592
376	0	-997.9975	-1030.525	32.52781	80930.99	21.56826	0.995535	0.998855	1.00114	1.00447	3.547359
377	1	-1004.39	-1031.184	26.79398	1780.479	25.30654	0.970039	0.992146	1.00753	1.03028	3.833042
378	0	-985.5449	-1025.661	40.11621	94962.03	26.5116	0.995878	0.998943	1.00105	1.00413	3.317423
379	1	-995.5478	-1039.544	43.99666	41282.96	29.12943	0.993751	0.998395	1.00159	1.00626	3.181673
380	0	-995.9728	-1031.621	35.64848	26082.08	26.83109	0.99214	0.997979	1.002	1.00788	3.485358
381	1	-998.0126	-1040.25	42.23707	49591.99	22.0774	0.994298	0.998536	1.00145	1.00571	3.123667
382	0	-992.8206	-1043.313	50.49262	56091.19	29.26467	0.994638	0.998624	1.00137	1.00537	2.959426
383	1	-980.9645	-1028.989	48.0245	93013.56	29.82862	0.995835	0.998932	1.00106	1.00417	3.044506
384	0	-1012.436	-1052.179	39.74353	847.1544	28.86841	0.956672	0.988511	1.01081	1.044	3.329333
385	1	-1000.473	-1038.049	37.57633	21414.98	28.07056	0.991327	0.997768	1.00221	1.0087	3.410005
386	0	-988.656	-1037.847	49.19139	56758.32	31.1699	0.99467	0.998632	1.00136	1.00534	3.004334
387	1	-987.4542	-1034.215	46.76115	13002.31	31.90354	0.988875	0.997131	1.00283	1.01117	3.077555
388	0	-1005.255	-1047.613	42.35782	50758.51	24.90078	0.994364	0.998553	1.00144	1.00565	3.210761
389	1	-997.9994	-1039.714	41.71497	12158.56	31.86911	0.988496	0.997032	1.00292	1.01155	3.23615
390	0	-989.482	-1034.982	45.5001	34969.09	30.38593	0.993211	0.998256	1.00173	1.00681	3.12717
391	1	-1001.447	-1035.601	34.15388	11358.18	30.40534	0.988098	0.996929	1.00302	1.01195	3.500249
392	0	-977.708	-1032.975	55.26699	75304.68	35.33123	0.995372	0.998813	1.00118	1.00464	2.799008
393	1	-989.6969	-1029.688	39.99133	932.1497	31.60472	0.958679	0.989062	1.01033	1.04193	3.293865
394	0	-1016.306	-1040.968	24.66189	61111.43	30.33987	0.994863	0.998682	1.00131	1.00515	3.814197
395	1	-997.9702	-1036.939	38.96901	39876.2	25.03274	0.993642	0.998367	1.00162	1.00637	3.348637
396	0	-1018.762	-1054.223	35.46115	34147.02	36.36644	0.99313	0.998235	1.00175	1.00689	3.335286
397	1	-990.7703	-1038.552	47.78176	66146.31	31.32102	0.995062	0.998733	1.00126	1.00495	3.048858
398	0	-997.5354	-1041.682	44.14634	79345.85	25.38188	0.995491	0.998844	1.00115	1.00452	3.14878
399	1	-986.8501	-1035.235	48.38469	11705.76	35.40289	0.988276	0.996975	1.00298	1.01177	2.992889
400	0	-998.0364	-1035.424	37.38752	23166.87	27.55095	0.991661	0.997855	1.00212	1.00836	3.41916
401	1	-973.0949	-1025.017	51.92235	18819.27	24.91369	0.99075	0.997618	1.00235	1.00928	2.827105
402	0	-985.541	-1026.083	40.54183	45353.41	23.38174	0.994038	0.998469	1.00152	1.00597	3.24889
403	1	-992.0091	-1024.999	32.99015	21708.98	27.71902	0.991386	0.997783	1.00219	1.00864	3.577139
404	0	-1006.121	-1034.293	28.17167	94271.98	30.04612	0.995863	0.99894	1.00105	1.00414	3.70522
405	1	-999.9796	-1035.585	35.60587	89665.37	25.18652	0.995758	0.998913	1.00108	1.00425	3.484086
406	0	-990.3785	-1031.984	41.60584	51936.98	25.71301	0.994428	0.99857	1.00142	1.00558	3.253353
407	1	-1012.845	-1042.339	29.49381	65939	24.348	0.995054	0.998731	1.00126	1.00495	3.7271
408	0	-999.5745	-1035.72	36.14574	18921.66	25.68914	0.990775	0.997625	1.00235	1.00926	3.4656
409	1	-979.9996	-1029.096	49.09648	80696.04	33.10129	0.995529	0.998854	1.00114	1.00448	2.996408
410	0	-993.6888	-1046.752	53.06328	82912.81	32.81297	0.995589	0.998869	1.00112	1.00442	2.877742
411	1	-994.2498	-1028.271	34.02067	68391.26	30.70503	0.995144	0.998754	1.00124	1.00486	3.499456
412	0	-984.0879	-1031.007	46.91871	86101.21	27.20226	0.995671	0.99889	1.0011	1.00434	3.069751
413	1	-988.0159	-1039.722	51.70608	33963.51	32.3102	0.993111	0.99823	1.00175	1.00691	2.921283
414	0	-992.4898	-1032.358	39.8677	99835.18	27.50159	0.99598	0.99897	1.00102	1.00403	3.329148
415	1	-1001.777	-1040.865	39.08813	34184.46	23.50673	0.993133	0.998236	1.00175	1.00688	3.314394
416	0	-995.2797	-1038.541	43.26141	29131.38	23.6238	0.992562	0.998088	1.00189	1.00746	3.14072
417	1	-984.0888	-1029.94	45.85115	27708.05	33.09764	0.992374	0.998039	1.00194	1.00765	3.094491
418	0	-990.5333	-1037.686	47.15239	9153.373	32.93758	0.986745	0.996575	1.00336	1.01332	3.056718
419	1	-973.5214	-1030.929	57.4072	22175.13	31.85208	0.991477	0.997807	1.00217	1.00855	2.7437
420	0	-1002.771	-1051.354	48.58308	49036.97	29.0802	0.994266	0.998528	1.00146	1.00575	3.02404
421	1	-984.5219	-1035.439	50.91742	52754.32	35.93689	0.994471	0.998581	1.00141	1.00554	2.915376
422	0	-1020.72	-1046.13	25.40925	26194.93	22.34	0.992157	0.997983	1.002	1.00786	3.889199
423	1	-970.6301	-1027.42	56.79031	90123.03	29.23535	0.995769	0.998915	1.00108	1.00424	2.743855
424	0	-994.5341	-1039.423	44.88843	87654.41	26.38408	0.99571	0.9989	1.00109	1.0043	3.135821
425	1	-991.5135	-1030.331	38.818	97840.39	33.12467	0.995939	0.998959	1.00104	1.00407	3.306517
426	0	-979.3553	-1028.5	49.14452	30365.15	27.99957	0.992715	0.998127	1.00185	1.0073	2.997229
427	1	-983.4996	-1025.106	41.60679	14366.35	24.53399	0.989415	0.997271	1.00269	1.01062	3.233693
428	0	-1001.419	-1040.497	39.07817	92241.79	29.51325	0.995818	0.998928	1.00107	1.00419	3.347371
429	1	-980.6628	-1027.392	46.72891	45761.7	33.92454	0.994064	0.998476	1.00151	1.00595	3.058873
430	0	-1014.9	-1051.045	36.14502	72786.26	22.04577	0.995292	0.998793	1.0012	1.00472	3.398464
431	1	-967.9937	-1026.558	58.56434	84573.23	33.26204	0.995633	0.99888	1.00111	1.00437	2.710444
432	0	-993.0051	-1031.746	38.74049	6277.782	22.37671	0.984003	0.995857	1.00405	1.01609	3.293844
433	1	-981.4017	-1031.332	49.93059	92307.99	27.68657	0.995819	0.998928	1.00107	1.00419	2.965597
434	0	-985.0321	-1025.79	40.7578	70438.5	32.42865	0.995215	0.998773	1.00122	1.00479	3.258439
435	1	-972.8286	-1028.255	55.42643	90370.35	31.79299	0.995775	0.998917	1.00108	1.00423	2.805808
436	0	-995.4715	-1028.338	32.86636	78006.2	25.53025	0.995453	0.998834	1.00116	1.00455	3.593291
437	1	-984.7865	-1032.451	47.66482	63726.34	35.17198	0.994969	0.998709	1.00128	1.00504	3.016271
438	0	-999.5487	-1032.441	32.89207	78545.44	25.47806	0.995468	0.998838	1.00115	1.00454	3.592261
439	1	-1016.978	-1044.503	27.52555	52704.9	24.54196	0.994469	0.99858	1.00141	1.00554	3.807624
440	0	-1001.951	-1032.972	31.02133	91692.78	28.56847	0.995805	0.998925	1.00107	1.0042	3.636234
441	1	-1016.921	-1042.685	25.76397	47992.75	25.09676	0.994204	0.998512	1.00148	1.00581	3.875622
442	0	-997.7039	-1030.131	32.42725	88491.58	25.68641	0.99573	0.998905	1.00109	1.00428	3.610353
443	1	-1001.872	-1030.392	28.52055	26651.78	26.80307	0.992225	0.998001	1.00198	1.0078	3.751367
444	0	-980.2237	-1024.46	44.23576	63193.61	34.14367	0.994948	0.998704	1.00129	1.00506	3.129268
445	1	-993.8687	-1033.55	39.68126	86510.95	28.6823	0.995682	0.998893	1.0011	1.00432	3.332532
446	0	-997.3191	-1048.255	50.93591	1115.889	32.90907	0.962209	0.990027	1.00946	1.0383	2.942018
447	1	-997.8122	-1031.088	33.276	80206.42	19.43397	0.995515	0.99885	1.00114	1.00449	3.400315
448	0	-999.8809	-1030.398	30.51688	38008.66	24.31481	0.993488	0.998327	1.00166	1.00653	3.684943
449	1	-986.5807	-1023.083	36.50188	24517.26	22.82822	0.991894	0.997915	1.00206	1.00813	3.407688
450	0	-1011.767	-1038.621	26.85469	80185.94	25.17376	0.995515	0.99885	1.00114	1.00449	3.831632
451	1	-1007.329	-1033.117	25.78798	8273.985	26.81258	0.986061	0.996396	1.00353	1.01401	3.853163
452	0	-973.3509	-1018.268	44.91661	70309.53	27.03982	0.99521	0.998772	1.00122	1.0048	3.14195
453	1	-994.4845	-1036.056	41.57158	50823.86	29.06325	0.994367	0.998554	1.00143	1.00564	3.265224
454	0	-992.8127	-1036.17	43.35775	96741.24	30.97165	0.995916	0.998953	1.00104	1.00409	3.193216
455	1	-1016.062	-1040.904	24.84206	67135.27	19.7428	0.995099	0.998743	1.00125	1.00491	3.848649
456	0	-990.8166	-1033.773	42.95621	91144.52	32.0857	0.995793	0.998921	1.00107	1.00421	3.194747
457	1	-999.7386	-1026.488	26.74955	89158.06	24.56723	0.995746	0.998909	1.00108	1.00426	3.839152
458	0	-1001.56	-1035.876	34.31625	90471.26	24.55484	0.995777	0.998917	1.00108	1.00423	3.531042
459	1	-985.9003	-1031.973	46.07273	13770.53	29.99648	0.989189	0.997213	1.00275	1.01085	3.109563
460	0	-991.2991	-1034.227	42.92837	98424.94	29.84912	0.995951	0.998962	1.00103	1.00405	3.21524
461	1	-979.9007	-1025.075	45.17393	73394.72	31.27733	0.995312	0.998798	1.00119	1.0047	3.132444
462	0	-1002.681	-1037.107	34.42572	29544.58	26.74369	0.992615	0.998102	1.00188	1.0074	3.53129
463	1	-999.5996	-1036.321	36.72181	78462.31	30.64401	0.995466	0.998837	1.00116	1.00454	3.41238
464	0	-1011.177	-1037.628	26.45011	89759.23	22.93725	0.99576	0.998913	1.00108	1.00425	3.848918
465	1	-996.3571	-1035.413	39.05625	8957.93	23.67099	0.986602	0.996538	1.0034	1.01346	3.319888
466	0	-994.2409	-1031.161	36.92043	55439.96	26.67491	0.994607	0.998616	1.00137	1.0054	3.438024
467	1	-974.8625	-1019.624	44.7616	19912.49	22.16893	0.991007	0.997685	1.00229	1.00902	3.01417
468	0	-999.3161	-1043.602	44.2861	15373.87	33.78143	0.989767	0.997363	1.0026	1.01027	3.132852
