Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9330	-6275.399	-6304.327	28.92753	29.58487	7.676239
9340	-6281.45	-6310.862	29.41245	30.76942	7.636681
9350	-6283.302	-6307.587	24.28453	28.99983	7.844405
9360	-6270.537	-6299.469	28.93201	31.35808	7.637239
9370	-6289.863	-6306.202	16.33861	26.93989	8.15549
9380	-6284.009	-6302.464	18.45566	28.93101	8.047031
9390	-6285.841	-6304.461	18.61962	26.92819	8.07088
9400	-6276.062	-6302.906	26.84437	27.52121	7.76715
9410	-6293.207	-6304.297	11.09058	26.19397	8.359021
9420	-6320.897	-6328.125	7.227756	26.98648	8.492695
9430	-6310.894	-6323.501	12.60738	25.33613	8.301129
9440	-6321.129	-6335.068	13.9394	26.09224	8.250548
9450	-6292.93	-6315.876	22.94578	26.23095	7.906778
9460	-6270.16	-6304.617	34.45734	30.12537	7.482979
9470	-6284.235	-6312.229	27.99425	25.56439	7.70017
9480	-6278.329	-6303.945	25.6159	27.89117	7.810364
9490	-6266.432	-6310.846	44.41393	28.69518	7.147721
9500	-6274.45	-6304.822	30.37191	27.37654	7.638238
9510	-6282.752	-6307.841	25.08885	25.02562	7.799949
9520	-6266.478	-6298.974	32.49596	28.03119	7.564032
9530	-6292.54	-6323.651	31.1111	27.5238	7.61213
9540	-6293.153	-6316.519	23.36667	29.14218	7.873404
9550	-6336.533	-6345.24	8.707119	21.63234	8.336976
9560	-6304.877	-6329.454	24.57685	28.66129	7.8395
9570	-6296.075	-6317.57	21.49543	26.71418	7.964075
9580	-6288.558	-6318.15	29.5916	25.97398	7.648111
9590	-6296.805	-6316.963	20.15791	26.09919	8.012268
9600	-6292.694	-6303.408	10.71419	24.74698	8.371804
9610	-6287.382	-6305.758	18.37546	27.20426	8.078033
9620	-6292.617	-6310.04	17.42374	27.8591	8.104598
9630	-6290.819	-6306.332	15.51307	24.08288	8.161546
9640	-6289.863	-6312.386	22.5225	28.11587	7.91887
9650	-6295.307	-6309.945	14.63891	25.22275	8.219857
9660	-6302.101	-6325.505	23.40382	30.40969	7.842282
9670	-6305.077	-6324.544	19.46735	28.7674	8.015592
9680	-6265.156	-6303.01	37.85334	31.78684	7.344428
9690	-6310.641	-6319.038	8.39728	26.66261	8.45525
9700	-6284.585	-6309.825	25.23991	30.6158	7.776488
9710	-6305.516	-6331.321	25.80555	31.66693	7.727312
9720	-6279.963	-6309.076	29.11318	27.83334	7.685026
9730	-6291.316	-6302.713	11.3971	27.24595	8.3338
9740	-6283.414	-6308.006	24.59239	26.52915	7.846903
9750	-6268.188	-6301.403	33.21586	27.92226	7.538
9760	-6296.059	-6317.791	21.73172	26.44166	7.954356
9770	-6275.993	-6309.519	33.52601	29.47206	7.521969
9780	-6289.734	-6305.963	16.2285	28.98954	8.122474
9790	-6283.017	-6306.389	23.37201	23.75749	7.819872
9800	-6282.829	-6310.095	27.26583	26.5476	7.746341
9810	-6307.123	-6334.45	27.3274	26.2709	7.740351
9820	-6287.902	-6322.487	34.58445	29.20539	7.488078
9830	-6307.798	-6333.109	25.31093	26.42057	7.818781
9840	-6301.4	-6313.016	11.61631	22.28192	8.248327
9850	-6303.287	-6316.141	12.85388	25.37743	8.291636
9860	-6277.138	-6304.291	27.15262	27.1058	7.754996
9870	-6289.05	-6316.575	27.52468	26.65633	7.737798
9880	-6292.317	-6306.486	14.16955	24.01566	8.215404
9890	-6301.905	-6315.195	13.28975	29.08001	8.221106
9900	-6301.216	-6319.296	18.07936	24.24884	8.060511
9910	-6291.556	-6319.503	27.94714	24.25195	7.653724
9920	-6277.245	-6298.021	20.77578	26.42574	7.990453
9930	-6296.72	-6315.659	18.93966	27.06548	8.05825
9940	-6300.494	-6323.135	22.6408	28.01178	7.915818
9950	-6290.848	-6312.916	22.06759	25.34905	7.928003
9960	-6288.375	-6307.018	18.64294	24.89993	8.054919
9970	-6287.214	-6305.87	18.65589	27.08669	8.068593
9980	-6306.301	-6316.353	10.05168	25.44983	8.402101
9990	-6293.404	-6309.605	16.20131	26.48455	8.16337
10000	-6283.092	-6294.845	11.75367	25.02827	8.332833
