Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
1329	1	-6291.501	-6311.062	19.56084	29.28173	8.00063
1330	0	-6297.182	-6315.246	18.06365	28.46191	8.070944
1331	1	-6307.855	-6326.559	18.70436	28.50725	8.047542
1332	0	-6286.93	-6315.422	28.49209	30.25479	7.678311
1333	1	-6287.866	-6306.615	18.74911	28.61641	8.043766
1334	0	-6267.258	-6295.725	28.46787	27.96728	7.707929
1335	1	-6309.065	-6317.617	8.552356	27.94011	8.420793
1336	0	-6272.172	-6303.539	31.36729	28.28229	7.604063
1337	1	-6302.665	-6318.43	15.76467	23.36415	8.123999
1338	0	-6278.008	-6305.718	27.71024	25.87616	7.718551
1339	1	-6289.965	-6314.173	24.20735	24.40343	7.814101
1340	0	-6289.856	-6317.31	27.4539	27.47204	7.744968
1341	1	-6301.317	-6317.847	16.53055	26.70933	8.149955
1342	0	-6298.8	-6315.477	16.67677	28.49567	8.118926
1343	1	-6302.981	-6316.448	13.46714	27.47082	8.254116
1344	0	-6281.444	-6308.056	26.61201	26.30387	7.768037
1345	1	-6297.238	-6310.477	13.23889	26.31478	8.276383
1346	0	-6314.781	-6331.783	17.00122	26.60257	8.1328
1347	1	-6283.223	-6304.873	21.65027	29.13419	7.932471
1348	0	-6306.376	-6324.271	17.89509	27.24195	8.095344
1349	1	-6291.6	-6299.351	7.751762	24.69587	8.491167
1350	0	-6287.509	-6315.109	27.60054	28.96057	7.730565
1351	1	-6283.009	-6303.156	20.14764	29.77518	7.967931
1352	0	-6283.652	-6300.656	17.00342	22.91379	8.047515
1353	1	-6291.294	-6313.754	22.46029	28.77763	7.911375
1354	0	-6291.913	-6310.765	18.85171	23.54305	8.000578
1355	1	-6273.959	-6297.807	23.84767	29.73922	7.844493
1356	0	-6292.649	-6313.556	20.90652	26.5161	7.985804
1357	1	-6283.868	-6306.846	22.97813	26.3525	7.906578
1358	0	-6273.585	-6307.435	33.84984	29.62435	7.509443
1359	1	-6303.05	-6324.469	21.41872	25.07449	7.947765
1360	0	-6289.71	-6315.855	26.14491	28.50704	7.786539
1361	1	-6287.423	-6306.207	18.78354	28.24521	8.049654
1362	0	-6310.164	-6324.169	14.00478	24.47014	8.233624
1363	1	-6292.228	-6323.485	31.25705	26.1295	7.587695
1364	0	-6298.629	-6317.12	18.4911	26.91325	8.075731
1365	1	-6288.284	-6303.628	15.34374	26.59405	8.195157
1366	0	-6313.884	-6327.21	13.32592	24.24515	8.256451
1367	1	-6323.77	-6335.725	11.9549	25.51457	8.327488
1368	0	-6308.812	-6332.367	23.5549	28.56984	7.876507
1369	1	-6315.618	-6337.446	21.82827	25.16216	7.933478
1370	0	-6306.694	-6319.286	12.59199	27.43415	8.286653
1371	1	-6295.582	-6323.899	28.3176	27.75428	7.713707
1372	0	-6300.664	-6321.835	21.17052	28.03904	7.967962
1373	1	-6294.241	-6313.411	19.16988	28.85951	8.023937
1374	0	-6272.03	-6308.232	36.202	28.77681	7.433862
1375	1	-6292.762	-6304.271	11.50963	23.1562	8.297952
1376	0	-6276.888	-6309.343	32.45505	29.93472	7.552353
1377	1	-6274.747	-6309.29	34.54312	25.03152	7.422431
1378	0	-6269.978	-6303.802	33.82433	29.943	7.506503
1379	1	-6281.596	-6315.768	34.17131	27.00516	7.494575
1380	0	-6312.196	-6327.186	14.98952	27.13449	8.203376
1381	1	-6283.698	-6307.792	24.09422	25.73544	7.855953
1382	0	-6263.242	-6283.972	20.73002	25.96802	7.989227
1383	1	-6289.625	-6308.277	18.65188	24.06509	8.030572
1384	0	-6298.028	-6311.618	13.59019	26.40049	8.262532
1385	1	-6286.452	-6308.147	21.69405	23.96656	7.899986
1386	0	-6290.061	-6311.997	21.93599	27.71591	7.943982
1387	1	-6265.279	-6297.608	32.32916	26.57618	7.556141
1388	0	-6291.809	-6323.668	31.85929	30.25308	7.567046
1389	1	-6285.344	-6303.989	18.64535	27.15547	8.068491
1390	0	-6275.196	-6319.89	44.69403	29.75867	7.143533
1391	1	-6274.601	-6306.867	32.26637	28.24021	7.572308
1392	0	-6292.146	-6316.704	24.55765	28.10925	7.846546
1393	1	-6273.903	-6308.259	34.35552	24.08304	7.379156
1394	0	-6279.733	-6307.789	28.05619	27.1407	7.721858
1395	1	-6266.09	-6302.746	36.6562	29.25376	7.416935
1396	0	-6310.44	-6317.442	7.002207	25.30765	8.522445
1397	1	-6279.899	-6305.452	25.55248	27.18284	7.814183
1398	0	-6293.95	-6314.023	20.07306	26.08639	8.015432
1399	1	-6288.377	-6309.859	21.48209	25.25697	7.949263
1400	0	-6294.165	-6314.358	20.19341	25.19997	7.999199
1401	1	-6285.029	-6302.25	17.22082	25.92739	8.12418
1402	0	-6287.468	-6309.067	21.59962	27.04167	7.960028
1403	1	-6291.538	-6314.451	22.91303	29.83474	7.873604
1404	0	-6284.436	-6319.875	35.43936	29.2539	7.45853
1405	1	-6285.457	-6289.883	4.425143	24.42844	8.624881
1406	0	-6293.023	-6307.968	14.94504	28.7906	8.17218
1407	1	-6290.075	-6313.28	23.2043	24.45764	7.857218
1408	0	-6288.237	-6321.961	33.72413	28.4046	7.520756
1409	1	-6297.146	-6327.287	30.1405	28.59046	7.645866
1410	0	-6288.121	-6310.06	21.93991	28.59626	7.9326
1411	1	-6301.841	-6326.598	24.75679	25.18652	7.817752
1412	0	-6283.311	-6315.115	31.80417	32.54796	7.513072
1413	1	-6283.33	-6314.399	31.06864	28.66255	7.612992
1414	0	-6295.38	-6318.505	23.12534	29.10173	7.882466
1415	1	-6289.78	-6322.136	32.35649	26.68391	7.557005
1416	0	-6296.076	-6307.25	11.17322	24.61034	8.351474
1417	1	-6274.708	-6300.928	26.21977	29.23928	7.77393
1418	0	-6292.126	-6320.443	28.31712	25.37903	7.682353
1419	1	-6291.042	-6310.02	18.97742	31.21184	7.960097
1420	0	-6293.86	-6319.877	26.01735	27.09886	7.796858
1421	1	-6299.735	-6326.383	26.6478	26.50887	7.769204
1422	0	-6308.694	-6325.26	16.56583	29.72046	8.089932
1423	1	-6312.674	-6328.717	16.04258	25.90694	8.169561
1424	0	-6315.727	-6313.371	-2.356455	22.03699	8.866441
1425	1	-6322.045	-6337.372	15.3272	23.86077	8.162129
1426	0	-6293.242	-6308.332	15.0898	26.45857	8.205468
1427	1	-6303.472	-6317.042	13.56969	26.4528	8.26296
1428	0	-6300.094	-6321.441	21.34636	25.12024	7.951699
1429	1	-6289.565	-6317.362	27.79701	27.60644	7.732575
1430	0	-6310.07	-6325.7	15.63086	27.6884	8.171936
1431	1	-6294.54	-6316.802	22.26281	25.63355	7.925529
1432	0	-6300.325	-6309.052	8.726427	26.00189	8.451181
1433	1	-6292.131	-6310.793	18.6616	30.06768	8.009098
1434	0	-6293.457	-6324.296	30.83893	28.61691	7.621284
1435	1	-6293.195	-6323.035	29.83983	26.69599	7.651479
1436	0	-6286.403	-6312.464	26.06142	24.20472	7.729318
1437	1	-6310.5	-6327.305	16.80437	26.66686	8.139916
1438	0	-6299.041	-6311.512	12.47134	23.9293	8.283774
1439	1	-6299.093	-6318.01	18.91724	28.37108	8.042664
1440	0	-6299.319	-6317.088	17.76873	28.84679	8.072789
1441	1	-6274.812	-6300.617	25.80473	30.51824	7.760575
1442	0	-6298.806	-6324.407	25.60142	28.61478	7.804332
1443	1	-6287.069	-6302.137	15.0679	22.12711	8.082441
1444	0	-6282.874	-6304.38	21.50562	25.78279	7.957173
1445	1	-6284.323	-6307.256	22.93277	24.37834	7.865391
1446	0	-6281.77	-6316.321	34.55114	28.87448	7.490913
1447	1	-6289.152	-6305.441	16.28875	29.08153	8.117935
1448	0	-6268.724	-6303.145	34.42089	29.8316	7.48792
1449	1	-6295.213	-6317.845	22.63234	26.54339	7.920856
1450	0	-6298.176	-6326.125	27.94917	26.3538	7.717961
1451	1	-6291.604	-6316.396	24.79139	27.62061	7.841392
1452	0	-6293.415	-6317.184	23.76946	25.60898	7.866291
1453	1	-6309.44	-6324.784	15.34371	26.78398	8.193815
1454	0	-6294.719	-6317.779	23.05959	26.93679	7.906006
1455	1	-6295.584	-6321.746	26.16206	30.0085	7.760965
1456	0	-6303.949	-6319.861	15.91134	27.98166	8.15663
1457	1	-6296.616	-6315.948	19.33195	25.85026	8.04211
1458	0	-6294.4	-6319.611	25.21194	26.73764	7.825103
1459	1	-6293.164	-6319.541	26.37688	27.96929	7.782683
1460	0	-6302.389	-6320.673	18.28392	29.52532	8.03767
1461	1	-6288.764	-6316.477	27.71382	26.86615	7.732677
1462	0	-6293.494	-6325.857	32.3635	30.06841	7.553385
1463	1	-6282.108	-6305.655	23.54675	32.78105	7.757797
1464	0	-6292.75	-6314.747	21.99726	27.58573	7.942817
1465	1	-6284.099	-6309.211	25.11173	26.04451	7.821668
1466	0	-6280.875	-6316.405	35.52973	29.5712	7.453192
1467	1	-6318.931	-6335.124	16.1937	26.19063	8.164201
1468	0	-6311.134	-6331.234	20.10027	24.9718	7.998078
1469	1	-6309.414	-6331.453	22.03823	24.69066	7.912511
1470	0	-6297.025	-6326.613	29.58861	24.25349	7.586119
1471	1	-6298.103	-6316.01	17.90696	24.91276	8.084738
1472	0	-6301.651	-6328.634	26.98303	27.08458	7.761158
1473	1	-6271.425	-6294.648	23.2228	31.98887	7.797519
1474	0	-6304.245	-6327.256	23.01092	30.85751	7.842053
1475	1	-6281.239	-6314.535	33.2958	27.32885	7.530955
1476	0	-6289.098	-6307.892	18.7945	25.70329	8.061568
1477	1	-6308.478	-6328.489	20.01057	26.59848	8.019676
1478	0	-6292.257	-6314.379	22.1225	26.0827	7.936832
1479	1	-6280.118	-6312.369	32.25043	26.63101	7.560077
1480	0	-6276.368	-6305.891	29.52325	24.90744	7.618252
1481	1	-6296.099	-6319.351	23.25232	25.98823	7.892358
1482	0	-6278.231	-6303.73	25.49972	25.25032	7.790013
1483	1	-6314.751	-6329.08	14.32899	24.13478	8.21216
1484	0	-6291.616	-6313.199	21.58334	27.7551	7.956338
1485	1	-6299.539	-6314.738	15.19929	25.28535	8.198319
1486	0	-6281.971	-6314.314	32.34299	27.28976	7.565456
1487	1	-6292.636	-6302.905	10.26898	24.55442	8.387487
1488	0	-6286.485	-6315.103	28.61816	27.93004	7.702644
1489	1	-6306.011	-6318.57	12.55938	25.48672	8.303704
1490	0	-6305.398	-6329.654	24.25629	26.93951	7.861587
1491	1	-6297.586	-6331.563	33.9769	29.38737	7.507435
1492	0	-6292.981	-6313.079	20.09789	27.93042	8.007697
1493	1	-6291.661	-6316.096	24.43496	28.88852	7.84104
1494	0	-6288.114	-6306.419	18.30472	26.17059	8.083536
1495	1	-6287.997	-6309.119	21.12224	26.33946	7.976937
1496	0	-6315.758	-6329.833	14.07494	29.49977	8.181056
1497	1	-6309.618	-6323.711	14.09308	25.46798	8.243416
1498	0	-6301.428	-6317.36	15.93166	25.25664	8.169017
1499	1	-6287.279	-6310.245	22.96657	26.52738	7.908177
1500	0	-6292.181	-6305.101	12.92003	24.83953	8.283974
1501	1	-6265.417	-6299.396	33.97907	27.00307	7.501662
1502	0	-6315.3	-6332.879	17.57843	30.96937	8.014009
1503	1	-6289.953	-6309.529	19.57636	26.82945	8.035673
1504	0	-6328.347	-6335.628	7.28072	25.00357	8.511507
1505	1	-6291.26	-6308.247	16.98704	25.95702	8.133321
1506	0	-6300.129	-6319.521	19.39267	28.5813	8.021969
1507	1	-6293.863	-6314.062	20.1983	26.9713	8.012117
1508	0	-6317.169	-6330.78	13.61133	23.90562	8.23542
1509	1	-6305.937	-6323.401	17.46407	23.52301	8.058627
1510	0	-6307.345	-6317.116	9.770264	23.41124	8.382138
1511	1	-6296.739	-6327.858	31.11846	29.05804	7.608221
1512	0	-6270.028	-6299.087	29.05981	30.70721	7.649607
1513	1	-6296.821	-6305.678	8.857084	26.79297	8.435843
1514	0	-6288.467	-6312.372	23.90533	26.26188	7.87052
1515	1	-6320.019	-6323.354	3.335116	24.30941	8.668928
1516	0	-6296.597	-6314.881	18.28421	28.9903	8.051543
1517	1	-6276.016	-6312.451	36.43515	27.57773	7.419341
1518	0	-6285.683	-6319.073	33.38923	24.92583	7.463869
1519	1	-6296.397	-6321.789	25.39236	30.1709	7.782802
1520	0	-6279.823	-6309.124	29.30062	27.35494	7.677271
1521	1	-6286.949	-6307.393	20.44363	25.85388	7.999143
1522	0	-6272.087	-6308.403	36.31639	30.57412	7.41532
1523	1	-6296.322	-6319.313	22.99117	30.84775	7.842992
1524	0	-6300.837	-6332.613	31.77618	29.24109	7.58388
1525	1	-6300.262	-6317.579	17.31766	26.42832	8.121311
1526	0	-6300.809	-6335.131	34.32143	32.67247	7.432226
1527	1	-6298.672	-6316.729	18.05704	26.1276	8.092865
1528	0	-6291.176	-6307.695	16.51902	27.1814	8.14652
1529	1	-6304.468	-6324.316	19.84806	25.02099	8.009266
1530	0	-6295.73	-6311.781	16.05103	24.62872	8.153677
1531	1	-6274.601	-6306.693	32.09156	28.00212	7.578419
1532	0	-6294.889	-6312.261	17.37248	25.95798	8.118477
1533	1	-6310.47	-6325.768	15.29785	25.92368	8.198341
1534	0	-6304.675	-6320.994	16.31829	25.65978	8.157618
1535	1	-6300.303	-6318.715	18.41215	25.59656	8.075352
1536	0	-6314.876	-6323.686	8.809172	24.83414	8.449435
1537	1	-6274.937	-6305.035	30.09763	26.96943	7.645066
1538	0	-6313.939	-6320.872	6.932998	22.58269	8.47322
1539	1	-6269.323	-6294.259	24.93607	30.32817	7.793994
1540	0	-6282.497	-6309.438	26.94117	24.26909	7.696003
1541	1	-6278.047	-6300.205	22.1572	29.31454	7.911249
1542	0	-6326.192	-6329.943	3.750366	21.8638	8.579916
1543	1	-6301.995	-6327.355	25.35985	27.98248	7.818956
1544	0	-6294.416	-6321.278	26.86188	26.87979	7.764481
1545	1	-6294.797	-6316.732	21.93504	26.98246	7.947713
1546	0	-6299.055	-6306.261	7.206199	22.41613	8.453153
1547	1	-6306.399	-6323.833	17.43365	26.42704	8.116924
1548	0	-6274.534	-6299.141	24.60746	23.79558	7.769859
1549	1	-6300.949	-6313.151	12.20264	25.02779	8.31489
1550	0	-6304.868	-6333.803	28.935	28.29236	7.69001
1551	1	-6280.333	-6315.692	35.35861	27.45187	7.456998
1552	0	-6306.095	-6324.103	18.00807	30.28334	8.023903
1553	1	-6316.917	-6329.493	12.57588	24.178	8.285837
1554	0	-6253.241	-6285.877	32.63581	29.34451	7.553501
1555	1	-6296.851	-6315.144	18.29337	26.14117	8.08387
1556	0	-6298.103	-6316.727	18.62324	22.81718	7.97089
1557	1	-6282.451	-6302.338	19.88671	28.12823	8.012431
1558	0	-6282.85	-6304.643	21.79292	29.17092	7.9268
1559	1	-6300.212	-6329.325	29.11291	30.09562	7.660966
1560	0	-6271.958	-6305.771	33.81282	29.38147	7.51307
1561	1	-6279.095	-6305.298	26.20278	28.16349	7.787626
1562	0	-6280.697	-6294.038	13.34096	24.65229	8.26412
1563	1	-6280.442	-6307.897	27.45499	28.54993	7.740186
1564	0	-6319.471	-6329.294	9.823356	24.51606	8.405134
1565	1	-6304.335	-6325.047	20.71233	25.88001	7.989031
1566	0	-6292.399	-6313.977	21.5784	26.42653	7.960084
1567	1	-6287.723	-6310.067	22.3438	27.64743	7.929807
1568	0	-6291.792	-6304.468	12.67657	28.80717	8.250485
1569	1	-6286.024	-6307.618	21.59332	26.34931	7.959109
1570	0	-6303.172	-6317.484	14.31194	26.63653	8.233628
1571	1	-6283.988	-6307.036	23.04841	28.61651	7.893526
1572	0	-6289.019	-6314.678	25.65901	26.96754	7.809638
1573	1	-6306.694	-6317.55	10.85576	28.88077	8.311345
1574	0	-6315.762	-6331.96	16.19849	23.21969	8.098606
1575	1	-6288.218	-6315.509	27.29155	28.98877	7.740862
1576	0	-6285.063	-6322.262	37.19962	27.57419	7.391576
1577	1	-6294.967	-6323.268	28.30096	27.06104	7.712344
1578	0	-6280.477	-6315.17	34.69232	28.92893	7.485819
1579	1	-6270.743	-6302.585	31.84189	29.82623	7.57445
1580	0	-6278.962	-6308.045	29.08248	25.73836	7.662198
1581	1	-6275.544	-6310.077	34.53329	26.58968	7.473492
1582	0	-6311.978	-6333.727	21.74902	28.0642	7.947025
1583	1	-6299.722	-6339.873	40.15149	27.90218	7.289353
1584	0	-6323.979	-6341.897	17.91745	30.24581	8.028125
1585	1	-6298.225	-6323.751	25.52623	28.39124	7.809507
1586	0	-6297.427	-6313.161	15.73424	26.76725	8.179359
1587	1	-6298.337	-6318.982	20.64547	29.35964	7.961746
1588	0	-6288.676	-6312.875	24.19918	26.39277	7.860615
1589	1	-6287.009	-6315.331	28.32223	26.51229	7.706085
1590	0	-6286.716	-6318.751	32.03496	29.22488	7.575187
1591	1	-6284.683	-6305.895	21.21135	27.67481	7.970517
1592	0	-6269.848	-6299.991	30.14286	26.58453	7.638533
1593	1	-6295.856	-6309.985	14.12898	28.66986	8.203801
1594	0	-6284.751	-6314.914	30.16288	26.27181	7.632436
1595	1	-6314.021	-6337.483	23.46133	24.79602	7.858257
1596	0	-6288.39	-6318.995	30.60459	29.44933	7.621394
1597	1	-6300.374	-6313.535	13.16157	27.03363	8.272178
1598	0	-6294.041	-6321.34	27.29873	32.01075	7.6694
1599	1	-6295.485	-6316.813	21.32747	27.38692	7.968545
1600	0	-6302.891	-6322.002	19.11024	29.15441	8.019166
1601	1	-6282.117	-6300.098	17.98112	26.22685	8.096037
1602	0	-6271.117	-6306.245	35.12867	31.39089	7.43894
1603	1	-6282.881	-6304.523	21.64193	28.00335	7.951577
1604	0	-6280.422	-6308.155	27.73259	30.17436	7.705162
1605	1	-6295.127	-6315.934	20.80714	27.50536	7.986647
1606	0	-6321.232	-6332.856	11.62406	27.26704	8.32509
1607	1	-6294.001	-6305.395	11.39458	23.78388	8.32479
1608	0	-6315.036	-6325.412	10.37632	25.01402	8.387771
1609	1	-6316.969	-6333.211	16.24155	28.88909	8.124647
1610	0	-6296.044	-6326.255	30.21054	25.93935	7.623463
1611	1	-6260.941	-6314.48	53.53958	29.91231	6.8478
1612	0	-6287.843	-6315.533	27.68982	26.28621	7.726792
1613	1	-6286.831	-6310.302	23.47111	26.60957	7.889632
1614	0	-6300.655	-6318.192	17.53698	23.99449	8.074438
1615	1	-6308.648	-6325.248	16.5998	25.67971	8.146791
1616	0	-6268.252	-6307.406	39.15368	29.11369	7.331693
1617	1	-6318.692	-6331.234	12.54239	23.92351	8.280642
1618	0	-6290.47	-6310.184	19.71438	26.26276	8.030106
1619	1	-6291.245	-6306.811	15.56597	23.53357	8.139753
1620	0	-6281.517	-6307.737	26.21985	24.64132	7.741278
1621	1	-6285.666	-6311.888	26.22269	25.01574	7.754327
1622	0	-6284.924	-6307.38	22.45509	28.72971	7.912382
1623	1	-6298.026	-6310.038	12.01163	25.81732	8.325353
1624	0	-6296.038	-6325.584	29.54576	30.86239	7.630163
1625	1	-6296.641	-6321.87	25.22889	28.82183	7.814538
1626	0	-6283.863	-6304.245	20.3816	28.26524	7.992762
1627	1	-6306.367	-6327.418	21.05121	28.11581	7.971201
1628	0	-6269.343	-6307.042	37.6991	30.71569	7.368143
1629	1	-6285.763	-6309.253	23.48999	26.53484	7.888492
1630	0	-6291.08	-6312.942	21.86169	27.93585	7.944488
1631	1	-6300.876	-6305.953	5.077409	24.90739	8.599719
1632	0	-6304.639	-6313.169	8.530224	25.43556	8.461914
1633	1	-6282.767	-6300.143	17.37621	27.04038	8.11622
1634	0	-6305.228	-6317.681	12.45323	23.33935	8.264761
1635	1	-6293.13	-6316.54	23.41041	25.6535	7.881117
1636	0	-6281.936	-6313.934	31.99826	27.23769	7.577602
1637	1	-6301	-6318.957	17.9574	23.74283	8.047183
1638	0	-6298.334	-6324.45	26.11618	30.22598	7.757523
1639	1	-6275.725	-6308.745	33.01967	30.67371	7.521291
1640	0	-6294.848	-6322.596	27.74749	29.35943	7.719852
1641	1	-6294.723	-6311.568	16.84472	26.41664	8.139229
1642	0	-6304.192	-6325.459	21.26687	23.63838	7.902773
1643	1	-6293.425	-6317.531	24.10632	26.77346	7.866612
1644	0	-6306.468	-6328.468	22.00011	29.56317	7.91091
1645	1	-6280.267	-6319.933	39.66547	27.18691	7.295079
1646	0	-6309.87	-6319.454	9.584179	22.62418	8.357899
1647	1	-6276.022	-6301.368	25.34664	25.65418	7.805654
1648	0	-6286.227	-6303.114	16.88675	25.88204	8.13686
1649	1	-6286.676	-6320.233	33.55657	28.61589	7.526321
1650	0	-6289.901	-6307.08	17.17873	24.3556	8.100781
1651	1	-6287.765	-6315.006	27.24044	28.12949	7.750987
1652	0	-6281.63	-6312.547	30.91655	27.41517	7.618591
1653	1	-6276.758	-6304.04	27.28212	28.15791	7.749336
1654	0	-6258.524	-6286.147	27.62274	28.24799	7.736691
1655	1	-6276.119	-6303.806	27.68681	30.51192	7.699054
1656	0	-6278	-6300.473	22.47383	26.73577	7.927505
1657	1	-6285.02	-6302.678	17.65754	27.36224	8.102821
1658	0	-6281.818	-6313.624	31.8064	29.40251	7.581123
1659	1	-6278.036	-6289.742	11.70643	25.92034	8.336891
1660	0	-6285.713	-6304.834	19.12145	25.89549	8.050627
1661	1	-6260.631	-6292.015	31.38308	28.31409	7.603432
1662	0	-6269.997	-6304.538	34.54144	26.45438	7.470198
1663	1	-6298.423	-6319.351	20.92861	27.50986	7.982195
1664	0	-6272.708	-6304.019	31.31129	28.87738	7.603095
1665	1	-6307.687	-6329.123	21.43559	26.51323	7.965841
1666	0	-6283.31	-6303.461	20.15115	28.11706	8.003194
1667	1	-6318.536	-6340.551	22.01553	26.16371	7.941683
1668	0	-6303.779	-6329.131	25.35184	27.82069	7.820232
1669	1	-6280.015	-6315.408	35.39252	28.34557	7.461902
1670	0	-6272.972	-6299.94	26.96725	28.60132	7.756743
1671	1	-6296.825	-6316.881	20.05626	29.93921	7.96642
1672	0	-6303.164	-6333.234	30.06986	29.0916	7.643947
1673	1	-6282.076	-6309.394	27.31835	29.59898	7.730378
1674	0	-6278.389	-6312.888	34.49968	29.15224	7.491319
1675	1	-6287.168	-6303.083	15.91575	24.09631	8.145241
1676	0	-6284.842	-6311.053	26.21172	29.5957	7.767828
1677	1	-6289.255	-6322.425	33.16995	26.85889	7.529477
1678	0	-6284.252	-6312.934	28.68217	28.07237	7.699951
1679	1	-6302.552	-6334.031	31.47901	27.70569	7.599628
1680	0	-6279.234	-6308.055	28.82076	26.16473	7.681601
1681	1	-6275.664	-6315.155	39.49192	30.39594	7.313377
1682	0	-6282.63	-6299.759	17.12926	27.68716	8.117838
1683	1	-6310.182	-6323.991	13.80872	27.36698	8.243406
1684	0	-6268.324	-6288.185	19.86136	29.47156	7.98563
1685	1	-6267.677	-6297.39	29.71288	29.10752	7.656038
1686	0	-6303.766	-6322.011	18.2449	29.2444	8.046543
1687	1	-6294.242	-6319.213	24.97039	27.7432	7.834365
1688	0	-6281.696	-6311.009	29.31373	25.86689	7.656365
1689	1	-6293.432	-6323.518	30.08676	26.61712	7.641123
1690	0	-6293.168	-6316.264	23.09645	27.29505	7.904269
1691	1	-6281.013	-6308.21	27.19691	27.91265	7.753599
1692	0	-6290.673	-6318.606	27.93225	29.04876	7.717992
1693	1	-6295.29	-6323.953	28.66281	26.62051	7.694663
1694	0	-6301.007	-6316.172	15.16565	26.70331	8.201102
1695	1	-6310.927	-6321.84	10.91293	26.30193	8.36489
1696	0	-6313.569	-6334.55	20.98053	25.22913	7.968562
1697	1	-6295.108	-6318.299	23.19147	29.36773	7.874858
1698	0	-6274.605	-6300.178	25.57329	27.92986	7.811663
1699	1	-6309.352	-6324.67	15.31811	26.35996	8.197229
1700	0	-6310.612	-6320.568	9.955466	22.97802	8.357865
1701	1	-6301.898	-6328.682	26.78329	28.07975	7.767549
1702	0	-6292.048	-6313.331	21.28373	28.97055	7.94848
1703	1	-6309.91	-6330.344	20.43412	23.15396	7.912418
1704	0	-6306.947	-6315.806	8.858902	24.74673	8.446773
1705	1	-6289.098	-6308.16	19.06146	30.4156	7.984886
1706	0	-6293.312	-6323.777	30.46505	25.41555	7.598905
1707	1	-6288.25	-6307.659	19.40843	27.90966	8.03267
1708	0	-6298.662	-6319.613	20.95118	27.01952	7.984075
1709	1	-6288.129	-6314.08	25.95086	27.51447	7.799627
1710	0	-6271.206	-6299.956	28.7502	25.18389	7.659111
1711	1	-6295.39	-6313.017	17.62728	26.10575	8.10925
1712	0	-6302.541	-6322.085	19.54384	29.19258	8.003381
1713	1	-6307.422	-6328.792	21.37016	26.1561	7.96629
1714	0	-6279.128	-6306.64	27.51189	26.4635	7.736039
1715	1	-6288.081	-6304.685	16.60342	24.99322	8.138477
1716	0	-6286.015	-6310.232	24.21702	25.25306	7.840881
1717	1	-6280.087	-6305.043	24.95617	27.81881	7.834465
1718	0	-6269.551	-6303.845	34.29361	28.71195	7.500363
1719	1	-6288.778	-6312.578	23.79929	26.76834	7.87806
1720	0	-6293.015	-6315.168	22.1533	23.04634	7.831433
1721	1	-6320.875	-6334.959	14.08434	23.51615	8.20204
1722	0	-6279.726	-6312.972	33.24547	31.20693	7.503069
1723	1	-6291.948	-6320.385	28.4369	31.08568	7.660377
1724	0	-6275.372	-6309.64	34.26761	27.11069	7.492576
1725	1	-6309.827	-6330.652	20.82453	27.19801	7.988039
1726	0	-6285.911	-6303.378	17.46729	30.93338	8.018926
1727	1	-6301.37	-6321.157	19.78647	27.4056	8.024655
1728	0	-6291.898	-6313.027	21.12886	28.06158	7.969157
1729	1	-6288.798	-6305.699	16.90162	27.43694	8.129528
1730	0	-6276.354	-6309.62	33.26565	27.79379	7.535639
1731	1	-6297.88	-6321.791	23.91078	26.73971	7.873776
1732	0	-6285.712	-6311.728	26.01598	28.63797	7.78957
1733	1	-6309.792	-6330.439	20.6463	26.02871	7.992989
1734	0	-6268.143	-6297.826	29.6829	29.08859	7.657283
1735	1	-6288.222	-6322.324	34.10246	30.53787	7.48835
1736	0	-6294.643	-6330.843	36.19955	29.43532	7.431499
1737	1	-6273.918	-6304.364	30.44657	31.40371	7.587763
1738	0	-6294.102	-6306.906	12.80399	23.28758	8.247633
1739	1	-6305.337	-6324.831	19.49474	25.19474	8.026828
1740	0	-6306.185	-6320.265	14.07971	24.40852	8.229223
1741	1	-6282.248	-6305.102	22.85463	27.21145	7.913366
1742	0	-6293.201	-6300.289	7.087375	29.14429	8.43194
1743	1	-6298.02	-6312.963	14.94385	22.98651	8.14121
1744	0	-6284.682	-6312.074	27.39139	26.48048	7.740806
1745	1	-6281.455	-6312.784	31.32884	27.72281	7.605108
1746	0	-6309.21	-6327.572	18.36171	29.87051	8.025089
1747	1	-6300.187	-6324.416	24.2288	28.65929	7.851673
1748	0	-6302.8	-6313.393	10.59278	24.67781	8.375911
1749	1	-6276.878	-6307.089	30.21131	26.46011	7.633977
1750	0	-6310.418	-6323.919	13.50176	26.60777	8.264301
1751	1	-6299.332	-6323.868	24.53585	30.32839	7.807184
1752	0	-6293.391	-6311.036	17.64488	30.37688	8.032769
1753	1	-6275.871	-6304.857	28.98588	24.7778	7.634721
1754	0	-6284.366	-6304.318	19.95154	28.47824	8.00432
1755	1	-6275.172	-6309.443	34.27088	25.88463	7.465272
1756	0	-6310.997	-6326.409	15.41219	26.59996	8.192548
1757	1	-6310.474	-6325.922	15.44811	26.41438	8.192106
1758	0	-6301.872	-6320.904	19.03133	25.68131	8.052121
1759	1	-6286.947	-6309.964	23.01714	29.04017	7.887356
1760	0	-6286.913	-6313.397	26.48374	25.64731	7.761176
1761	1	-6267.219	-6308.567	41.34738	33.34303	7.201454
1762	0	-6297.474	-6327.297	29.8233	28.11989	7.659192
1763	1	-6275.055	-6301.629	26.57409	28.2103	7.774102
1764	0	-6297.894	-6325.277	27.38308	29.57801	7.728564
