Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4650	-1037.981	-1076.124	38.14324	22.99162	3.841494
4660	-1014.574	-1058.685	44.11022	23.98769	3.596421
4670	-1030.608	-1071.06	40.45251	30.59123	3.667541
4680	-1036.226	-1074.47	38.24401	23.5686	3.840288
4690	-1023.158	-1062.548	39.38948	25.86118	3.786003
4700	-1036.196	-1069.111	32.91495	21.40633	4.0613
4710	-1036.154	-1065.327	29.1722	20.00457	4.218597
4720	-1025.177	-1057.196	32.01934	21.5581	4.104633
4730	-1019.356	-1063.925	44.56881	28.96524	3.559634
4740	-1039.617	-1079.239	39.62141	24.11132	3.783807
4750	-1021.755	-1070.983	49.22881	26.21201	3.407142
4760	-1021.926	-1068.26	46.33351	29.29547	3.494552
4770	-1047.047	-1081.583	34.53637	20.58216	3.968123
4780	-1014.379	-1065.784	51.4057	25.64632	3.319306
4790	-1032.789	-1071.963	39.17398	28.90641	3.747094
4800	-1042.402	-1080.606	38.20444	24.86948	3.840089
4810	-1037.568	-1067.734	30.1661	20.14622	4.172168
4820	-1030.512	-1061.937	31.42499	25.18127	4.107285
4830	-1036.675	-1068.845	32.16958	24.45963	4.088613
4840	-1045.183	-1072.935	27.75253	19.26031	4.272105
4850	-1032.143	-1078.914	46.77096	26.43529	3.500775
4860	-1029.487	-1067.699	38.2123	24.7489	3.840406
4870	-1066.759	-1086.336	19.57781	17.56738	4.660405
4880	-1041.491	-1073.505	32.01409	24.77599	4.090441
4890	-1026.242	-1066.447	40.20486	25.59046	3.756419
4900	-1019.986	-1053.02	33.03439	22.62026	4.063868
4910	-1048.946	-1070.732	21.78615	20.3559	4.588143
4920	-1052.428	-1069.714	17.28635	18.89424	4.81417
4930	-1039.695	-1066.782	27.08706	24.3157	4.299477
4940	-1044.251	-1073.274	29.02282	23.09746	4.237129
4950	-1032.565	-1073.088	40.52295	24.82409	3.746941
4960	-1041.488	-1071.258	29.76954	23.42704	4.201496
4970	-1042.931	-1070.582	27.65145	19.05638	4.271085
4980	-1034.009	-1067.289	33.2806	25.01368	4.036065
4990	-1034.583	-1063.313	28.73057	20.95063	4.254088
5000	-1024.026	-1059.003	34.97776	26.17698	3.951425
5010	-1026.582	-1062.708	36.12582	24.7151	3.924989
5020	-1054.972	-1081.23	26.25754	23.91573	4.342142
5030	-1068	-1091.368	23.36714	20.77671	4.5106
5040	-1044.692	-1068.371	23.67872	23.9394	4.449382
5050	-1035.902	-1067.917	32.01521	23.34447	4.106196
5060	-1028.03	-1068.905	40.87531	26.04034	3.727237
5070	-1029.561	-1066.834	37.27388	20.33487	3.82653
5080	-1035.618	-1074.176	38.5578	26.21086	3.81426
5090	-1037.414	-1071.121	33.70788	21.55617	4.026284
5100	-1035.21	-1071.979	36.76866	24.26212	3.901553
5110	-1040.645	-1077.332	36.68663	24.32126	3.904662
5120	-1038.19	-1063.847	25.65726	17.60823	4.316662
5130	-1022.161	-1064.253	42.09136	27.98178	3.660565
5140	-1033.242	-1070.675	37.43291	24.40064	3.873677
5150	-1046.902	-1075.066	28.16447	24.89123	4.243319
5160	-1040.045	-1069.475	29.43042	23.29418	4.217475
5170	-1035.741	-1063.678	27.93709	20.64101	4.289374
5180	-1032.985	-1067.86	34.87546	24.18882	3.980116
5190	-1042.744	-1067.027	24.28219	20.53996	4.466224
5200	-1024.304	-1062.747	38.44342	23.06879	3.829051
5210	-1063.245	-1076.588	13.34259	18.59716	5.023669
5220	-1054.892	-1080.888	25.9964	25.30756	4.31947
5230	-1044.224	-1068.955	24.73083	19.93175	4.439822
5240	-1038.261	-1070.941	32.67999	22.5217	4.079457
5250	-1034.837	-1077.583	42.7459	24.38237	3.655847
5260	-1034.182	-1063.753	29.57137	23.5864	4.20804
5270	-1048.097	-1080.148	32.05116	21.61654	4.103671
5280	-1045.347	-1071.647	26.29979	22.77912	4.359582
5290	-1025.482	-1054.592	29.11016	20.47484	4.230221
5300	-1027.97	-1058.29	30.31925	18.98201	4.128077
5310	-1026.278	-1059.944	33.66639	26.11395	4.002708
5320	-1018.718	-1054.516	35.79759	24.70846	3.938327
5330	-1037.715	-1068.312	30.59685	23.72302	4.163042
5340	-1036.443	-1063.102	26.65809	19.33504	4.330851
5350	-1048.74	-1071.529	22.78892	16.82134	4.434834
5360	-1047.34	-1063.095	15.75478	17.83614	4.88408
5370	-1045.752	-1065.054	19.30273	19.67014	4.712333
5380	-1057.459	-1071.194	13.73475	23.83067	4.869342
5390	-1034.387	-1063.891	29.50378	23.59424	4.210806
5400	-1023.334	-1068.564	45.23039	29.39416	3.530774
5410	-1035.533	-1070.866	35.33371	21.75324	3.953837
5420	-1060.633	-1077.534	16.90166	23.12238	4.761089
5430	-1035.191	-1069.206	34.01465	24.88547	4.008361
5440	-1047.294	-1073.372	26.07849	24.88131	4.327374
5450	-1032.036	-1062.165	30.12902	24.04527	4.178455
5460	-1031.547	-1070.769	39.22283	27.56362	3.770215
5470	-1048.972	-1065.947	16.97538	20.69506	4.819583
5480	-1032.984	-1067.345	34.36029	19.43615	3.93703
5490	-1040.505	-1072.432	31.92677	21.77761	4.110619
5500	-1045.351	-1067.488	22.13645	20.79027	4.569767
5510	-1026.154	-1064.65	38.49572	28.56947	3.777577
5520	-1025.015	-1063.579	38.56452	26.11957	3.815076
5530	-1037.921	-1065.106	27.18553	19.95496	4.31707
5540	-1030.374	-1065.389	35.01469	24.32397	3.973385
5550	-1032.474	-1071.169	38.69486	26.6703	3.803168
5560	-1024.498	-1072.901	48.4037	28.21135	3.433492
5570	-1029.1	-1067.133	38.03343	21.36694	3.821243
5580	-1060.05	-1086.829	26.77874	23.68656	4.324653
5590	-1034.034	-1067.094	33.06015	24.04519	4.056556
5600	-1022.276	-1055.865	33.58886	19.23005	3.96771
5610	-1033.56	-1053.655	20.09474	20.79092	4.667966
5620	-1047.494	-1059.502	12.00782	17.5575	5.091186
5630	-1052.634	-1072.82	20.18638	21.51009	4.654299
5640	-1069.722	-1084.808	15.08655	18.85834	4.930582
5650	-1058.413	-1077.202	18.78935	18.98724	4.735536
5660	-1050.266	-1075.098	24.83275	25.57406	4.357607
5670	-1042.688	-1070.654	27.96644	20.72537	4.288773
5680	-1042.037	-1069.386	27.34859	20.44666	4.315948
5690	-1047.402	-1071.045	23.64247	17.93461	4.44614
5700	-1053.041	-1078.834	25.79319	18.14459	4.336067
5710	-1069.094	-1098.989	29.89499	21.97082	4.204184
5720	-1060.58	-1076.942	16.36115	19.69117	4.861737
5730	-1047.689	-1072.002	24.31354	23.79359	4.426287
5740	-1060.805	-1073.504	12.69864	20.08275	5.040519
5750	-1027.812	-1068.595	40.78309	28.70559	3.695094
5760	-1033.779	-1074.312	40.53362	25.60908	3.74346
5770	-1055.461	-1080.069	24.60858	24.68664	4.391755
5780	-1035.049	-1065.916	30.86684	25.0776	4.13139
5790	-1039.43	-1075.547	36.11686	23.93919	3.929815
5800	-1049.128	-1076.483	27.3545	18.21298	4.253345
5810	-1028.729	-1074.594	45.86468	21.97174	3.477356
5820	-1026.781	-1064.473	37.69182	22.17164	3.852442
5830	-1031.108	-1068.237	37.12942	25.348	3.879162
5840	-1037.363	-1066.798	29.43545	19.95178	4.204247
5850	-1020.992	-1058.715	37.72281	26.55306	3.841357
5860	-1043.176	-1068.252	25.07617	20.62145	4.427907
5870	-1048.447	-1074.218	25.77013	20.46598	4.393287
5880	-1024.992	-1067.414	42.42166	22.74639	3.651245
5890	-1040.222	-1068.084	27.86247	19.5163	4.273436
5900	-1032.69	-1068.871	36.18116	22.47798	3.923635
5910	-1040.269	-1070.675	30.40618	19.28597	4.135256
5920	-1026.439	-1068.57	42.13081	25.14424	3.682175
5930	-1020.675	-1060.269	39.59327	29.28149	3.724922
5940	-1041.436	-1070.757	29.32048	23.41181	4.220846
5950	-1033.948	-1065.094	31.14536	26.58171	4.088379
5960	-1050.868	-1072.689	21.82093	20.99077	4.58359
5970	-1043.422	-1064.587	21.1646	20.17502	4.618966
5980	-1038.963	-1062.345	23.38188	25.12463	4.42843
5990	-1052.532	-1075.861	23.32922	20.97876	4.511787
6000	-1035.083	-1064.194	29.11197	19.53561	4.209965
6010	-1017.289	-1068.354	51.06479	26.16458	3.336796
6020	-1016.791	-1061.088	44.29658	23.61828	3.584171
6030	-1013.197	-1064.009	50.81125	34.06629	3.275307
6040	-1032.718	-1072.81	40.09238	23.04241	3.757285
6050	-1035.449	-1063.356	27.90757	28.78207	4.141056
6060	-1031.301	-1065.352	34.05102	21.95903	4.014914
6070	-1051.599	-1075.939	24.34017	22.51363	4.449881
6080	-1027.492	-1062.211	34.71969	23.4465	3.990152
6090	-1039.43	-1062.561	23.13089	21.23935	4.519695
6100	-1042.445	-1073.175	30.73053	20.76261	4.155981
6110	-1023.773	-1062.127	38.35385	21.92335	3.818312
6120	-1030.274	-1061.531	31.25711	20.50542	4.125973
6130	-1030.327	-1062.243	31.91608	21.92285	4.111959
6140	-1036.726	-1064.461	27.73573	20.36862	4.296033
6150	-1039.021	-1065.461	26.43982	18.84833	4.328225
6160	-1024.503	-1070.729	46.22601	27.56883	3.516104
6170	-1040.176	-1075.099	34.92273	26.36715	3.9502
6180	-1026.066	-1071.55	45.48349	24.79112	3.546896
6190	-1036.297	-1061.907	25.61016	18.69494	4.36736
6200	-1035.331	-1077.981	42.64956	23.15478	3.648022
6210	-1025.436	-1061.571	36.13498	26.6419	3.899641
6220	-1022.961	-1058.435	35.47365	25.39278	3.943918
6230	-1051.197	-1072.09	20.89219	22.97988	4.592105
6240	-1019.489	-1061.824	42.33506	24.30212	3.672327
6250	-1027.289	-1058.524	31.23525	28.71509	4.027426
6260	-1036.451	-1072.906	36.45516	24.54175	3.912886
6270	-1009.349	-1060.014	50.66498	25.14662	3.342796
6280	-1032.875	-1067.277	34.40187	21.86218	3.997926
6290	-1035.999	-1065.282	29.2833	21.77858	4.232004
6300	-1039.341	-1072.964	33.62272	26.09864	4.004667
6310	-1028.664	-1070.247	41.5832	28.84104	3.664891
6320	-1041.207	-1067.097	25.89029	18.15554	4.331207
6330	-1025.666	-1061.752	36.08657	21.58514	3.916446
6340	-1047.984	-1073.45	25.46625	20.75812	4.409513
6350	-1046.166	-1079.683	33.5176	27.62504	3.975727
6360	-1031.148	-1067.906	36.75825	24.97116	3.897402
6370	-1041.656	-1079.022	37.3667	23.57402	3.87752
6380	-1030.713	-1064.92	34.20708	23.16561	4.012621
6390	-1035.337	-1065.513	30.17538	24.13495	4.175227
6400	-1038.999	-1078.419	39.41996	25.03917	3.790508
6410	-1031.109	-1062.753	31.64363	21.29638	4.119542
6420	-1050.652	-1083.333	32.68094	21.52517	4.073594
6430	-1050.244	-1066.658	16.41434	22.4413	4.804139
6440	-1037.496	-1062.549	25.05284	18.61285	4.394512
6450	-1029.024	-1063.05	34.02595	25.15923	4.004302
6460	-1039.869	-1066.624	26.75516	23.17214	4.334204
6470	-1019.118	-1058.743	39.62456	21.13995	3.740149
6480	-1042.674	-1070.192	27.51794	21.25925	4.31319
6490	-1037.85	-1071.192	33.34199	21.32621	4.04023
6500	-1034.882	-1066.538	31.65614	21.00955	4.115313
6510	-1035.993	-1068.742	32.74864	19.23525	4.011629
6520	-1024.654	-1080.059	55.40471	33.11312	3.153493
6530	-1019.169	-1067.049	47.8802	28.98537	3.445104
6540	-1027.767	-1064.998	37.23139	24.84568	3.879385
6550	-1049.142	-1079.699	30.55694	20.50235	4.160063
6560	-1045.318	-1075.691	30.37325	22.07911	4.182522
6570	-1033.146	-1072.351	39.20456	24.20076	3.801149
6580	-1046.533	-1076.675	30.1423	21.42305	4.190933
6590	-1024.994	-1069.991	44.9962	25.28245	3.568648
6600	-1037.012	-1074.494	37.48107	20.50462	3.822417
6610	-1060.826	-1077.613	16.78741	25.74416	4.664983
6620	-1040.02	-1072.296	32.27552	21.40192	4.091122
6630	-1026.028	-1063.447	37.41842	25.03332	3.87049
6640	-1034.482	-1070.981	36.49856	27.2376	3.875382
6650	-1039.084	-1071.245	32.16077	18.90736	4.027552
6660	-1030.346	-1063.231	32.88456	25.61844	4.041979
6670	-1040.774	-1063.116	22.34126	23.08509	4.526688
6680	-1047.047	-1077.388	30.34114	23.43505	4.177016
6690	-1031.906	-1073.288	41.38161	26.80025	3.701099
6700	-1023.467	-1074.332	50.86501	27.71982	3.347622
6710	-1026.597	-1065.02	38.42215	24.77217	3.831819
6720	-1032.347	-1080.408	48.06081	26.7623	3.45192
6730	-1041.732	-1077.36	35.62759	22.24978	3.946323
6740	-1028.18	-1060.556	32.37633	20.10044	4.061188
6750	-1032.38	-1069.265	36.88453	25.26692	3.889645
6760	-1029.737	-1064.271	34.53391	24.45034	3.992036
6770	-1043.857	-1081.559	37.70247	23.73859	3.863534
6780	-1016.076	-1055.048	38.97184	26.46531	3.79543
6790	-1032.526	-1067.511	34.98439	24.80046	3.970301
6800	-1051.802	-1080.229	28.42759	17.8789	4.176098
6810	-1024.065	-1066.819	42.75402	23.83209	3.651627
6820	-1046.436	-1073.272	26.83574	20.33053	4.339793
6830	-1023.941	-1071.234	47.29353	26.32017	3.481024
6840	-1048.099	-1081.804	33.70466	23.9245	4.030687
6850	-1033.145	-1073.069	39.92411	27.8005	3.741018
6860	-1019.81	-1068.979	49.16897	26.50994	3.410215
6870	-1020.097	-1064.131	44.03312	25.38167	3.606828
6880	-1040.801	-1074.464	33.66289	24.11006	4.030943
6890	-1027.102	-1062.983	35.88081	23.89259	3.939838
6900	-1054.238	-1076.681	22.44314	16.74999	4.450605
6910	-1046.724	-1071.076	24.3524	19.84672	4.457873
6920	-1035.532	-1067.937	32.40482	20.65302	4.073171
6930	-1029.872	-1065.328	35.45567	20.85888	3.93086
6940	-1047.64	-1077.978	30.3384	22.38569	4.183813
6950	-1034.467	-1073.088	38.62118	24.38188	3.825016
6960	-1044.408	-1073.863	29.45489	26.36581	4.157608
6970	-1032.934	-1071.046	38.11155	26.5868	3.82624
6980	-1031.029	-1061.801	30.7727	23.6508	4.156425
6990	-1033.831	-1056.738	22.90613	23.18471	4.50003
7000	-1028.796	-1070.658	41.8613	21.45836	3.645025
7010	-1035.032	-1069.76	34.7279	26.91976	3.94698
7020	-1034.655	-1072.982	38.32692	20.15079	3.767281
7030	-1030.008	-1063.916	33.90809	25.88393	3.997563
7040	-1034.865	-1067.992	33.1272	24.66994	4.046899
7050	-1039.584	-1073.731	34.14763	20.74261	3.990936
7060	-1013.582	-1057.522	43.93952	25.20295	3.610341
7070	-1022.067	-1061.561	39.49387	22.70777	3.779469
7080	-1032.151	-1066.768	34.6166	25.13639	3.98112
7090	-1042.256	-1068.173	25.91694	22.63623	4.378312
7100	-1036.544	-1073.936	37.39201	21.69647	3.858155
7110	-1042.448	-1077.378	34.92987	25.35778	3.965806
7120	-1032.264	-1066.81	34.54547	20.37498	3.961895
7130	-1029.91	-1059.441	29.53109	27.34621	4.1281
7140	-1039.457	-1066.141	26.6837	24.25877	4.317291
7150	-1034.555	-1068.316	33.76103	24.95299	4.017671
7160	-1033.095	-1066.785	33.69085	25.44185	4.013359
7170	-1029.347	-1062.472	33.125	19.28953	3.994436
7180	-1026.777	-1064.61	37.83309	22.09665	3.844929
7190	-1021.387	-1059.25	37.86324	23.72527	3.856744
7200	-1026.607	-1061.897	35.28933	25.5473	3.949103
7210	-1025.534	-1062.35	36.816	23.85908	3.900751
7220	-1035.346	-1063.476	28.13011	23.72574	4.26698
7230	-1035.911	-1067.586	31.67504	28.59541	4.015571
7240	-1030.637	-1067.981	37.34389	22.44764	3.871575
7250	-1024.672	-1063.364	38.69189	21.99794	3.804297
7260	-1020.361	-1068.353	47.99125	25.77683	3.453051
7270	-1027.491	-1058.943	31.45218	23.00943	4.132426
7280	-1036.315	-1066.461	30.1457	23.36639	4.186061
7290	-1026.084	-1068.57	42.48577	26.2105	3.664402
7300	-1024.329	-1063.748	39.41867	22.60125	3.781372
7310	-1024.125	-1074.075	49.95011	26.60419	3.381004
7320	-1015.365	-1071.825	56.45998	28.22312	3.147961
7330	-1033.64	-1065.152	31.5125	20.73603	4.117861
7340	-1031.455	-1068.553	37.0986	23.31747	3.88836
7350	-1052.375	-1076.471	24.09588	20.33973	4.474602
7360	-1042.093	-1077.924	35.83123	25.64474	3.926606
7370	-1036.001	-1069.966	33.96481	29.37994	3.914427
7380	-1054.703	-1080.21	25.50762	20.98715	4.407954
7390	-1051.638	-1073.485	21.84742	20.46203	4.584966
7400	-1039.821	-1078.3	38.4788	22.21937	3.817706
7410	-1050.22	-1075.852	25.63144	23.3045	4.380378
7420	-1044.675	-1074.158	29.48272	20.30673	4.209169
7430	-1036.412	-1063.707	27.2944	24.2764	4.291758
7440	-1062.043	-1085.705	23.66201	23.3735	4.463384
7450	-1042.616	-1070.738	28.12223	23.65861	4.268371
7460	-1038.423	-1065.512	27.08912	21.07478	4.33293
7470	-1040.791	-1067.088	26.29706	24.29798	4.332361
7480	-1029.559	-1065.918	36.35868	23.21114	3.919867
7490	-1042.599	-1063.735	21.13598	15.24756	4.396726
7500	-1056.108	-1071.839	15.73104	23.98815	4.779476
7510	-1051.206	-1076.829	25.62317	21.79617	4.399946
7520	-1025.068	-1069.755	44.68722	22.74441	3.551599
7530	-1027.281	-1064.849	37.5685	27.70928	3.827498
7540	-1034.163	-1066.912	32.74846	21.08056	4.064487
7550	-1027.031	-1064.456	37.42545	24.67493	3.87264
7560	-1035.92	-1060.824	24.90379	23.76133	4.402189
7570	-1041.218	-1066.43	25.21162	18.47097	4.381024
7580	-1047.373	-1073.352	25.97813	16.9506	4.255148
7590	-1036.397	-1068.549	32.15228	19.23788	4.042741
7600	-1036.877	-1069.766	32.88975	24.83829	4.054233
7610	-1021.45	-1061.158	39.70807	23.26705	3.776042
7620	-1034.354	-1068.047	33.69354	24.20093	4.028868
7630	-1027.678	-1067.248	39.56914	23.15215	3.781034
7640	-1042.162	-1067.29	25.12766	18.91798	4.399826
7650	-1043.87	-1067.881	24.0115	20.4267	4.479092
7660	-1044.582	-1071.534	26.95235	20.3338	4.334096
7670	-1035.302	-1078.098	42.79559	22.8704	3.637072
7680	-1020.225	-1061.879	41.65406	27.73718	3.679671
7690	-1045.471	-1068.904	23.43319	23.2742	4.475368
7700	-1032.854	-1074.04	41.18629	25.9159	3.716166
7710	-1030.48	-1065.833	35.35315	25.38021	3.948825
7720	-1041.766	-1074.823	33.05673	21.92111	4.059915
7730	-1059.939	-1086.037	26.09737	24.69922	4.33114
7740	-1049.885	-1077.797	27.9116	21.49265	4.295142
7750	-1032.843	-1071.863	39.01958	28.50971	3.760416
7760	-1035.688	-1065.06	29.37214	21.37423	4.226641
7770	-1029.08	-1061.754	32.67473	25.97948	4.043356
7780	-1029.837	-1061.483	31.64596	21.41048	4.120622
7790	-1044.331	-1074.812	30.48085	22.0864	4.177654
7800	-1037.574	-1076.045	38.47146	22.98506	3.827163
7810	-1033.514	-1067.392	33.87812	24.45394	4.018821
7820	-1040.448	-1076.5	36.05127	21.23953	3.911376
7830	-1033.928	-1061.589	27.66071	19.97161	4.293562
7840	-1027.028	-1062.912	35.88399	24.0644	3.939032
7850	-1041.275	-1064.876	23.60058	21.76476	4.493087
7860	-1035.307	-1071.804	36.49716	23.23317	3.91396
7870	-1052.737	-1075.904	23.16738	25.67284	4.419506
7880	-1026.036	-1067.279	41.24286	24.38191	3.717491
7890	-1021.679	-1057.881	36.20203	22.73328	3.924597
7900	-1022.665	-1063.259	40.59372	28.21512	3.710267
7910	-1027.657	-1065.786	38.12982	26.27344	3.829792
7920	-1027.586	-1058.859	31.27231	21.41913	4.138151
7930	-1044.502	-1076.474	31.97195	22.72625	4.110685
7940	-1053.429	-1086.71	33.28054	29.70774	3.928289
7950	-1036.888	-1066.937	30.0495	19.63487	4.16496
7960	-1040.261	-1068.073	27.81222	19.13313	4.265124
7970	-1031.194	-1066.972	35.77869	27.13813	3.903769
7980	-1027.59	-1063.658	36.068	22.38253	3.927834
7990	-1021.443	-1066.702	45.25851	22.48098	3.519882
8000	-1034.352	-1066.864	32.51285	22.36442	4.086631
8010	-1045.228	-1070.584	25.35546	20.75279	4.414835
8020	-1033.823	-1061.771	27.94832	21.01018	4.291799
8030	-1033.869	-1065.302	31.43262	21.87475	4.133802
8040	-1031.312	-1063.984	32.67137	21.57624	4.074575
8050	-1033.894	-1065.185	31.29135	20.85176	4.130393
8060	-1054.75	-1080.299	25.54887	20.98646	4.405988
8070	-1033.046	-1067.741	34.69538	28.59663	3.909917
8080	-1038.28	-1073.462	35.18251	30.40979	3.844941
8090	-1038.547	-1072.985	34.43806	23.00006	4.002653
8100	-1048.715	-1083.004	34.28902	23.66762	4.007672
8110	-1050.87	-1076.337	25.46685	18.21412	4.357037
8120	-1029.809	-1062.395	32.58574	25.81943	4.04989
8130	-1038.461	-1069.787	31.32621	21.31142	4.134602
8140	-1045.079	-1074.59	29.51062	21.31142	4.219795
8150	-1041.865	-1073.399	31.5347	22.7377	4.129893
8160	-1056.216	-1076.84	20.62351	22.95003	4.604552
8170	-1044.659	-1073.138	28.4799	22.05839	4.268344
8180	-1050.311	-1070.26	19.94893	21.33812	4.66806
8190	-1045.58	-1077.548	31.96854	27.50481	4.034918
8200	-1036.348	-1071.68	35.33198	22.75914	3.962984
8210	-1027.123	-1060.156	33.03283	22.33706	4.063287
8220	-1044.95	-1075.527	30.57696	22.618	4.172515
8230	-1057.656	-1076.001	18.3453	21.63398	4.737352
8240	-1045.144	-1070.202	25.05824	21.89762	4.425003
8250	-1042.089	-1072.484	30.39496	27.39707	4.095112
8260	-1032.963	-1067.179	34.2165	27.22821	3.959371
8270	-1021.877	-1060.322	38.44427	22.42563	3.82226
8280	-1044.886	-1075.953	31.06714	22.31429	4.151295
8290	-1028.016	-1073.417	45.40105	25.06051	3.551741
8300	-1043.979	-1079.204	35.2254	24.41138	3.964063
8310	-1028.11	-1067.967	39.85671	27.14186	3.753448
8320	-1037.769	-1066.37	28.60065	23.12035	4.255152
8330	-1017.423	-1059.138	41.71525	22.69868	3.681488
8340	-1046.551	-1071.661	25.10994	18.53464	4.388782
8350	-1033.42	-1066.299	32.87955	20.86489	4.054476
8360	-1036.458	-1072.576	36.11825	23.22602	3.930256
8370	-1053.226	-1074.661	21.43456	21.04777	4.60149
8380	-1023.079	-1061.65	38.5709	20.75779	3.7782
8390	-1041.532	-1064.272	22.73975	19.91011	4.539576
8400	-1027.025	-1061.105	34.08082	28.55147	3.932573
8410	-1044.006	-1068.952	24.9458	23.96814	4.395797
8420	-1046.209	-1075.801	29.59129	22.73987	4.215349
8430	-1036.352	-1060.973	24.62194	24.46063	4.397163
8440	-1031.103	-1065.368	34.26484	25.48628	3.990133
8450	-1040.071	-1070.69	30.6192	20.94713	4.163896
8460	-1040.739	-1072.721	31.98252	22.78552	4.110096
8470	-1030.939	-1067.39	36.45137	23.34529	3.916167
8480	-1039.045	-1079.997	40.95246	25.54936	3.72742
8490	-1025.943	-1068.278	42.33525	23.75427	3.668519
8500	-1021.258	-1056.801	35.54337	22.38744	3.951313
8510	-1037.56	-1067.169	29.6088	17.39063	4.076596
8520	-1039.249	-1071.512	32.26289	20.99981	4.086279
8530	-1058.237	-1077.692	19.45533	20.70002	4.6997
8540	-1029.293	-1067.701	38.40755	19.39515	3.72654
8550	-1043.799	-1080.95	37.15121	20.92151	3.851351
8560	-1053.108	-1081.715	28.60748	29.06839	4.107251
8570	-1043.349	-1070.999	27.64976	21.05555	4.306237
8580	-1051.501	-1078.579	27.07783	24.44819	4.297031
8590	-1052.474	-1082.046	29.57165	22.15578	4.218713
8600	-1042.037	-1079.855	37.81779	25.24321	3.852908
8610	-1025.419	-1064.848	39.42982	24.99301	3.790322
8620	-1025.13	-1067.134	42.00487	28.23982	3.659882
8630	-1043.945	-1074.294	30.34906	21.00054	4.177423
8640	-1043.487	-1072.63	29.14343	22.56299	4.236242
8650	-1031.193	-1061.717	30.52341	23.48037	4.168786
8660	-1040.344	-1066.066	25.72249	21.5434	4.396786
8670	-1040.44	-1071.161	30.72091	21.73813	4.165822
8680	-1038.382	-1072.064	33.68284	26.11841	4.001995
8690	-1043.414	-1068.265	24.85069	22.20758	4.43119
8700	-1035.294	-1068.511	33.21738	21.77815	4.05136
8710	-1042.313	-1073.762	31.44887	21.41086	4.129831
8720	-1033.695	-1069.686	35.99074	22.85712	3.934549
8730	-1055.038	-1085.612	30.57401	18.22681	4.07737
8740	-1039.278	-1077.068	37.78989	25.83645	3.848138
8750	-1035.372	-1071.931	36.55925	22.74802	3.908985
8760	-1033.689	-1065.531	31.84137	24.08285	4.106811
8770	-1040.436	-1081.565	41.12973	22.09408	3.69568
8780	-1047.428	-1073.538	26.1102	19.2131	4.356183
8790	-1045.806	-1069.653	23.84733	21.7376	4.482027
8800	-1035.901	-1072.79	36.88973	28.8269	3.827952
8810	-1040.782	-1067.712	26.92978	22.01428	4.338891
8820	-1006.468	-1062.935	56.46734	30.39262	3.145094
8830	-1036.039	-1075.674	39.63569	25.16679	3.781294
8840	-1023.642	-1061.802	38.15914	23.05238	3.841257
8850	-1032.938	-1066.728	33.78937	26.34587	3.993598
8860	-1017.471	-1060.102	42.63069	24.75297	3.661887
8870	-1020.867	-1061.938	41.07041	24.63593	3.724906
8880	-1027.298	-1065.522	38.22369	22.25818	3.829767
8890	-1035.762	-1064.986	29.22427	20.63045	4.226873
8900	-1037.08	-1063.559	26.4793	20.62445	4.359886
8910	-1037.899	-1062.849	24.95008	17.75064	4.364284
8920	-1024.549	-1057.327	32.77856	19.23907	4.010238
8930	-1045.38	-1078.777	33.39629	20.74473	4.027204
8940	-1035.896	-1072.556	36.65983	26.23664	3.88629
8950	-1041.944	-1075.408	33.46305	22.69667	4.04504
8960	-1045.867	-1083.283	37.41555	20.17327	3.813398
8970	-1034.872	-1069.098	34.22588	25.7415	3.98765
8980	-1031.873	-1064.792	32.91952	19.2323	4.002616
8990	-1027.485	-1062.315	34.82936	24.22478	3.981762
9000	-1047.604	-1078.714	31.10928	19.08359	4.090768
9010	-1040.382	-1068.715	28.33364	19.03606	4.234584
9020	-1044.414	-1069.891	25.47629	22.98267	4.392577
9030	-1044.27	-1067.564	23.29388	20.8127	4.514041
9040	-1031.273	-1067.417	36.14385	20.61674	3.89106
9050	-1040.997	-1074.205	33.20767	22.12883	4.054448
9060	-1025.878	-1063.605	37.72738	20.68634	3.816549
9070	-1033.298	-1062.916	29.61761	22.30087	4.216295
9080	-1034.449	-1070.398	35.94912	19.98085	3.878912
9090	-1031.528	-1069.506	37.97715	22.53243	3.844379
9100	-1029.83	-1063.647	33.81634	29.79381	3.907798
9110	-1024.048	-1065.661	41.61294	26.012	3.699098
9120	-1026.609	-1062.191	35.58219	22.93204	3.952699
9130	-1031.101	-1067.996	36.89515	23.14421	3.896498
9140	-1021.306	-1064.396	43.09013	21.97059	3.603602
9150	-1036.543	-1070.938	34.39436	23.49521	4.00388
9160	-1038.848	-1069.568	30.72037	22.78847	4.165474
9170	-1037.079	-1060.941	23.86222	21.79717	4.480727
9180	-1032.527	-1073.138	40.61162	24.53209	3.74352
9190	-1026.692	-1076.455	49.76213	28.5566	3.38331
9200	-1047.141	-1077.062	29.92169	24.40333	4.181462
9210	-1040.646	-1076.705	36.05936	22.14451	3.925762
9220	-1040.131	-1073.768	33.63676	26.75979	3.990942
9230	-1027.7	-1066.22	38.51971	25.03729	3.826473
9240	-1044.202	-1070.203	26.00085	19.73808	4.373019
9250	-1032.805	-1064.713	31.90745	23.46532	4.109955
9260	-1055.739	-1078.649	22.90983	21.58106	4.526944
9270	-1030.22	-1064.597	34.37699	22.26258	4.002619
9280	-1030.887	-1067.612	36.72489	21.36777	3.882503
9290	-1027.421	-1069.632	42.21097	25.36358	3.678658
